时间,中间价:欧元兑人民币
2018-01-17,7.893299999999999
2018-01-18,7.8482
2018-01-19,7.8574
2018-01-22,7.852899999999999
2018-01-23,7.8476
2018-01-24,7.863
2018-01-25,7.8996
2018-01-26,7.862099999999999
2018-01-29,7.8603000000000005
2018-01-30,7.8363000000000005
2018-01-31,7.8553
2018-02-01,7.8218
2018-02-02,7.8641
2018-02-05,7.835299999999999
2018-02-06,7.8035000000000005
2018-02-07,7.7784
2018-02-08,7.7007
2018-02-09,7.744700000000001
2018-02-12,7.718300000000001
2018-02-13,7.774
2018-02-14,7.834300000000001
2018-02-22,7.7966
2018-02-23,7.8276
2018-02-26,7.7892
2018-02-27,7.7756
2018-02-28,7.735500000000001
2018-03-01,7.722899999999999
2018-03-02,7.7702
2018-03-05,7.810300000000001
2018-03-06,7.8211
2018-03-07,7.859299999999999
2018-03-08,7.8492
2018-03-09,7.8088999999999995
2018-03-12,7.7956
2018-03-13,7.8002
2018-03-14,7.8325
2018-03-15,7.8131
2018-03-16,7.7926
2018-03-19,7.7764
2018-03-20,7.8038
2018-03-21,7.765299999999999
2018-03-22,7.802
2018-03-23,7.7975
2018-03-26,7.8136
2018-03-27,7.8218
2018-03-28,7.791
2018-03-29,7.7598
2018-03-30,7.7378
2018-04-02,7.729900000000001
2018-04-03,7.7274
2018-04-04,7.7206
2018-04-09,7.7412
2018-04-10,7.7731
2018-04-11,7.7766
2018-04-12,7.7716
2018-04-13,7.7498
2018-04-16,7.7522
2018-04-17,7.77
2018-04-18,7.7682
2018-04-19,7.7757
2018-04-20,7.761100000000001
2018-04-23,7.735900000000001
2018-04-24,7.7132
2018-04-25,7.7144
2018-04-26,7.698499999999999
2018-04-27,7.6714
2018-05-02,7.6274
2018-05-03,7.6149
2018-05-04,7.6137
2018-05-07,7.6047
2018-05-08,7.5932
2018-05-09,7.560099999999999
2018-05-10,7.555699999999999
2018-05-11,7.568499999999999
2018-05-14,7.5703000000000005
2018-05-15,7.5711
2018-05-16,7.5352
2018-05-17,7.522
2018-05-18,7.5188
2018-05-21,7.507
2018-05-22,7.5202
2018-05-23,7.513
2018-05-24,7.471699999999999
2018-05-25,7.483
2018-05-28,7.475299999999999
2018-05-29,7.442499999999999
2018-05-30,7.4074
2018-05-31,7.4814
2018-06-01,7.496099999999999
2018-06-04,7.489
2018-06-05,7.5058
2018-06-06,7.5072
2018-06-07,7.5316
2018-06-08,7.5496
2018-06-11,7.5446
2018-06-12,7.542300000000001
2018-06-13,7.535100000000001
2018-06-14,7.5459000000000005
2018-06-15,7.437900000000001
2018-06-19,7.4668
2018-06-20,7.498499999999999
2018-06-21,7.489699999999999
2018-06-22,7.5206
2018-06-25,7.5666
2018-06-26,7.632300000000001
2018-06-27,7.644099999999999
2018-06-28,7.6389
2018-06-29,7.6515
2018-07-02,7.7243
2018-07-03,7.7412
2018-07-04,7.7665
2018-07-05,7.7172
2018-07-06,7.7558
2018-07-09,7.7986
2018-07-10,7.7905
2018-07-11,7.768700000000001
2018-07-12,7.797299999999999
2018-07-13,7.7833
2018-07-16,7.8016
2018-07-17,7.823900000000001
2018-07-18,7.8004
2018-07-19,7.809
2018-07-20,7.875900000000001
2018-07-23,7.9326
2018-07-24,7.938700000000001
2018-07-25,7.9533
2018-07-26,7.940300000000001
2018-07-27,7.910899999999999
2018-07-30,7.9486
2018-07-31,7.979900000000001
2018-08-01,7.9864
2018-08-02,7.925
2018-08-03,7.921
2018-08-06,7.925699999999999
2018-08-07,7.9126
2018-08-08,7.9277
2018-08-09,7.932300000000001
2018-08-10,7.8826
2018-08-13,7.8286
2018-08-14,7.839500000000001
2018-08-15,7.8136
2018-08-16,7.828499999999999
2018-08-17,7.843699999999999
2018-08-20,7.865
2018-08-21,7.8664
2018-08-22,7.9046
2018-08-23,7.919500000000001
2018-08-24,7.9357
2018-08-27,7.9777
2018-08-28,7.9544999999999995
2018-08-29,7.959
2018-08-30,7.9759
2018-08-31,7.9646
2018-09-03,7.932
2018-09-04,7.9214
2018-09-05,7.9096
2018-09-06,7.9388
2018-09-07,7.929500000000001
2018-09-10,7.905900000000001
2018-09-11,7.938
2018-09-12,7.9482
2018-09-13,7.966899999999999
2018-09-14,7.9948999999999995
2018-09-17,7.9682
2018-09-18,7.9992
2018-09-19,8.0057
2018-09-20,8.0008
2018-09-21,8.053500000000001
2018-09-25,8.0434
2018-09-26,8.0658
2018-09-27,8.0642
2018-09-28,8.0111
2018-10-08,7.9529
2018-10-09,7.9312
2018-10-10,7.94
2018-10-11,7.9655000000000005
2018-10-12,8.0045
2018-10-15,7.993
2018-10-16,8.0078
2018-10-17,8.0018
2018-10-18,7.9686
2018-10-19,7.954700000000001
2018-10-22,7.9708
2018-10-23,7.9536
2018-10-24,7.9556
2018-10-25,7.9166
2018-10-26,7.9036
2018-10-29,7.9113
2018-10-30,7.9136999999999995
2018-10-31,7.9008
2018-11-01,7.8923000000000005
2018-11-02,7.912
2018-11-05,7.865500000000001
2018-11-06,7.8798
2018-11-07,7.8964
2018-11-08,7.9046
2018-11-09,7.8826
2018-11-12,7.8672
2018-11-13,7.819500000000001
2018-11-14,7.852099999999999
2018-11-15,7.8535
2018-11-16,7.858
2018-11-19,7.9046
2018-11-20,7.9342
2018-11-21,7.9006
2018-11-22,7.903
2018-11-23,7.9036
2018-11-26,7.8752
2018-11-27,7.871500000000001
2018-11-28,7.8534
2018-11-29,7.883900000000001
2018-11-30,7.899100000000001
2018-12-03,7.8734
2018-12-04,7.8284
2018-12-05,7.7764
2018-12-06,7.7833
2018-12-07,7.811100000000001
2018-12-10,7.8332999999999995
2018-12-11,7.8393
2018-12-12,7.82
2018-12-13,7.8225
2018-12-14,7.8102
2018-12-17,7.794
2018-12-18,7.8153
2018-12-19,7.834700000000001
2018-12-20,7.8478
2018-12-21,7.8848
2018-12-24,7.852899999999999
2018-12-25,7.8576
2018-12-26,7.857100000000001
2018-12-27,7.828
2018-12-28,7.8473
2019-01-02,7.852099999999999
2019-01-03,7.7818
2019-01-04,7.8157
2019-01-07,7.8186
2019-01-08,7.8512
2019-01-09,7.8443000000000005
2019-01-10,7.876499999999999
2019-01-11,7.8149
2019-01-14,7.744700000000001
2019-01-15,7.7487
2019-01-16,7.7142
2019-01-17,7.7038
2019-01-18,7.707299999999999
2019-01-21,7.703900000000001
2019-01-22,7.7142
2019-01-23,7.722499999999999
2019-01-24,7.7204
2019-01-25,7.681699999999999
2019-01-28,7.702700000000001
2019-01-29,7.699699999999999
2019-01-30,7.7003
2019-01-31,7.698099999999999
2019-02-01,7.6775
2019-02-11,7.6432
2019-02-12,7.6418
2019-02-13,7.671100000000001
2019-02-14,7.628099999999999
2019-02-15,7.64
2019-02-18,7.6412
2019-02-19,7.650499999999999
2019-02-20,7.6622
2019-02-21,7.6268
2019-02-22,7.6168
2019-02-25,7.6138
2019-02-26,7.606300000000001
2019-02-27,7.6168
2019-02-28,7.6082
2019-03-01,7.612099999999999
2019-03-04,7.624700000000001
2019-03-05,7.5966
2019-03-06,7.5796
2019-03-07,7.589500000000001
2019-03-08,7.5264
2019-03-11,7.5485
2019-03-12,7.5584
2019-03-13,7.5754
2019-03-14,7.5924
2019-03-15,7.594
2019-03-18,7.5954
2019-03-19,7.6028
2019-03-20,7.617
2019-03-21,7.6376
2019-03-22,7.613500000000001
2019-03-25,7.5787
2019-03-26,7.586099999999999
2019-03-27,7.5688
2019-03-28,7.5658
2019-03-29,7.560700000000001
2019-04-01,7.542
2019-04-02,7.5257
2019-04-03,7.529
2019-04-04,7.5409
2019-04-08,7.5374
2019-04-09,7.557900000000001
2019-04-10,7.559500000000001
2019-04-11,7.5627
2019-04-12,7.5707
2019-04-15,7.5871
2019-04-16,7.584300000000001
2019-04-17,7.5724
2019-04-18,7.5584999999999996
2019-04-19,7.5342
2019-04-22,7.537299999999999
2019-04-23,7.55
2019-04-24,7.5406
2019-04-25,7.505299999999999
2019-04-26,7.499
2019-04-29,7.5044
2019-04-30,7.5256
2019-05-06,7.5324
2019-05-07,7.561
2019-05-08,7.564700000000001
2019-05-09,7.575100000000001
2019-05-10,7.6187000000000005
2019-05-13,7.632700000000001
2019-05-14,7.6768
2019-05-15,7.689900000000001
2019-05-16,7.6974
2019-05-17,7.6926
2019-05-20,7.7075000000000005
2019-05-21,7.7098
2019-05-22,7.7126
2019-05-23,7.698499999999999
2019-05-24,7.713100000000001
2019-05-27,7.7262
2019-05-28,7.7189
2019-05-29,7.7146
2019-05-30,7.6952
2019-05-31,7.683299999999999
2019-06-03,7.699699999999999
2019-06-04,7.7399000000000004
2019-06-05,7.7596
2019-06-06,7.753100000000001
2019-06-10,7.7997
2019-06-11,7.814700000000001
2019-06-12,7.814700000000001
2019-06-13,7.802
2019-06-14,7.789299999999999
2019-06-17,7.7585
2019-06-18,7.7524
2019-06-19,7.7304
2019-06-20,7.737900000000001
2019-06-21,7.733
2019-06-24,7.793500000000001
2019-06-25,7.8161
2019-06-26,7.810899999999999
2019-06-27,7.8204
2019-06-28,7.817
2019-07-01,7.809900000000001
2019-07-02,7.7327
2019-07-03,7.7474
2019-07-04,7.7544
2019-07-05,7.7524999999999995
2019-07-08,7.7326
2019-07-09,7.7214
2019-07-10,7.714899999999999
2019-07-11,7.731299999999999
2019-07-12,7.730300000000001
2019-07-15,7.739299999999999
2019-07-16,7.7378
2019-07-17,7.7167
2019-07-18,7.7186
2019-07-19,7.7272
2019-07-22,7.713500000000001
2019-07-23,7.7116999999999996
2019-07-24,7.677900000000001
2019-07-25,7.6582
2019-07-26,7.668
2019-07-29,7.6611
2019-07-30,7.674899999999999
2019-07-31,7.680300000000001
2019-08-01,7.6356
2019-08-02,7.637
2019-08-05,7.682099999999999
2019-08-06,7.8252
2019-08-07,7.8451
2019-08-08,7.8611
2019-08-09,7.8512
2019-08-12,7.8767000000000005
2019-08-13,7.8916
2019-08-14,7.8797
2019-08-15,7.8278
2019-08-16,7.810899999999999
2019-08-19,7.8052
2019-08-20,7.8088
2019-08-21,7.8172
2019-08-22,7.818300000000001
2019-08-23,7.830499999999999
2019-08-26,7.8627
2019-08-27,7.8836
2019-08-28,7.8889
2019-08-29,7.8902
2019-08-30,7.866099999999999
2019-09-02,7.8153
2019-09-03,7.8051
2019-09-04,7.8028
2019-09-05,7.829
2019-09-06,7.841100000000001
2019-09-09,7.8207
2019-09-10,7.840300000000001
2019-09-11,7.8359000000000005
2019-09-12,7.8172999999999995
2019-09-16,7.834700000000001
2019-09-17,7.7832
2019-09-18,7.8312
2019-09-19,7.8132
2019-09-20,7.8236
2019-09-23,7.803
2019-09-24,7.7962
2019-09-25,7.793500000000001
2019-09-26,7.777900000000001
2019-09-27,7.747699999999999
2019-09-30,7.7538
2019-10-08,7.7795000000000005
2019-10-09,7.774700000000001
2019-10-10,7.7924999999999995
2019-10-11,7.7986
2019-10-14,7.802300000000001
2019-10-15,7.792
2019-10-16,7.8052
2019-10-17,7.8405
2019-10-18,7.862499999999999
2019-10-21,7.8843000000000005
2019-10-22,7.8802
2019-10-23,7.8725
2019-10-24,7.873100000000001
2019-10-25,7.8552
2019-10-28,7.8418
2019-10-29,7.837299999999999
2019-10-30,7.8434
2019-10-31,7.8676
2019-11-01,7.847
2019-11-04,7.8548
2019-11-05,7.8321
2019-11-06,7.763
2019-11-07,7.7494
2019-11-08,7.7284999999999995
2019-11-11,7.7078
2019-11-12,7.721900000000001
2019-11-13,7.7113
2019-11-14,7.713900000000001
2019-11-15,7.725299999999999
2019-11-18,7.7414
2019-11-19,7.7563
2019-11-20,7.766700000000001
2019-11-21,7.780499999999999
2019-11-22,7.778700000000001
2019-11-25,7.7593
2019-11-26,7.7474
2019-11-27,7.7528
2019-11-28,7.7334
2019-11-29,7.7406
2019-12-02,7.741699999999999
2019-12-03,7.776
2019-12-04,7.7898
2019-12-05,7.814099999999999
2019-12-06,7.8158
2019-12-09,7.785299999999999
2019-12-10,7.789299999999999
2019-12-11,7.8076
2019-12-12,7.821699999999999
2019-12-13,7.846
2019-12-16,7.7786
2019-12-17,7.7932
2019-12-18,7.8016
2019-12-19,7.783
2019-12-20,7.7872
2019-12-23,7.7656
2019-12-24,7.7774
2019-12-25,7.7686
2019-12-26,7.747
2019-12-27,7.7558
2019-12-30,7.8074
2019-12-31,7.815500000000001
2020-01-02,7.811299999999999
2020-01-03,7.785100000000001
2020-01-06,7.784300000000001
2020-01-07,7.8004999999999995
2020-01-08,7.7468
2020-01-09,7.719500000000001
2020-01-10,7.7029
2020-01-13,7.6994
2020-01-14,7.6793
2020-01-15,7.661500000000001
2020-01-16,7.673299999999999
2020-01-17,7.670300000000001
2020-01-20,7.6182
2020-01-21,7.611699999999999
2020-01-22,7.6304
2020-01-23,7.64
2020-02-03,7.675
2020-02-04,7.7178
2020-02-05,7.7116
2020-02-06,7.6966
2020-02-07,7.6624
2020-02-10,7.6534
2020-02-11,7.624499999999999
2020-02-12,7.611299999999999
2020-02-13,7.5864
2020-02-14,7.569699999999999
2020-02-17,7.5649
2020-02-18,7.564700000000001
2020-02-19,7.557100000000001
2020-02-20,7.5698
2020-02-21,7.574300000000001
2020-02-24,7.6107000000000005
2020-02-25,7.6204
2020-02-26,7.6271
2020-02-27,7.641299999999999
2020-02-28,7.705900000000001
2020-03-02,7.7214
2020-03-03,7.745699999999999
2020-03-04,7.766700000000001
2020-03-05,7.726700000000001
2020-03-06,7.774700000000001
2020-03-09,7.8756
2020-03-10,7.918099999999999
2020-03-11,7.8682
2020-03-12,7.8474
2020-03-13,7.8226
2020-03-16,7.8168999999999995
2020-03-17,7.825900000000001
2020-03-18,7.7424
2020-03-19,7.717299999999999
2020-03-20,7.5778
2020-03-23,7.5779000000000005
2020-03-24,7.6394
2020-03-25,7.638
2020-03-26,7.698
2020-03-27,7.7732
2020-03-30,7.8288
2020-03-31,7.8088
2020-04-01,7.809
2020-04-02,7.7678
2020-04-03,7.708099999999999
2020-04-07,7.6578
2020-04-08,7.6828
2020-04-09,7.660899999999999
2020-04-10,7.6932
2020-04-13,7.689500000000001
2020-04-14,7.6831000000000005
2020-04-15,7.726700000000001
2020-04-16,7.706300000000001
2020-04-17,7.680300000000001
2020-04-20,7.679100000000001
2020-04-21,7.684099999999999
2020-04-22,7.6954
2020-04-23,7.666899999999999
2020-04-24,7.630300000000001
2020-04-27,7.6486
2020-04-28,7.655500000000001
2020-04-29,7.6588
2020-04-30,7.6744
2020-05-06,7.6592
2020-05-07,7.6548
2020-05-08,7.672300000000001
2020-05-11,7.6686
2020-05-12,7.6624
2020-05-13,7.689500000000001
2020-05-14,7.676499999999999
2020-05-15,7.6658
2020-05-18,7.685299999999999
2020-05-19,7.737699999999999
2020-05-20,7.755699999999999
2020-05-21,7.7772
2020-05-22,7.767
2020-05-25,7.765299999999999
2020-05-26,7.770300000000001
2020-05-27,7.8066
2020-05-28,7.8522
2020-05-29,7.897
2020-06-01,7.929900000000001
2020-06-02,7.9226
2020-06-03,7.9468
2020-06-04,7.9747
2020-06-05,8.0476
2020-06-08,8.0182
2020-06-09,7.9849
2020-06-10,8.015
2020-06-11,8.0314
2020-06-12,8.0036
2020-06-15,7.9744
2020-06-16,8.017299999999999
2020-06-17,7.9836
2020-06-18,7.9698
2020-06-19,7.946700000000001
2020-06-22,7.9209
2020-06-23,7.962300000000001
2020-06-24,7.9832
2020-06-29,7.9502
2020-06-30,7.961
2020-07-01,7.943
2020-07-02,7.940499999999999
2020-07-03,7.937900000000001
2020-07-06,7.9494
2020-07-07,7.9546
2020-07-08,7.917
2020-07-09,7.942099999999999
2020-07-10,7.8948
2020-07-13,7.9136999999999995
2020-07-14,7.9423
2020-07-15,7.984700000000001
2020-07-16,7.9812
2020-07-17,7.973699999999999
2020-07-20,7.998899999999999
2020-07-21,8.0023
2020-07-22,8.0362
2020-07-23,8.0764
2020-07-24,8.114099999999999
2020-07-27,8.1514
2020-07-28,8.216700000000001
2020-07-29,8.1992
2020-07-30,8.238700000000001
2020-07-31,8.2882
2020-08-03,8.2389
2020-08-04,8.205
2020-08-05,8.232099999999999
2020-08-06,8.2444
2020-08-07,8.2425
2020-08-10,8.2051
2020-08-11,8.1792
2020-08-12,8.167900000000001
2020-08-13,8.188899999999999
2020-08-14,8.2004
2020-08-17,8.2172
2020-08-18,8.2328
2020-08-19,8.257900000000001
2020-08-20,8.205900000000002
2020-08-21,8.1987
2020-08-24,8.1668
2020-08-25,8.1586
2020-08-26,8.1753
2020-08-27,8.1498
2020-08-28,8.139100000000001
2020-08-31,8.1649
2020-09-01,8.177299999999999
2020-09-02,8.1465
2020-09-03,8.0941
2020-09-04,8.0974
2020-09-07,8.0958
2020-09-08,8.0781
2020-09-09,8.052700000000002
2020-09-10,8.0672
2020-09-11,8.0877
2020-09-14,8.0936
2020-09-15,8.0956
2020-09-16,8.0324
2020-09-17,7.988
2020-09-18,8.0098
2020-09-21,8.0128
2020-09-22,7.9786
2020-09-23,7.9522
2020-09-24,7.9344
2020-09-25,7.948099999999999
2020-09-28,7.9398
2020-09-29,7.955699999999999
2020-09-30,7.9940999999999995
2020-10-09,7.9864999999999995
2020-10-12,7.922899999999999
2020-10-13,7.9386
2020-10-14,7.9222
2020-10-15,7.9129
2020-10-16,7.882300000000001
2020-10-19,7.8492999999999995
2020-10-20,7.875699999999999
2020-10-21,7.895
2020-10-22,7.8863
2020-10-23,7.8762
2020-10-26,7.899500000000001
2020-10-27,7.9083000000000006
2020-10-28,7.9121
2020-10-29,7.9
2020-10-30,7.8463
2020-11-02,7.8069
2020-11-03,7.7914
2020-11-04,7.8375
2020-11-05,7.850300000000001
2020-11-06,7.8278
2020-11-09,7.8626
2020-11-10,7.787699999999999
2020-11-11,7.8078
2020-11-12,7.7996
2020-11-13,7.825699999999999
2020-11-16,7.8246
2020-11-17,7.7988
2020-11-18,7.7772
2020-11-19,7.7618
2020-11-20,7.8064
2020-11-23,7.7963000000000005
2020-11-24,7.792700000000001
2020-11-25,7.8208
2020-11-26,7.8388
2020-11-27,7.8322
2020-11-30,7.871900000000001
2020-12-01,7.867699999999999
2020-12-02,7.9154
2020-12-03,7.9423
2020-12-04,7.9568
2020-12-07,7.9248
2020-12-08,7.910099999999999
2020-12-09,7.907900000000001
2020-12-10,7.907
2020-12-11,7.9402
2020-12-14,7.9285
2020-12-15,7.9468
2020-12-16,7.9414
2020-12-17,7.9694
2020-12-18,8.0072
2020-12-21,7.9998
2020-12-22,8.001900000000001
2020-12-23,7.979699999999999
2020-12-24,7.9656
2020-12-25,7.9582
2020-12-28,7.959900000000001
2020-12-29,7.996300000000001
2020-12-30,8.0059
2020-12-31,8.025
2021-01-04,8.009500000000001
2021-01-05,7.9342
2021-01-06,7.9404
2021-01-07,7.9712
2021-01-08,7.9374
2021-01-11,7.897500000000001
2021-01-12,7.8786
2021-01-13,7.8768
2021-01-14,7.8698
2021-01-15,7.8549
2021-01-18,7.8317
2021-01-19,7.8358
2021-01-20,7.8695
2021-01-21,7.8359000000000005
2021-01-22,7.8602
2021-01-25,7.8848
2021-01-26,7.871500000000001
2021-01-27,7.862
2021-01-28,7.843500000000001
2021-01-29,7.8404
2021-02-01,7.833
2021-02-02,7.810300000000001
2021-02-03,7.786899999999999
2021-02-04,7.7761
2021-02-05,7.742300000000001
2021-02-08,7.7891
2021-02-09,7.775
2021-02-10,7.7996
2021-02-18,7.7734
2021-02-19,7.8162
2021-02-22,7.824
2021-02-23,7.8496999999999995
2021-02-24,7.849900000000001
2021-02-25,7.850099999999999
2021-02-26,7.8686
2021-03-01,7.8291
2021-03-02,7.7856
2021-03-03,7.8016
2021-03-04,7.8026
2021-03-05,7.764
2021-03-08,7.7248
2021-03-09,7.742300000000001
2021-03-10,7.7466
2021-03-11,7.7479000000000005
2021-03-12,7.773299999999999
2021-03-15,7.7676
2021-03-16,7.754700000000001
2021-03-17,7.7339
2021-03-18,7.7715000000000005
2021-03-19,7.7574
2021-03-22,7.749
2021-03-23,7.7604
2021-03-24,7.7269
2021-03-25,7.7109
2021-03-26,7.698499999999999
2021-03-29,7.7104
2021-03-30,7.7246
2021-03-31,7.7028
2021-04-01,7.690499999999999
2021-04-02,7.7308
2021-04-06,7.7433
2021-04-07,7.7632
2021-04-08,7.7692
2021-04-09,7.794300000000001
2021-04-12,7.804099999999999
2021-04-13,7.7968
2021-04-14,7.8122
2021-04-15,7.8245
2021-04-16,7.813699999999999
2021-04-19,7.8088
2021-04-20,7.837299999999999
2021-04-21,7.829299999999999
2021-04-22,7.810899999999999
2021-04-23,7.802
2021-04-26,7.8472
2021-04-27,7.842300000000001
2021-04-28,7.839500000000001
2021-04-29,7.852099999999999
2021-04-30,7.8397
2021-05-06,7.7905
2021-05-07,7.800300000000001
2021-05-10,7.8359000000000005
2021-05-11,7.7944
2021-05-12,7.802700000000001
2021-05-13,7.802300000000001
2021-05-14,7.792
2021-05-17,7.8108
2021-05-18,7.8233
2021-05-19,7.853299999999999
2021-05-20,7.849100000000001
2021-05-21,7.8615
2021-05-24,7.8451
2021-05-25,7.850300000000001
2021-05-26,7.851699999999999
2021-05-27,7.8066
2021-05-28,7.7822
2021-05-31,7.7616
2021-06-01,7.772
2021-06-02,7.7905
2021-06-03,7.7895
2021-06-04,7.771299999999999
2021-06-07,7.778899999999999
2021-06-08,7.7896
2021-06-09,7.7848999999999995
2021-06-10,7.788899999999999
2021-06-11,7.772899999999999
2021-06-15,7.7643
2021-06-16,7.7684999999999995
2021-06-17,7.706499999999999
2021-06-18,7.6671000000000005
2021-06-21,7.664700000000001
2021-06-22,7.6982
2021-06-23,7.7144
2021-06-24,7.7326
2021-06-25,7.7234
2021-06-28,7.7091
2021-06-29,7.6995000000000005
2021-06-30,7.6862
2021-07-01,7.6701
2021-07-02,7.6634
2021-07-05,7.6716
2021-07-06,7.665699999999999
2021-07-07,7.6538
2021-07-08,7.632300000000001
2021-07-09,7.6682
2021-07-12,7.688899999999999
2021-07-13,7.681299999999999
2021-07-14,7.632
2021-07-15,7.648300000000001
2021-07-16,7.6412
2021-07-19,7.6408
2021-07-20,7.6480999999999995
2021-07-21,7.637500000000001
2021-07-22,7.6236
2021-07-23,7.6122
2021-07-26,7.624300000000001
2021-07-27,7.6418
2021-07-28,7.674099999999999
2021-07-29,7.6932
2021-07-30,7.679100000000001
2021-08-02,7.672499999999999
2021-08-03,7.6714
2021-08-04,7.673
2021-08-05,7.657900000000001
2021-08-06,7.6466
2021-08-09,7.618099999999999
2021-08-10,7.61
2021-08-11,7.597900000000001
2021-08-12,7.6034
2021-08-13,7.605100000000001
2021-08-16,7.6302
2021-08-17,7.6276
2021-08-18,7.6026
2021-08-19,7.594099999999999
2021-08-20,7.5882
2021-08-23,7.5988999999999995
2021-08-24,7.6115
2021-08-25,7.6064
2021-08-26,7.619
2021-08-27,7.6232
2021-08-30,7.6297
2021-08-31,7.630300000000001
2021-09-01,7.6377
2021-09-02,7.647100000000001
2021-09-03,7.6679
2021-09-06,7.6674
2021-09-07,7.662
2021-09-08,7.6595
2021-09-09,7.6358
2021-09-10,7.6348
2021-09-13,7.618499999999999
2021-09-14,7.617100000000001
2021-09-15,7.6106
2021-09-16,7.602499999999999
2021-09-17,7.5901
2021-09-22,7.5803
2021-09-23,7.569299999999999
2021-09-24,7.5862
2021-09-27,7.5822
2021-09-28,7.5552
2021-09-29,7.5547
2021-09-30,7.524700000000001
2021-10-08,7.463
2021-10-11,7.4591
2021-10-12,7.443299999999999
2021-10-13,7.4506
2021-10-14,7.4655000000000005
2021-10-15,7.4652
2021-10-18,7.4584
2021-10-19,7.4685
2021-10-20,7.4496
2021-10-21,7.4442
2021-10-22,7.4431
2021-10-25,7.442099999999999
2021-10-26,7.414700000000001
2021-10-27,7.4045
2021-10-28,7.416
2021-10-29,7.464300000000001
2021-11-01,7.4184
2021-11-02,7.422499999999999
2021-11-03,7.417699999999999
2021-11-04,7.423299999999999
2021-11-05,7.390300000000001
2021-11-08,7.394499999999999
2021-11-09,7.4023
2021-11-10,7.4128
2021-11-11,7.3666
2021-11-12,7.3338
2021-11-15,7.3126
2021-11-16,7.2702
2021-11-17,7.237100000000001
2021-11-18,7.220899999999999
2021-11-19,7.2554
2021-11-22,7.2086
2021-11-23,7.1844
2021-11-24,7.1865
2021-11-25,7.1668
2021-11-26,7.1683
2021-11-29,7.2088
2021-11-30,7.206300000000001
2021-12-01,7.218300000000001
2021-12-02,7.2109
2021-12-03,7.2036999999999995
2021-12-06,7.2
2021-12-07,7.191299999999999
2021-12-08,7.1785
2021-12-09,7.198099999999999
2021-12-10,7.173100000000001
2021-12-13,7.2007
2021-12-14,7.182300000000001
2021-12-15,7.1720999999999995
2021-12-16,7.1835
2021-12-17,7.2096
2021-12-20,7.183699999999999
2021-12-21,7.1824
2021-12-22,7.187900000000001
2021-12-23,7.2046
2021-12-24,7.2128
2021-12-27,7.211500000000001
2021-12-28,7.2193
2021-12-29,7.21
2021-12-30,7.2242
2021-12-31,7.2197
2022-01-04,7.209900000000001
2022-01-05,7.1962
2022-01-06,7.2087
2022-01-07,7.2002
2022-01-10,7.2251
2022-01-11,7.2171
2022-01-12,7.2376
2022-01-13,7.2624
2022-01-14,7.2932
2022-01-17,7.2554
2022-01-18,7.2464
2022-01-19,7.206
2022-01-20,7.1994
2022-01-21,7.1804
2022-01-24,7.190499999999999
2022-01-25,7.1800999999999995
2022-01-26,7.1476
2022-01-27,7.121
2022-01-28,7.103
2022-02-07,7.2471000000000005
2022-02-08,7.269299999999999
2022-02-09,7.2674
2022-02-10,7.2642
2022-02-11,7.2614
2022-02-14,7.2339
2022-02-15,7.191699999999999
2022-02-16,7.2074
2022-02-17,7.207299999999999
2022-02-18,7.198899999999999
2022-02-21,7.174499999999999
2022-02-22,7.1763
2022-02-23,7.1744
2022-02-24,7.1514
2022-02-25,7.093100000000001
2022-02-28,7.065900000000001
2022-03-01,7.0592
2022-03-02,7.049100000000001
2022-03-03,6.997299999999999
2022-03-04,6.9884
2022-03-07,6.902
2022-03-08,6.8634
2022-03-09,6.8806
2022-03-10,6.9773
2022-03-11,6.961100000000001
2022-03-14,6.925
2022-03-15,6.9604
2022-03-16,6.9921
2022-03-17,6.982899999999999
2022-03-18,7.0337
2022-03-21,7.0304
2022-03-22,7.011100000000001
2022-03-23,7.0072
2022-03-24,7.0038
2022-03-25,7.0155
2022-03-28,6.999299999999999
2022-03-29,6.9971000000000005
2022-03-30,7.048
2022-03-31,7.084700000000001
2022-04-01,7.028899999999999
2022-04-06,6.9564
2022-04-07,6.9380999999999995
2022-04-08,6.9188
2022-04-11,6.9306
2022-04-12,6.94
2022-04-13,6.8998
2022-04-14,6.9209
2022-04-15,6.9068
2022-04-18,6.8958
2022-04-19,6.869699999999999
2022-04-20,6.8928
2022-04-21,6.9522
2022-04-22,7.0054
2022-04-25,7.015299999999999
2022-04-26,7.0292
2022-04-27,6.9839
2022-04-28,6.9278
2022-04-29,6.953100000000001
2022-05-05,6.9706
2022-05-06,6.9978
2022-05-09,7.0502
2022-05-10,7.0892
2022-05-11,7.0887
2022-05-12,7.0788
2022-05-13,7.0555
2022-05-16,7.060300000000001
2022-05-17,7.084499999999999
2022-05-18,7.1104
2022-05-19,7.0738
2022-05-20,7.137900000000001
2022-05-23,7.0634
2022-05-24,7.109500000000001
2022-05-25,7.1438
2022-05-26,7.1389
2022-05-27,7.2332
2022-05-30,7.1945
2022-05-31,7.1747000000000005
2022-06-01,7.1531
2022-06-02,7.148300000000001
2022-06-06,7.1560999999999995
2022-06-07,7.1228
2022-06-08,7.128899999999999
2022-06-09,7.1608
2022-06-10,7.1146
2022-06-13,7.0536
2022-06-14,7.0268999999999995
2022-06-15,7.043
2022-06-16,7.0142
2022-06-17,7.0582
2022-06-20,7.0403
2022-06-21,7.032700000000001
2022-06-22,7.0622
