时间,欧元兑美元
1990-07-03,1.2503
1990-07-04,1.2559
1990-07-05,1.253
1990-07-06,1.2509
1990-07-09,1.256
1990-07-10,1.2604
1990-07-11,1.2538
1990-07-12,1.2473
1990-07-13,1.2597
1990-07-16,1.2532
1990-07-17,1.2575
1990-07-18,1.261
1990-07-19,1.2625
1990-07-20,1.2619
1990-07-23,1.2733
1990-07-24,1.2769
1990-07-25,1.2769
1990-07-26,1.2762
1990-07-27,1.2834
1990-07-30,1.2875
1990-07-31,1.3042
1990-08-01,1.3003
1990-08-02,1.3006
1990-08-03,1.2992
1990-08-06,1.315
1990-08-07,1.3119
1990-08-08,1.304
1990-08-09,1.3042
1990-08-10,1.3042
1990-08-13,1.3178
1990-08-14,1.3243
1990-08-15,1.33
1990-08-16,1.3257
1990-08-17,1.3365
1990-08-20,1.3306
1990-08-21,1.3221
1990-08-22,1.3277
1990-08-23,1.3329
1990-08-24,1.338
1990-08-27,1.3401
1990-08-28,1.3372
1990-08-29,1.3359
1990-08-30,1.3265
1990-08-31,1.3155
1990-09-03,1.3078
1990-09-04,1.3085
1990-09-05,1.3229
1990-09-06,1.3286
1990-09-07,1.3205
1990-09-10,1.3078
1990-09-11,1.3028
1990-09-12,1.3049
1990-09-13,1.3012
1990-09-14,1.3183
1990-09-17,1.3341
1990-09-18,1.3363
1990-09-19,1.3207
1990-09-20,1.3128
1990-09-21,1.3128
1990-09-24,1.3301
1990-09-25,1.3257
1990-09-26,1.3164
1990-09-27,1.312
1990-09-28,1.315
1990-10-01,1.3279
1990-10-02,1.33
1990-10-03,1.3385
1990-10-04,1.3436
1990-10-05,1.3344
1990-10-08,1.3493
1990-10-09,1.3595
1990-10-10,1.3559
1990-10-11,1.3616
1990-10-12,1.3624
1990-10-15,1.3608
1990-10-16,1.3681
1990-10-17,1.3673
1990-10-18,1.368
1990-10-19,1.3753
1990-10-22,1.3637
1990-10-23,1.3638
1990-10-24,1.373
1990-10-25,1.368
1990-10-26,1.3665
1990-10-29,1.3653
1990-10-30,1.3643
1990-10-31,1.3674
1990-11-01,1.3732
1990-11-02,1.376
1990-11-05,1.3895
1990-11-06,1.3911
1990-11-07,1.3923
1990-11-08,1.3875
1990-11-09,1.3865
1990-11-12,1.391
1990-11-13,1.3918
1990-11-14,1.3912
1990-11-15,1.3919
1990-11-16,1.3982
1990-11-19,1.398
1990-11-20,1.396
1990-11-21,1.3926
1990-11-22,1.3954
1990-11-23,1.3882
1990-11-26,1.3826
1990-11-27,1.394
1990-11-28,1.3897
1990-11-29,1.3874
1990-11-30,1.3708
1990-12-03,1.3609
1990-12-04,1.3695
1990-12-05,1.3695
1990-12-06,1.3789
1990-12-07,1.389
1990-12-10,1.394
1990-12-11,1.3875
1990-12-12,1.3865
1990-12-13,1.3867
1990-12-14,1.3832
1990-12-17,1.3772
1990-12-18,1.3781
1990-12-19,1.383
1990-12-20,1.363
1990-12-21,1.34
1990-12-24,1.3334
1990-12-25,1.3334
1990-12-26,1.2754
1990-12-27,1.34
1990-12-28,1.3566
1990-12-31,1.3665
1991-01-02,1.3767
1991-01-03,1.3775
1991-01-04,1.3667
1991-01-07,1.3452
1991-01-08,1.343
1991-01-09,1.363
1991-01-10,1.3528
1991-01-11,1.3459
1991-01-14,1.3415
1991-01-15,1.337
1991-01-16,1.3358
1991-01-17,1.3622
1991-01-18,1.3732
1991-01-21,1.381
1991-01-22,1.3781
1991-01-23,1.3839
1991-01-24,1.386
1991-01-25,1.3826
1991-01-28,1.3832
1991-01-29,1.3869
1991-01-30,1.3837
1991-01-31,1.3926
1991-02-01,1.3998
1991-02-04,1.401
1991-02-05,1.4069
1991-02-06,1.4155
1991-02-07,1.4177
1991-02-08,1.4083
1991-02-11,1.4178
1991-02-12,1.4119
1991-02-13,1.409
1991-02-14,1.3983
1991-02-15,1.391
1991-02-18,1.3866
1991-02-19,1.3816
1991-02-20,1.376
1991-02-21,1.3818
1991-02-22,1.3687
1991-02-25,1.3528
1991-02-26,1.3492
1991-02-27,1.3509
1991-02-28,1.3452
1991-03-01,1.3363
1991-03-04,1.3386
1991-03-05,1.337
1991-03-06,1.335
1991-03-07,1.3279
1991-03-08,1.3142
1991-03-11,1.302
1991-03-12,1.3057
1991-03-13,1.3013
1991-03-14,1.3007
1991-03-15,1.2834
1991-03-18,1.264
1991-03-19,1.24
1991-03-20,1.245
1991-03-21,1.254
1991-03-22,1.2515
1991-03-25,1.2321
1991-03-26,1.2187
1991-03-27,1.2087
1991-03-28,1.2037
1991-03-29,1.2114
1991-04-01,1.2114
1991-04-02,1.2244
1991-04-03,1.23
1991-04-04,1.2317
1991-04-05,1.2292
1991-04-08,1.2209
1991-04-09,1.2338
1991-04-10,1.2267
1991-04-11,1.2359
1991-04-12,1.2267
1991-04-15,1.2338
1991-04-16,1.2367
1991-04-17,1.2352
1991-04-18,1.222
1991-04-19,1.1904
1991-04-22,1.1692
1991-04-23,1.1835
1991-04-24,1.1755
1991-04-25,1.1775
1991-04-26,1.1762
1991-04-29,1.1764
1991-04-30,1.1983
1991-05-01,1.2037
1991-05-02,1.19
1991-05-03,1.1742
1991-05-06,1.1869
1991-05-07,1.1977
1991-05-08,1.1994
1991-05-09,1.1993
1991-05-10,1.1943
1991-05-13,1.2005
1991-05-14,1.2137
1991-05-15,1.2201
1991-05-16,1.213
1991-05-17,1.1892
1991-05-20,1.189
1991-05-21,1.1984
1991-05-22,1.1929
1991-05-23,1.1977
1991-05-24,1.2044
1991-05-27,1.2043
1991-05-28,1.2107
1991-05-29,1.1971
1991-05-30,1.1947
1991-05-31,1.1799
1991-06-03,1.177
1991-06-04,1.1792
1991-06-05,1.1782
1991-06-06,1.1742
1991-06-07,1.1617
1991-06-10,1.1641
1991-06-11,1.1591
1991-06-12,1.1495
1991-06-13,1.1433
1991-06-14,1.1426
1991-06-17,1.144
1991-06-18,1.1297
1991-06-19,1.1447
1991-06-20,1.144
1991-06-21,1.1382
1991-06-24,1.1517
1991-06-25,1.144
1991-06-26,1.1483
1991-06-27,1.1426
1991-06-28,1.1352
1991-07-01,1.1239
1991-07-02,1.1203
1991-07-03,1.1229
1991-07-04,1.1203
1991-07-05,1.1259
1991-07-08,1.1361
1991-07-09,1.1302
1991-07-10,1.133
1991-07-11,1.1207
1991-07-12,1.1482
1991-07-15,1.1469
1991-07-16,1.1409
1991-07-17,1.1467
1991-07-18,1.1584
1991-07-19,1.1762
1991-07-22,1.1649
1991-07-23,1.1689
1991-07-24,1.1832
1991-07-25,1.1677
1991-07-26,1.177
1991-07-29,1.1742
1991-07-30,1.1691
1991-07-31,1.177
1991-08-01,1.1697
1991-08-02,1.1789
1991-08-05,1.1947
1991-08-06,1.1992
1991-08-07,1.1986
1991-08-08,1.1929
1991-08-09,1.1857
1991-08-12,1.1878
1991-08-13,1.1832
1991-08-14,1.1797
1991-08-15,1.172
1991-08-16,1.1619
1991-08-19,1.1273
1991-08-20,1.1437
1991-08-21,1.1806
1991-08-22,1.1842
1991-08-23,1.1734
1991-08-26,1.1742
1991-08-27,1.1734
1991-08-28,1.1812
1991-08-29,1.1775
1991-08-30,1.1749
1991-09-02,1.1763
1991-09-03,1.1832
1991-09-04,1.1827
1991-09-05,1.1813
1991-09-06,1.1977
1991-09-09,1.2101
1991-09-10,1.2109
1991-09-11,1.2142
1991-09-12,1.2151
1991-09-13,1.2144
1991-09-16,1.222
1991-09-17,1.2242
1991-09-18,1.2157
1991-09-19,1.213
1991-09-20,1.2151
1991-09-23,1.223
1991-09-24,1.2127
1991-09-25,1.2186
1991-09-26,1.2137
1991-09-27,1.2257
1991-09-30,1.2274
1991-10-01,1.2272
1991-10-02,1.228
1991-10-03,1.2308
1991-10-04,1.2207
1991-10-07,1.2192
1991-10-08,1.2007
1991-10-09,1.2115
1991-10-10,1.2072
1991-10-11,1.2122
1991-10-14,1.2051
1991-10-15,1.1957
1991-10-16,1.2005
1991-10-17,1.2072
1991-10-18,1.2129
1991-10-21,1.2086
1991-10-22,1.2051
1991-10-23,1.1962
1991-10-24,1.2043
1991-10-25,1.2043
1991-10-28,1.1921
1991-10-29,1.2148
1991-10-30,1.2244
1991-10-31,1.2237
1991-11-01,1.2431
1991-11-04,1.2474
1991-11-05,1.2474
1991-11-06,1.2482
1991-11-07,1.2452
1991-11-08,1.2395
1991-11-11,1.246
1991-11-12,1.2457
1991-11-13,1.2502
1991-11-14,1.2532
1991-11-15,1.2597
1991-11-18,1.2659
1991-11-19,1.2755
1991-11-20,1.2752
1991-11-21,1.2747
1991-11-22,1.2819
1991-11-25,1.279
1991-11-26,1.2611
1991-11-27,1.2617
1991-11-28,1.2588
1991-11-29,1.2545
1991-12-02,1.2604
1991-12-03,1.2647
1991-12-04,1.2705
1991-12-05,1.2789
1991-12-06,1.2948
1991-12-09,1.2927
1991-12-10,1.2867
1991-12-11,1.2898
1991-12-12,1.2848
1991-12-13,1.2826
1991-12-16,1.2932
1991-12-17,1.2963
1991-12-18,1.2949
1991-12-19,1.3047
1991-12-20,1.3214
1991-12-23,1.338
1991-12-24,1.3336
1991-12-25,1.335
1991-12-26,1.3459
1991-12-27,1.3337
1991-12-30,1.3357
1991-12-31,1.3365
1992-01-01,1.3365
1992-01-02,1.3279
1992-01-03,1.3177
1992-01-06,1.343
1992-01-07,1.3487
1992-01-08,1.3487
1992-01-09,1.3035
1992-01-10,1.2839
1992-01-13,1.2898
1992-01-14,1.2803
1992-01-15,1.2539
1992-01-16,1.2604
1992-01-17,1.2834
1992-01-20,1.2845
1992-01-21,1.2862
1992-01-22,1.2838
1992-01-23,1.2697
1992-01-24,1.2784
1992-01-27,1.2676
1992-01-28,1.2762
1992-01-29,1.2747
1992-01-30,1.2637
1992-01-31,1.2682
1992-02-03,1.276
1992-02-04,1.281
1992-02-05,1.291
1992-02-06,1.2942
1992-02-07,1.309
1992-02-10,1.2941
1992-02-11,1.2797
1992-02-12,1.2711
1992-02-13,1.2595
1992-02-14,1.2572
1992-02-17,1.2596
1992-02-18,1.2438
1992-02-19,1.2452
1992-02-20,1.2439
1992-02-21,1.2359
1992-02-24,1.2378
1992-02-25,1.2335
1992-02-26,1.2431
1992-02-27,1.2517
1992-02-28,1.2482
1992-03-02,1.2451
1992-03-03,1.2345
1992-03-04,1.2271
1992-03-05,1.223
1992-03-06,1.2265
1992-03-09,1.2309
1992-03-10,1.2244
1992-03-11,1.2303
1992-03-12,1.2245
1992-03-13,1.2238
1992-03-16,1.2295
1992-03-17,1.2414
1992-03-18,1.2352
1992-03-19,1.2228
1992-03-20,1.223
1992-03-23,1.2266
1992-03-24,1.2285
1992-03-25,1.2374
1992-03-26,1.2309
1992-03-27,1.2446
1992-03-30,1.241
1992-03-31,1.2424
1992-04-01,1.2359
1992-04-02,1.2424
1992-04-03,1.2552
1992-04-06,1.2561
1992-04-07,1.2596
1992-04-08,1.2547
1992-04-09,1.2619
1992-04-10,1.2502
1992-04-13,1.2395
1992-04-14,1.2381
1992-04-15,1.2317
1992-04-16,1.228
1992-04-17,1.2274
1992-04-20,1.2302
1992-04-21,1.2292
1992-04-22,1.2345
1992-04-23,1.2367
1992-04-24,1.2422
1992-04-27,1.2408
1992-04-28,1.2417
1992-04-29,1.2374
1992-04-30,1.2452
1992-05-01,1.2504
1992-05-04,1.246
1992-05-05,1.2536
1992-05-06,1.2603
1992-05-07,1.2567
1992-05-08,1.2488
1992-05-11,1.2539
1992-05-12,1.2655
1992-05-13,1.2776
1992-05-14,1.2696
1992-05-15,1.2762
1992-05-18,1.287
1992-05-19,1.2891
1992-05-20,1.2832
1992-05-21,1.2704
1992-05-22,1.2717
1992-05-25,1.2719
1992-05-26,1.2732
1992-05-27,1.2561
1992-05-28,1.2647
1992-05-29,1.2782
1992-06-01,1.279
1992-06-02,1.2711
1992-06-03,1.2782
1992-06-04,1.287
1992-06-05,1.2882
1992-06-08,1.2905
1992-06-09,1.287
1992-06-10,1.2888
1992-06-11,1.2982
1992-06-12,1.2982
1992-06-15,1.3047
1992-06-16,1.3098
1992-06-17,1.3013
1992-06-18,1.3064
1992-06-19,1.3027
1992-06-22,1.3097
1992-06-23,1.3082
1992-06-24,1.3229
1992-06-25,1.3329
1992-06-26,1.3351
1992-06-29,1.3459
1992-06-30,1.3442
1992-07-01,1.3444
1992-07-02,1.3572
1992-07-03,1.3487
1992-07-06,1.353
1992-07-07,1.3739
1992-07-08,1.3725
1992-07-09,1.353
1992-07-10,1.3658
1992-07-13,1.3839
1992-07-14,1.3732
1992-07-15,1.3739
1992-07-16,1.3789
1992-07-17,1.3961
1992-07-20,1.3639
1992-07-21,1.3722
1992-07-22,1.3707
1992-07-23,1.3746
1992-07-24,1.3552
1992-07-27,1.3782
1992-07-28,1.3837
1992-07-29,1.3759
1992-07-30,1.3811
1992-07-31,1.3823
1992-08-03,1.3832
1992-08-04,1.3796
1992-08-05,1.3754
1992-08-06,1.3796
1992-08-07,1.389
1992-08-10,1.3918
1992-08-11,1.389
1992-08-12,1.3911
1992-08-13,1.3969
1992-08-14,1.3882
1992-08-17,1.389
1992-08-18,1.3955
1992-08-19,1.3969
1992-08-20,1.4032
1992-08-21,1.4206
1992-08-24,1.4422
1992-08-25,1.4421
1992-08-26,1.4361
1992-08-27,1.4332
1992-08-28,1.4332
1992-08-31,1.4407
1992-09-01,1.4529
1992-09-02,1.4492
1992-09-03,1.4299
1992-09-04,1.4442
1992-09-07,1.4436
1992-09-08,1.4529
1992-09-09,1.43
1992-09-10,1.422
1992-09-11,1.3933
1992-09-14,1.3609
1992-09-15,1.3459
1992-09-16,1.2977
1992-09-17,1.3265
1992-09-18,1.2999
1992-09-21,1.32
1992-09-22,1.2933
1992-09-23,1.3063
1992-09-24,1.3085
1992-09-25,1.3193
1992-09-28,1.353
1992-09-29,1.388
1992-09-30,1.3854
1992-10-01,1.378
1992-10-02,1.378
1992-10-05,1.3638
1992-10-06,1.3639
1992-10-07,1.3427
1992-10-08,1.3164
1992-10-09,1.315
1992-10-12,1.3242
1992-10-13,1.3322
1992-10-14,1.3387
1992-10-15,1.3408
1992-10-16,1.3157
1992-10-19,1.2984
1992-10-20,1.2919
1992-10-21,1.2853
1992-10-22,1.2985
1992-10-23,1.2834
1992-10-26,1.2809
1992-10-27,1.2826
1992-10-28,1.2704
1992-10-29,1.2755
1992-10-30,1.2724
1992-11-02,1.2546
1992-11-03,1.2539
1992-11-04,1.2511
1992-11-05,1.2403
1992-11-06,1.2309
1992-11-09,1.2292
1992-11-10,1.2322
1992-11-11,1.2359
1992-11-12,1.2424
1992-11-13,1.2496
1992-11-16,1.2357
1992-11-17,1.2367
1992-11-18,1.2365
1992-11-19,1.2467
1992-11-20,1.2308
1992-11-23,1.2259
1992-11-24,1.2281
1992-11-25,1.2345
1992-11-26,1.228
1992-11-27,1.2242
1992-11-30,1.2307
1992-12-01,1.2423
1992-12-02,1.2437
1992-12-03,1.2381
1992-12-04,1.2345
1992-12-07,1.2611
1992-12-08,1.2611
1992-12-09,1.2457
1992-12-10,1.2395
1992-12-11,1.2425
1992-12-14,1.2489
1992-12-15,1.2503
1992-12-16,1.2566
1992-12-17,1.2553
1992-12-18,1.2482
1992-12-21,1.2446
1992-12-22,1.2286
1992-12-23,1.2245
1992-12-24,1.2209
1992-12-25,1.2209
1992-12-28,1.2044
1992-12-29,1.2086
1992-12-30,1.2058
1992-12-31,1.2037
1993-01-04,1.1904
1993-01-05,1.2036
1993-01-06,1.1985
1993-01-07,1.1972
1993-01-08,1.1907
1993-01-11,1.2049
1993-01-12,1.2041
1993-01-13,1.2092
1993-01-14,1.2072
1993-01-15,1.2007
1993-01-18,1.2165
1993-01-19,1.218
1993-01-20,1.2244
1993-01-21,1.2151
1993-01-22,1.2316
1993-01-25,1.2437
1993-01-26,1.2424
1993-01-27,1.2309
1993-01-28,1.2303
1993-01-29,1.2105
1993-02-01,1.1927
1993-02-02,1.1892
1993-02-03,1.1812
1993-02-04,1.1754
1993-02-05,1.1742
1993-02-08,1.1776
1993-02-09,1.1778
1993-02-10,1.1727
1993-02-11,1.1735
1993-02-12,1.1734
1993-02-15,1.1727
1993-02-16,1.1927
1993-02-17,1.1942
1993-02-18,1.19
1993-02-19,1.1864
1993-02-22,1.1921
1993-02-23,1.1907
1993-02-24,1.1875
1993-02-25,1.1819
1993-02-26,1.1775
1993-03-01,1.1727
1993-03-02,1.1835
1993-03-03,1.1792
1993-03-04,1.1849
1993-03-05,1.167
1993-03-08,1.1691
1993-03-09,1.1655
1993-03-10,1.1648
1993-03-11,1.1675
1993-03-12,1.1642
1993-03-15,1.1655
1993-03-16,1.1655
1993-03-17,1.167
1993-03-18,1.1805
1993-03-19,1.1856
1993-03-22,1.1836
1993-03-23,1.189
1993-03-24,1.1825
1993-03-25,1.1804
1993-03-26,1.187
1993-03-29,1.1914
1993-03-30,1.197
1993-03-31,1.2065
1993-04-01,1.217
1993-04-02,1.2143
1993-04-05,1.2158
1993-04-06,1.2062
1993-04-07,1.2007
1993-04-08,1.2115
1993-04-09,1.2127
1993-04-12,1.2216
1993-04-13,1.2315
1993-04-14,1.2216
1993-04-15,1.2128
1993-04-16,1.2055
1993-04-19,1.218
1993-04-20,1.2194
1993-04-21,1.2185
1993-04-22,1.2265
1993-04-23,1.2321
1993-04-26,1.2432
1993-04-27,1.2309
1993-04-28,1.2381
1993-04-29,1.238
1993-04-30,1.2323
1993-05-03,1.2365
1993-05-04,1.2401
1993-05-05,1.238
1993-05-06,1.243
1993-05-07,1.2338
1993-05-10,1.215
1993-05-11,1.2152
1993-05-12,1.2137
1993-05-13,1.2064
1993-05-14,1.217
1993-05-17,1.2101
1993-05-18,1.2051
1993-05-19,1.2051
1993-05-20,1.2101
1993-05-21,1.2051
1993-05-24,1.1971
1993-05-25,1.2015
1993-05-26,1.2022
1993-05-27,1.2173
1993-05-28,1.2288
1993-05-31,1.2237
1993-06-01,1.2295
1993-06-02,1.2195
1993-06-03,1.222
1993-06-04,1.1993
1993-06-07,1.2055
1993-06-08,1.2022
1993-06-09,1.1957
1993-06-10,1.2006
1993-06-11,1.2001
1993-06-14,1.2007
1993-06-15,1.1878
1993-06-16,1.1806
1993-06-17,1.18
1993-06-18,1.1655
1993-06-21,1.1605
1993-06-22,1.1545
1993-06-23,1.157
1993-06-24,1.1469
1993-06-25,1.1461
1993-06-28,1.1545
1993-06-29,1.1598
1993-06-30,1.1466
1993-07-01,1.1563
1993-07-02,1.1533
1993-07-05,1.1533
1993-07-06,1.1481
1993-07-07,1.1469
1993-07-08,1.1469
1993-07-09,1.1325
1993-07-12,1.1267
1993-07-13,1.1354
1993-07-14,1.1358
1993-07-15,1.1302
1993-07-16,1.1315
1993-07-19,1.1395
1993-07-20,1.1454
1993-07-21,1.1455
1993-07-22,1.1397
1993-07-23,1.1275
1993-07-26,1.126
1993-07-27,1.1239
1993-07-28,1.1296
1993-07-29,1.1132
1993-07-30,1.092
1993-08-02,1.1102
1993-08-03,1.1167
1993-08-04,1.1245
1993-08-05,1.1195
1993-08-06,1.126
1993-08-09,1.1195
1993-08-10,1.1087
1993-08-11,1.1102
1993-08-12,1.1115
1993-08-13,1.1102
1993-08-16,1.1266
1993-08-17,1.1254
1993-08-18,1.1346
1993-08-19,1.1318
1993-08-20,1.1412
1993-08-23,1.1347
1993-08-24,1.1382
1993-08-25,1.1325
1993-08-26,1.1404
1993-08-27,1.1412
1993-08-30,1.1375
1993-08-31,1.1375
1993-09-01,1.1447
1993-09-02,1.151
1993-09-03,1.1642
1993-09-06,1.1742
1993-09-07,1.1705
1993-09-08,1.1698
1993-09-09,1.1805
1993-09-10,1.1855
1993-09-13,1.1862
1993-09-14,1.1826
1993-09-15,1.1906
1993-09-16,1.1842
1993-09-17,1.1771
1993-09-20,1.1819
1993-09-21,1.1762
1993-09-22,1.1663
1993-09-23,1.1598
1993-09-24,1.1624
1993-09-27,1.1683
1993-09-28,1.1768
1993-09-29,1.177
1993-09-30,1.161
1993-10-01,1.1625
1993-10-04,1.169
1993-10-05,1.1663
1993-10-06,1.1674
1993-10-07,1.1647
1993-10-08,1.1763
1993-10-11,1.1768
1993-10-12,1.1855
1993-10-13,1.1805
1993-10-14,1.1698
1993-10-15,1.1684
1993-10-18,1.1555
1993-10-19,1.1548
1993-10-20,1.1575
1993-10-21,1.1425
1993-10-22,1.139
1993-10-25,1.1353
1993-10-26,1.1395
1993-10-27,1.1375
1993-10-28,1.141
1993-10-29,1.1325
1993-11-01,1.1282
1993-11-02,1.1282
1993-11-03,1.1325
1993-11-04,1.1317
1993-11-05,1.1325
1993-11-08,1.136
1993-11-09,1.1297
1993-11-10,1.1332
1993-11-11,1.1296
1993-11-12,1.1368
1993-11-15,1.1324
1993-11-16,1.1261
1993-11-17,1.1275
1993-11-18,1.1224
1993-11-19,1.1196
1993-11-22,1.1253
1993-11-23,1.126
1993-11-24,1.1267
1993-11-25,1.1239
1993-11-26,1.1215
1993-11-29,1.1252
1993-11-30,1.12
1993-12-01,1.1152
1993-12-02,1.1153
1993-12-03,1.1188
1993-12-06,1.1332
1993-12-07,1.131
1993-12-08,1.131
1993-12-09,1.1308
1993-12-10,1.136
1993-12-13,1.1296
1993-12-14,1.1261
1993-12-15,1.1243
1993-12-16,1.1281
1993-12-17,1.1289
1993-12-20,1.128
1993-12-21,1.1322
1993-12-22,1.1339
1993-12-23,1.1404
1993-12-24,1.1409
1993-12-27,1.1354
1993-12-28,1.1368
1993-12-29,1.1189
1993-12-30,1.1158
1993-12-31,1.1124
1994-01-03,1.1109
1994-01-04,1.1172
1994-01-05,1.1153
1994-01-06,1.1123
1994-01-07,1.1215
1994-01-10,1.1153
1994-01-11,1.1121
1994-01-12,1.1174
1994-01-13,1.1087
1994-01-14,1.1081
1994-01-17,1.106
1994-01-18,1.1115
1994-01-19,1.1107
1994-01-20,1.1152
1994-01-21,1.1081
1994-01-24,1.1093
1994-01-25,1.111
1994-01-26,1.1124
1994-01-27,1.1224
1994-01-28,1.1145
1994-01-31,1.1203
1994-02-01,1.1222
1994-02-02,1.1201
1994-02-03,1.1157
1994-02-04,1.1059
1994-02-07,1.1059
1994-02-08,1.1023
1994-02-09,1.1052
1994-02-10,1.1066
1994-02-11,1.1052
1994-02-14,1.1217
1994-02-15,1.1181
1994-02-16,1.1225
1994-02-17,1.1239
1994-02-18,1.1289
1994-02-21,1.1188
1994-02-22,1.1238
1994-02-23,1.1203
1994-02-24,1.1267
1994-02-25,1.131
1994-02-28,1.1325
1994-03-01,1.1295
1994-03-02,1.1331
1994-03-03,1.1295
1994-03-04,1.1252
1994-03-07,1.126
1994-03-08,1.128
1994-03-09,1.1332
1994-03-10,1.1469
1994-03-11,1.1462
1994-03-14,1.1426
1994-03-15,1.1382
1994-03-16,1.1426
1994-03-17,1.1419
1994-03-18,1.1375
1994-03-21,1.1397
1994-03-22,1.1404
1994-03-23,1.1461
1994-03-24,1.154
1994-03-25,1.154
1994-03-28,1.1526
1994-03-29,1.1497
1994-03-30,1.1497
1994-03-31,1.1512
1994-04-01,1.1365
1994-04-04,1.1374
1994-04-05,1.1259
1994-04-06,1.1274
1994-04-07,1.1279
1994-04-08,1.1294
1994-04-11,1.1303
1994-04-12,1.1282
1994-04-13,1.1324
1994-04-14,1.1311
1994-04-15,1.1289
1994-04-18,1.1309
1994-04-19,1.136
1994-04-20,1.1426
1994-04-21,1.144
1994-04-22,1.1431
1994-04-25,1.1483
1994-04-26,1.1526
1994-04-27,1.1562
1994-04-28,1.1617
1994-04-29,1.1674
1994-05-02,1.1706
1994-05-03,1.1763
1994-05-04,1.1639
1994-05-05,1.1548
1994-05-06,1.1581
1994-05-09,1.1641
1994-05-10,1.1523
1994-05-11,1.154
1994-05-12,1.1555
1994-05-13,1.1541
1994-05-16,1.1523
1994-05-17,1.1527
1994-05-18,1.164
1994-05-19,1.1619
1994-05-20,1.1691
1994-05-23,1.171
1994-05-24,1.1642
1994-05-25,1.1705
1994-05-26,1.1675
1994-05-27,1.1713
1994-05-30,1.1692
1994-05-31,1.1703
1994-06-01,1.1691
1994-06-02,1.1648
1994-06-03,1.1533
1994-06-06,1.1548
1994-06-07,1.1569
1994-06-08,1.1567
1994-06-09,1.1568
1994-06-10,1.1584
1994-06-13,1.1718
1994-06-14,1.1706
1994-06-15,1.1764
1994-06-16,1.1742
1994-06-17,1.192
1994-06-20,1.1992
1994-06-21,1.2035
1994-06-22,1.1942
1994-06-23,1.1955
1994-06-24,1.2087
1994-06-27,1.2086
1994-06-28,1.213
1994-06-29,1.2055
1994-06-30,1.2044
1994-07-01,1.1979
1994-07-04,1.1971
1994-07-05,1.2101
1994-07-06,1.2192
1994-07-07,1.2143
1994-07-08,1.2101
1994-07-11,1.2486
1994-07-12,1.248
1994-07-13,1.2395
1994-07-14,1.2295
1994-07-15,1.228
1994-07-18,1.2316
1994-07-19,1.2165
1994-07-20,1.2202
1994-07-21,1.2015
1994-07-22,1.1985
1994-07-25,1.2034
1994-07-26,1.207
1994-07-27,1.213
1994-07-28,1.1993
1994-07-29,1.2079
1994-08-01,1.21
1994-08-02,1.2086
1994-08-03,1.2035
1994-08-04,1.2027
1994-08-05,1.2086
1994-08-08,1.2072
1994-08-09,1.2078
1994-08-10,1.2051
1994-08-11,1.2209
1994-08-12,1.2222
1994-08-15,1.2235
1994-08-16,1.2201
1994-08-17,1.2243
1994-08-18,1.2288
1994-08-19,1.2335
1994-08-22,1.2431
1994-08-23,1.2403
1994-08-24,1.2315
1994-08-25,1.2338
1994-08-26,1.2091
1994-08-29,1.2092
1994-08-30,1.2094
1994-08-31,1.2064
1994-09-01,1.2122
1994-09-02,1.2265
1994-09-05,1.2273
1994-09-06,1.2323
1994-09-07,1.2271
1994-09-08,1.2237
1994-09-09,1.2378
1994-09-12,1.2343
1994-09-13,1.233
1994-09-14,1.2359
1994-09-15,1.2295
1994-09-16,1.2382
1994-09-19,1.2309
1994-09-20,1.2302
1994-09-21,1.2331
1994-09-22,1.2331
1994-09-23,1.2323
1994-09-26,1.2288
1994-09-27,1.2381
1994-09-28,1.2302
1994-09-29,1.2338
1994-09-30,1.2316
1994-10-03,1.2308
1994-10-04,1.2359
1994-10-05,1.2367
1994-10-06,1.2374
1994-10-07,1.2352
1994-10-10,1.2374
1994-10-11,1.2351
1994-10-12,1.2382
1994-10-13,1.2472
1994-10-14,1.2529
1994-10-17,1.2683
1994-10-18,1.2682
1994-10-19,1.2683
1994-10-20,1.2745
1994-10-21,1.2682
1994-10-24,1.2733
1994-10-25,1.271
1994-10-26,1.2769
1994-10-27,1.273
1994-10-28,1.2604
1994-10-31,1.2674
1994-11-01,1.2725
1994-11-02,1.2567
1994-11-03,1.2538
1994-11-04,1.2553
1994-11-07,1.2539
1994-11-08,1.2589
1994-11-09,1.2446
1994-11-10,1.2432
1994-11-11,1.243
1994-11-14,1.2323
1994-11-15,1.23
1994-11-16,1.2273
1994-11-17,1.228
1994-11-18,1.2244
1994-11-21,1.223
1994-11-22,1.2244
1994-11-23,1.2259
1994-11-24,1.2214
1994-11-25,1.2213
1994-11-28,1.2158
1994-11-29,1.2137
1994-11-30,1.2149
1994-12-01,1.213
1994-12-02,1.2077
1994-12-05,1.2122
1994-12-06,1.2129
1994-12-07,1.2159
1994-12-08,1.2105
1994-12-09,1.2101
1994-12-12,1.2115
1994-12-13,1.2115
1994-12-14,1.2137
1994-12-15,1.213
1994-12-16,1.2115
1994-12-19,1.2108
1994-12-20,1.2128
1994-12-21,1.2058
1994-12-22,1.2079
1994-12-23,1.2037
1994-12-26,1.2037
1994-12-27,1.2058
1994-12-28,1.2108
1994-12-29,1.223
1994-12-30,1.2264
1995-01-02,1.2185
1995-01-03,1.2221
1995-01-04,1.2206
1995-01-05,1.2263
1995-01-06,1.2165
1995-01-09,1.2338
