时间,沪深300:成交金额
2018-12-14,915.769005
2018-12-17,771.514909
2018-12-18,720.354514
2018-12-19,678.729224
2018-12-20,781.814265
2018-12-21,848.240648
2018-12-24,638.807406
2018-12-25,804.135673
2018-12-26,585.74969
2018-12-27,811.5927
2018-12-28,781.4531
2019-01-02,761.055713
2019-01-03,766.647974
2019-01-04,1071.410371
2019-01-07,1057.039408
2019-01-08,796.288827
2019-01-09,1171.296789
2019-01-10,902.068717
2019-01-11,774.202396
2019-01-14,681.159691
2019-01-15,999.768911
2019-01-16,857.815918
2019-01-17,828.88207
2019-01-18,1067.806585
2019-01-21,1055.369866
2019-01-22,781.508763
2019-01-23,626.69652
2019-01-24,809.638772
2019-01-25,932.079547
2019-01-28,973.714961
2019-01-29,859.439086
2019-01-30,730.051234
2019-01-31,975.099248
2019-02-01,947.664128
2019-02-11,1147.523548
2019-02-12,1228.34101
2019-02-13,1688.662621
2019-02-14,1386.49288
2019-02-15,1415.550609
2019-02-18,1804.497425
2019-02-19,1857.627466
2019-02-20,1455.702631
2019-02-21,1851.971548
2019-02-22,2028.692887
2019-02-25,3763.823934
2019-02-26,3876.328601
2019-02-27,3073.061481
2019-02-28,2060.109582
2019-03-01,2356.206235
2019-03-04,3763.972847
2019-03-05,2614.641222
2019-03-06,3311.556166
2019-03-07,3593.391529
2019-03-08,3492.966912
2019-03-11,2687.184588
2019-03-12,3251.806198
2019-03-13,2861.710482
2019-03-14,2318.201494
2019-03-15,2241.943629
2019-03-18,2764.734489
2019-03-19,2240.968896
2019-03-20,2154.069936
2019-03-21,2319.934456
2019-03-22,1985.183863
2019-03-25,2233.965644
2019-03-26,1965.478112
2019-03-27,1775.075284
2019-03-28,1726.043929
2019-03-29,2830.222986
2019-04-01,3407.994036
2019-04-02,2818.92057
2019-04-03,2848.264954
2019-04-04,3135.394314
2019-04-08,3246.704525
2019-04-09,2431.879131
2019-04-10,2782.820251
2019-04-11,2362.591567
2019-04-12,1787.959391
2019-04-15,2362.987214
2019-04-16,2505.692067
2019-04-17,2288.244299
2019-04-18,1878.126878
2019-04-19,1947.016908
2019-04-22,2443.805492
2019-04-23,2041.215058
2019-04-24,1864.979617
2019-04-25,1975.309978
2019-04-26,1865.721371
2019-04-29,2039.465532
2019-04-30,1616.659239
2019-05-06,2541.154001
2019-05-07,1836.591592
2019-05-08,1450.584864
2019-05-09,1418.290958
2019-05-10,1950.671708
2019-05-13,1350.539267
2019-05-14,1352.628689
2019-05-15,1525.345468
2019-05-16,1398.519401
2019-05-17,1540.923497
2019-05-20,1341.942626
2019-05-21,1330.713811
2019-05-22,1217.752442
2019-05-23,1256.119695
2019-05-24,1013.374964
2019-05-27,1333.990539
2019-05-28,1489.663347
2019-05-29,1200.020342
2019-05-30,1128.640793
2019-05-31,1082.642013
2019-06-03,1239.024464
2019-06-04,1094.672365
2019-06-05,1146.342282
2019-06-06,1043.672677
2019-06-10,1173.466089
2019-06-11,1808.990723
2019-06-12,1322.960979
2019-06-13,1104.599019
2019-06-14,1165.842606
2019-06-17,930.925813
2019-06-18,894.728398
2019-06-19,1725.741778
2019-06-20,2277.26982
2019-06-21,1999.616176
2019-06-24,1436.447317
2019-06-25,1693.587933
2019-06-26,1121.06859
2019-06-27,1564.834182
2019-06-28,1165.120507
2019-07-01,2174.702511
2019-07-02,1739.970451
2019-07-03,1631.457309
2019-07-04,1426.692552
2019-07-05,1162.365221
2019-07-08,1471.984194
2019-07-09,1131.47603
2019-07-10,1013.55477
2019-07-11,1136.746162
2019-07-12,1070.07924
2019-07-15,1424.930466
2019-07-16,1084.496828
2019-07-17,1167.667811
2019-07-18,1116.693655
2019-07-19,1177.975282
2019-07-22,1178.104481
2019-07-23,1038.666088
2019-07-24,1299.405872
2019-07-25,1258.995026
2019-07-26,1109.297287
2019-07-29,1116.791088
2019-07-30,1204.8028
2019-07-31,1110.838928
2019-08-01,1176.491639
2019-08-02,1418.747876
2019-08-05,1330.611014
2019-08-06,1672.674796
2019-08-07,1086.67668
2019-08-08,1149.816161
2019-08-09,1163.5569
2019-08-12,1211.293452
2019-08-13,1037.643194
2019-08-14,1283.016711
2019-08-15,1192.410826
2019-08-16,1326.969103
2019-08-19,1954.489395
2019-08-20,1491.153407
2019-08-21,1216.885051
2019-08-22,1207.081361
2019-08-23,1378.02154
2019-08-26,1423.509855
2019-08-27,1817.487841
2019-08-28,1376.672772
2019-08-29,1264.756766
2019-08-30,1524.086687
2019-09-02,1649.944586
2019-09-03,1462.706338
2019-09-04,1768.397448
2019-09-05,2446.812255
2019-09-06,1817.1827
2019-09-09,2095.453872
2019-09-10,1844.943499
2019-09-11,1901.650075
2019-09-12,1567.506531
2019-09-16,1547.365523
2019-09-17,1548.992999
2019-09-18,1301.595577
2019-09-19,1274.217912
2019-09-20,1531.625885
2019-09-23,1392.235065
2019-09-24,1423.413997
2019-09-25,1332.244636
2019-09-26,1508.0675
2019-09-27,1091.30484
2019-09-30,1004.872711
2019-10-08,1183.656825
2019-10-09,1124.06207
2019-10-10,1274.740429
2019-10-11,1398.172983
2019-10-14,1678.571312
2019-10-15,1251.17107
2019-10-16,1285.585335
2019-10-17,999.918504
2019-10-18,1221.869271
2019-10-21,1108.582358
2019-10-22,1028.433712
2019-10-23,997.335984
2019-10-24,1050.969516
2019-10-25,1266.77484
2019-10-28,1507.622017
2019-10-29,1396.114203
2019-10-30,1226.105017
2019-10-31,1350.124255
2019-11-01,1514.710613
2019-11-04,1544.853618
2019-11-05,1633.178561
2019-11-06,1398.597635
2019-11-07,1177.515543
2019-11-08,1390.266734
2019-11-11,1303.300823
2019-11-12,1088.282358
2019-11-13,1120.571465
2019-11-14,1197.915668
2019-11-15,1154.230209
2019-11-18,1070.858199
2019-11-19,1232.271726
2019-11-20,1180.030627
2019-11-21,1041.477693
2019-11-22,1469.811621
2019-11-25,1408.510763
2019-11-26,1402.136331
2019-11-27,1072.38822
2019-11-28,870.817889
2019-11-29,1162.005569
2019-12-02,1099.925925
2019-12-03,1087.03715
2019-12-04,1096.463428
2019-12-05,1293.575928
2019-12-06,1164.247758
2019-12-09,1308.730982
2019-12-10,1211.184128
2019-12-11,1276.904034
2019-12-12,1178.743137
2019-12-13,2010.188858
2019-12-16,2021.548953
2019-12-17,2516.378653
2019-12-18,1976.202075
2019-12-19,1525.538091
2019-12-20,1584.602324
2019-12-23,1620.482615
2019-12-24,1224.991633
2019-12-25,1318.96467
2019-12-26,1408.149682
2019-12-27,1950.90417
2019-12-30,2168.1466
2019-12-31,1731.193485
2020-01-02,2701.05532
2020-01-03,2152.162883
2020-01-06,2501.820713
2020-01-07,1963.890597
2020-01-08,2124.062639
2020-01-09,2001.503529
2020-01-10,1778.274137
2020-01-13,1997.954897
2020-01-14,1962.212634
2020-01-15,1630.819306
2020-01-16,1562.425058
2020-01-17,1665.915916
2020-01-20,2026.922874
2020-01-21,2045.868805
2020-01-22,2081.361508
2020-01-23,2504.093577
2020-02-03,2433.031054
2020-02-04,2981.657676
2020-02-05,2640.429209
2020-02-06,2628.200885
2020-02-07,2375.088163
2020-02-10,2296.254419
2020-02-11,2193.071194
2020-02-12,2007.767066
2020-02-13,2286.059648
2020-02-14,2228.950736
2020-02-17,2730.678173
2020-02-18,2425.525173
2020-02-19,2575.545357
2020-02-20,3108.355892
2020-02-21,3265.640036
2020-02-24,3263.878006
2020-02-25,3722.13717
2020-02-26,3660.224179
2020-02-27,2820.502064
2020-02-28,3303.589073
2020-03-02,3174.262055
2020-03-03,3308.025846
2020-03-04,2817.848638
2020-03-05,3628.388318
2020-03-06,2531.68632
2020-03-09,3054.287303
2020-03-10,2961.844359
2020-03-11,2449.908727
2020-03-12,2331.528488
2020-03-13,2802.134532
2020-03-16,2828.362383
2020-03-17,2508.240257
2020-03-18,2441.271615
2020-03-19,2718.27468
2020-03-20,2112.230733
2020-03-23,1976.69625
2020-03-24,2085.538407
2020-03-25,2315.615188
2020-03-26,1693.363119
2020-03-27,1861.034263
2020-03-30,1806.407994
2020-03-31,1615.9551
2020-04-01,1704.225688
2020-04-02,1688.932557
2020-04-03,1501.32815
2020-04-07,2076.428203
2020-04-08,1615.767723
2020-04-09,1545.953188
2020-04-10,1622.512338
2020-04-13,1198.743032
2020-04-14,1706.125798
2020-04-15,1697.002166
2020-04-16,1471.643021
2020-04-17,2035.95267
2020-04-20,1519.240901
2020-04-21,1550.774541
2020-04-22,1355.472808
2020-04-23,1421.225488
2020-04-24,1389.612003
2020-04-27,1453.011519
2020-04-28,1841.797592
2020-04-29,1512.821037
2020-04-30,2022.682888
2020-05-06,2149.359624
2020-05-07,1672.078018
2020-05-08,1902.995847
2020-05-11,1937.580939
2020-05-12,1574.657801
2020-05-13,1455.633833
2020-05-14,1434.991777
2020-05-15,1533.015051
2020-05-18,1885.281214
2020-05-19,1598.862224
2020-05-20,1571.025333
2020-05-21,1491.541423
2020-05-22,1572.86505
2020-05-25,1270.119177
2020-05-26,1254.456193
2020-05-27,1237.375012
2020-05-28,1391.084078
2020-05-29,1356.58136
2020-06-01,2084.365129
2020-06-02,1955.633043
2020-06-03,2008.827677
2020-06-04,1490.578558
2020-06-05,1543.11343
2020-06-08,1930.475187
2020-06-09,1665.33966
2020-06-10,1667.786424
2020-06-11,1970.794419
2020-06-12,1935.040467
2020-06-15,2111.253361
2020-06-16,1851.040292
2020-06-17,1769.775036
2020-06-18,2101.929181
2020-06-19,2555.497973
2020-06-22,2592.005207
2020-06-23,2348.065108
2020-06-24,2245.5143
2020-06-29,2265.220598
2020-06-30,2279.357045
2020-07-01,3057.117998
2020-07-02,3995.715267
2020-07-03,4423.350243
2020-07-06,5974.382177
2020-07-07,6352.547427
2020-07-08,5328.49826
2020-07-09,5567.187321
2020-07-10,5104.720551
2020-07-13,5411.050987
2020-07-14,5112.110482
2020-07-15,4867.483477
2020-07-16,5112.379629
2020-07-17,3729.73887
2020-07-20,4167.142223
2020-07-21,3560.698058
2020-07-22,3864.708599
2020-07-23,4051.752687
2020-07-24,4377.267123
2020-07-27,3018.933702
2020-07-28,2928.357853
2020-07-29,3504.326492
2020-07-30,3240.092427
2020-07-31,3511.193124
2020-08-03,4019.148249
2020-08-04,4264.113459
2020-08-05,3474.078394
2020-08-06,4043.23404
2020-08-07,3970.412128
2020-08-10,3712.9756
2020-08-11,3508.285862
2020-08-12,3472.986732
2020-08-13,2509.458726
2020-08-14,2543.439343
2020-08-17,4164.691549
2020-08-18,3143.959045
2020-08-19,3194.032847
2020-08-20,2604.865635
2020-08-21,2517.751602
2020-08-24,2724.286864
2020-08-25,2623.087883
2020-08-26,2774.563606
2020-08-27,2236.315114
2020-08-28,3050.478825
2020-08-31,3570.050646
2020-09-01,2620.180706
2020-09-02,2807.786138
2020-09-03,2794.119888
2020-09-04,2384.633379
2020-09-07,2823.163941
2020-09-08,2491.981381
2020-09-09,2449.051919
2020-09-10,2261.463548
2020-09-11,1982.409273
2020-09-14,2116.534118
2020-09-15,1945.736841
2020-09-16,1961.201849
2020-09-17,2141.466473
2020-09-18,2818.859442
2020-09-21,2241.379127
2020-09-22,2029.092155
2020-09-23,1903.934723
2020-09-24,1935.158737
2020-09-25,1674.57377
2020-09-28,1593.146754
2020-09-29,1599.378885
2020-09-30,1655.322209
2020-10-09,2299.267315
2020-10-12,3078.48558
2020-10-13,2421.725672
2020-10-14,2298.362072
2020-10-15,2138.78285
2020-10-16,2041.751307
2020-10-19,2253.921982
2020-10-20,1858.49198
2020-10-21,1899.78697
2020-10-22,1946.149712
2020-10-23,2009.85822
2020-10-26,2055.189883
2020-10-27,1866.755457
2020-10-28,2267.542641
2020-10-29,2523.03505
2020-10-30,2807.833217
2020-11-02,2790.276852
2020-11-03,2523.905563
2020-11-04,2305.13773
2020-11-05,2819.519324
2020-11-06,3053.651037
2020-11-09,3719.232821
2020-11-10,3342.7146
2020-11-11,3038.58558
2020-11-12,2276.459071
2020-11-13,2553.531117
2020-11-16,2667.050317
2020-11-17,2889.114086
2020-11-18,2907.272232
2020-11-19,2477.27135
2020-11-20,2290.536792
2020-11-23,3336.338264
2020-11-24,2648.044433
2020-11-25,2770.70643
2020-11-26,2397.481455
2020-11-27,2531.789712
2020-11-30,3964.958344
2020-12-01,3284.510144
2020-12-02,3106.097288
2020-12-03,2753.352074
2020-12-04,2577.988207
2020-12-07,2646.577739
2020-12-08,2348.806484
2020-12-09,2607.727742
2020-12-10,2296.512784
2020-12-11,2752.127301
2020-12-14,2478.782797
2020-12-15,2480.933902
2020-12-16,2296.960357
2020-12-17,2701.803561
2020-12-18,2589.385515
2020-12-21,2982.042968
2020-12-22,3267.588177
2020-12-23,3087.290375
2020-12-24,2466.744762
2020-12-25,2439.922682
2020-12-28,2810.192542
2020-12-29,2790.352333
2020-12-30,2965.778126
2020-12-31,3587.313718
2021-01-04,4527.961756
2021-01-05,4980.419398
2021-01-06,4444.343771
2021-01-07,4733.853537
2021-01-08,4735.67654
2021-01-11,5222.984825
2021-01-12,4862.337607
2021-01-13,5469.597364
2021-01-14,5018.901119
2021-01-15,4757.099204
2021-01-18,4227.172092
2021-01-19,4332.051765
2021-01-20,3737.703845
2021-01-21,4531.836845
2021-01-22,4566.221934
2021-01-25,5081.669808
2021-01-26,4150.080699
2021-01-27,3768.926058
2021-01-28,3761.665232
2021-01-29,3902.8769
2021-02-01,3468.590837
2021-02-02,3800.167161
2021-02-03,4043.436026
2021-02-04,3979.952054
2021-02-05,3954.001345
2021-02-08,3675.827717
2021-02-09,3787.691212
2021-02-10,4170.564634
2021-02-18,5074.81236
2021-02-19,4564.337937
2021-02-22,5436.331532
2021-02-23,4249.044708
2021-02-24,4723.69211
2021-02-25,4122.061571
2021-02-26,4057.177001
2021-03-01,3581.46546
2021-03-02,3764.446047
2021-03-03,3376.103136
2021-03-04,3843.82457
2021-03-05,3525.397743
2021-03-08,4071.338021
2021-03-09,4144.152138
2021-03-10,3095.774087
2021-03-11,3338.591997
2021-03-12,3232.377514
2021-03-15,3307.405138
2021-03-16,2717.550486
2021-03-17,2634.924177
2021-03-18,2609.300468
2021-03-19,2829.744892
2021-03-22,2642.090989
2021-03-23,2557.553777
2021-03-24,2659.700202
2021-03-25,2197.820495
2021-03-26,2739.019224
2021-03-29,2661.766
2021-03-30,2549.280145
2021-03-31,2410.584856
2021-04-01,2114.933244
2021-04-02,2480.603762
2021-04-06,2138.524441
2021-04-07,2462.711903
2021-04-08,2284.220047
2021-04-09,2215.197917
2021-04-12,2672.181958
2021-04-13,2257.532306
2021-04-14,2210.362761
2021-04-15,2138.208841
2021-04-16,2133.891737
2021-04-19,3078.997767
2021-04-20,2766.405882
2021-04-21,2425.749953
2021-04-22,2414.888458
2021-04-23,2643.451831
2021-04-26,3257.603843
2021-04-27,2547.380098
2021-04-28,2721.825219
2021-04-29,2941.124544
2021-04-30,3150.751029
2021-05-06,3232.582646
2021-05-07,3046.384022
2021-05-10,2826.568089
2021-05-11,2709.316165
2021-05-12,2283.440065
2021-05-13,2378.214043
2021-05-14,3188.027868
2021-05-17,3354.399134
2021-05-18,2381.822659
2021-05-19,2507.362782
2021-05-20,2770.88462
2021-05-21,2680.536275
2021-05-24,2785.131332
2021-05-25,4046.833056
2021-05-26,3464.446448
2021-05-27,3118.937059
2021-05-28,3307.118963
2021-05-31,3214.507982
2021-06-01,3218.458422
2021-06-02,2961.761772
2021-06-03,2854.486325
2021-06-04,2923.260488
2021-06-07,2804.632606
2021-06-08,3040.422183
2021-06-09,2550.754487
2021-06-10,3014.543346
2021-06-11,3653.634945
2021-06-15,3306.166186
2021-06-16,2982.867729
2021-06-17,2819.272807
2021-06-18,3566.970961
2021-06-21,3315.271146
2021-06-22,3136.903671
2021-06-23,3587.656663
2021-06-24,3126.074226
2021-06-25,3682.656412
2021-06-28,3374.527717
2021-06-29,3148.96843
2021-06-30,2810.155049
2021-07-01,3240.974003
2021-07-02,3425.789612
2021-07-05,3351.977866
2021-07-06,3628.289018
2021-07-07,3367.314034
2021-07-08,3978.798699
2021-07-09,3528.455838
2021-07-12,4372.031459
2021-07-13,3613.284917
2021-07-14,3725.681103
2021-07-15,3724.840811
2021-07-16,3625.942581
2021-07-19,3403.226238
2021-07-20,2835.431308
2021-07-21,3902.755193
2021-07-22,4182.216548
2021-07-23,4355.211697
2021-07-26,4951.536551
2021-07-27,5211.46117
2021-07-28,4197.061552
2021-07-29,4156.761209
2021-07-30,4209.439351
2021-08-02,5246.594493
2021-08-03,4711.941284
2021-08-04,4258.014066
2021-08-05,3987.722068
2021-08-06,3717.736038
2021-08-09,4088.970629
2021-08-10,4100.987556
2021-08-11,3733.863472
2021-08-12,3618.28382
2021-08-13,3524.59069
2021-08-16,3407.351202
2021-08-17,3884.571315
2021-08-18,3957.921658
2021-08-19,3974.249648
2021-08-20,4049.380357
2021-08-23,3895.991263
2021-08-24,4174.814262
2021-08-25,3718.681975
2021-08-26,3689.877185
2021-08-27,3684.214103
2021-08-30,4771.820717
2021-08-31,4608.05654
2021-09-01,5688.197484
2021-09-02,4659.541328
2021-09-03,4664.301197
2021-09-06,4527.562753
2021-09-07,4177.596391
2021-09-08,4285.910777
2021-09-09,4016.756893
2021-09-10,4727.625332
2021-09-13,4333.296274
2021-09-14,4172.458308
2021-09-15,3632.566539
2021-09-16,3935.172672
2021-09-17,3603.974201
2021-09-22,3119.529894
2021-09-23,3621.409196
2021-09-24,3618.494532
2021-09-27,4260.830254
2021-09-28,3212.721915
2021-09-29,3318.417677
2021-09-30,2832.546852
2021-10-08,3436.358353
2021-10-11,3151.863214
2021-10-12,2994.242386
2021-10-13,2800.446666
2021-10-14,2491.516666
2021-10-15,3007.284912
2021-10-18,3025.394444
2021-10-19,2829.282438
2021-10-20,2797.477325
2021-10-21,2748.029625
2021-10-22,2892.526122
2021-10-25,2994.082322
2021-10-26,3017.862297
2021-10-27,2994.604694
2021-10-28,3166.317096
2021-10-29,3687.319873
2021-11-01,3797.307676
2021-11-02,3857.318798
2021-11-03,3022.699347
2021-11-04,3086.880546
2021-11-05,3120.708415
2021-11-08,2958.93824
2021-11-09,2616.450654
2021-11-10,3010.589663
2021-11-11,3236.246261
2021-11-12,2717.732445
2021-11-15,2729.977489
2021-11-16,2840.945909
2021-11-17,2461.779169
2021-11-18,2444.847138
2021-11-19,2662.806819
2021-11-22,3161.488115
2021-11-23,3010.221461
2021-11-24,2897.073377
2021-11-25,2554.509944
2021-11-26,2430.413356
2021-11-29,2859.952217
2021-11-30,2792.68234
2021-12-01,2559.689124
2021-12-02,2780.517262
2021-12-03,3000.526983
2021-12-06,3334.05791
2021-12-07,3406.177662
2021-12-08,3290.648312
2021-12-09,4256.809588
2021-12-10,3569.176254
2021-12-13,4263.765325
2021-12-14,3186.855381
2021-12-15,2910.725688
2021-12-16,2914.747669
2021-12-17,2979.433112
2021-12-20,3175.369194
2021-12-21,2590.231773
2021-12-22,2446.424505
2021-12-23,2633.597548
2021-12-24,2904.836635
2021-12-27,2544.215252
2021-12-28,2763.167322
2021-12-29,2732.254671
2021-12-30,2680.224773
2021-12-31,2669.753887
2022-01-04,3365.169616
2022-01-05,3639.445288
2022-01-06,3217.500765
2022-01-07,3322.189507
2022-01-10,3050.338168
2022-01-11,2864.45756
2022-01-12,2931.530428
2022-01-13,2887.99117
2022-01-14,2818.284485
2022-01-17,2637.882417
2022-01-18,2827.493931
2022-01-19,2755.345575
2022-01-20,3043.44268
2022-01-21,2746.991553
2022-01-24,2462.615949
2022-01-25,2505.557692
2022-01-26,2265.534484
2022-01-27,2505.356548
2022-01-28,2639.678918
2022-02-07,2660.31794
2022-02-08,2813.648738
2022-02-09,2737.719605
2022-02-10,2872.243881
2022-02-11,3079.380167
2022-02-14,2757.375535
2022-02-15,2499.770087
2022-02-16,2101.90931
2022-02-17,2279.462493
2022-02-18,1958.257005
2022-02-21,2150.391823
2022-02-22,2468.729607
2022-02-23,2590.501462
2022-02-24,3423.466669
2022-02-25,2717.275997
2022-02-28,2483.637275
2022-03-01,2604.311851
2022-03-02,2152.996554
2022-03-03,2427.01772
2022-03-04,2499.702823
2022-03-07,3068.985277
2022-03-08,3151.766984
2022-03-09,3410.093919
2022-03-10,3016.361822
2022-03-11,2950.088324
2022-03-14,2606.916595
2022-03-15,3469.889474
2022-03-16,3788.835883
2022-03-17,3850.391973
2022-03-18,2757.912911
2022-03-21,2512.145433
2022-03-22,2262.13534
2022-03-23,2263.907784
2022-03-24,2195.944305
2022-03-25,2170.131873
2022-03-28,2134.68974
2022-03-29,1994.638537
2022-03-30,2688.691812
2022-03-31,2388.772168
2022-04-01,2447.588708
2022-04-06,2536.909299
2022-04-07,2169.961855
2022-04-08,2290.817648
2022-04-11,2652.249325
2022-04-12,2528.304128
2022-04-13,2212.810296
2022-04-14,2459.93822
2022-04-15,2262.297403
2022-04-18,2128.553282
2022-04-19,2085.705791
2022-04-20,2165.366357
2022-04-21,2270.266797
2022-04-22,2063.717667
2022-04-25,2728.892723
2022-04-26,2596.263542
2022-04-27,2969.241029
2022-04-28,2685.022425
2022-04-29,3214.148774
2022-05-05,2905.382307
2022-05-06,2148.25174
2022-05-09,1717.565029
2022-05-10,2390.602119
2022-05-11,3092.949128
2022-05-12,2020.291564
2022-05-13,1957.270449
2022-05-16,1997.179095
2022-05-17,2101.175397
2022-05-18,2018.006661
2022-05-19,2102.066816
2022-05-20,2656.090899
2022-05-23,2259.815409
2022-05-24,2477.130397
2022-05-25,1887.005374
2022-05-26,2169.870254
2022-05-27,2069.444262
2022-05-30,2111.447216
2022-05-31,2677.700887
2022-06-01,2254.162379
2022-06-02,2226.575379
2022-06-06,3240.756269
2022-06-07,2857.337223
2022-06-08,3194.802528
2022-06-09,2851.728042
2022-06-10,3240.914407
2022-06-13,3365.856705
2022-06-14,3354.185579
2022-06-15,4597.668207
2022-06-16,3372.359115
2022-06-17,3466.757268
2022-06-20,3595.692969
2022-06-21,3171.633177
2022-06-22,2986.562633
2022-06-23,3271.447805
2022-06-24,3560.547505
2022-06-27,3814.329663
2022-06-28,3616.859707
2022-06-29,3959.261077
2022-06-30,3543.438868
2022-07-01,3184.921302
2022-07-04,3569.685213
2022-07-05,3618.918508
2022-07-06,3446.727077
2022-07-07,3281.331337
2022-07-08,3040.311073
2022-07-11,2991.952334
2022-07-12,2910.723119
2022-07-13,2860.755454
2022-07-14,3015.69861
2022-07-15,3167.931927
2022-07-18,2810.551286
2022-07-19,2311.177318
2022-07-20,2123.018814
2022-07-21,2392.281468
2022-07-22,2242.953335
2022-07-25,1881.364267
2022-07-26,1976.014064
2022-07-27,1942.453038
2022-07-28,2438.714865
2022-07-29,2531.985746
2022-08-01,2511.253086
2022-08-02,2810.135553
2022-08-03,2686.958348
2022-08-04,2168.986749
2022-08-05,2473.25902
2022-08-08,2240.808121
2022-08-09,2142.236923
2022-08-10,2174.473685
2022-08-11,2696.309984
2022-08-12,2192.080553
2022-08-15,2455.39801
2022-08-16,2338.185847
2022-08-17,2520.443251
2022-08-18,2331.154914
2022-08-19,2624.941282
2022-08-22,2597.471637
2022-08-23,2391.013308
2022-08-24,2628.443093
2022-08-25,2421.495815
2022-08-26,2255.191968
2022-08-29,2030.861147
2022-08-30,1926.490013
2022-08-31,2929.746655
2022-09-01,2108.985035
2022-09-02,1844.68327
2022-09-05,2011.186966
2022-09-06,2359.218381
2022-09-07,2151.471522
2022-09-08,1868.89048
2022-09-09,2214.425472
2022-09-13,2185.210621
2022-09-14,1854.849651
2022-09-15,2543.674928
2022-09-16,2412.518401
2022-09-19,1835.744406
2022-09-20,1792.481535
2022-09-21,1689.390743
2022-09-22,1611.341028
2022-09-23,1729.048074
2022-09-26,1929.062003
2022-09-27,1859.552474
2022-09-28,1724.380428
2022-09-29,1716.3594
2022-09-30,1586.927488
2022-10-10,1946.359041
2022-10-11,1668.003949
2022-10-12,2109.313623
2022-10-13,1983.688915
2022-10-14,2565.51272
2022-10-17,2204.888744
2022-10-18,1865.562958
2022-10-19,1867.364082
2022-10-20,2037.816189
2022-10-21,1806.863577
2022-10-24,2594.507431
2022-10-25,2193.027596
2022-10-26,2424.538106
2022-10-27,2574.733157
2022-10-28,2458.16452
2022-10-31,2565.748221
2022-11-01,2950.899284
2022-11-02,2916.482457
2022-11-03,2153.79298
2022-11-04,3111.454776
2022-11-07,2511.956999
2022-11-08,1933.513249
2022-11-09,1720.295299
2022-11-10,1831.553087
2022-11-11,3444.713263
2022-11-14,3155.368561
2022-11-15,2962.681428
2022-11-16,2358.445882
2022-11-17,2195.408113
2022-11-18,2242.76131
2022-11-21,1882.303737
2022-11-22,2034.908284
2022-11-23,2010.706012
2022-11-24,1606.989215
2022-11-25,1917.110407
2022-11-28,1963.055617
2022-11-29,2890.623364
2022-11-30,2500.514681
2022-12-01,3066.781957
2022-12-02,2012.531664
2022-12-05,2966.155123
2022-12-06,2755.834308
2022-12-07,2554.90829
2022-12-08,1980.376905
2022-12-09,2681.667897
2022-12-12,2276.063009
2022-12-13,1840.207001
2022-12-14,1961.751086
2022-12-15,1819.948891
2022-12-16,1674.884426
2022-12-19,1808.013877
2022-12-20,1640.464409
2022-12-21,1234.500404
2022-12-22,1639.70307
2022-12-23,1305.594156
2022-12-26,1486.928324
2022-12-27,1520.322066
2022-12-28,1606.71122
2022-12-29,1490.113724
2022-12-30,1482.950494
2023-01-03,2075.40166
2023-01-04,1989.977117
2023-01-05,2563.126083
2023-01-06,2357.443056
2023-01-09,2332.124265
2023-01-10,2148.711662
2023-01-11,2030.00263
2023-01-12,1836.862681
2023-01-13,2121.739975
2023-01-16,3190.077494
2023-01-17,2043.815765
2023-01-18,1721.261718
2023-01-19,1926.995898
2023-01-20,2223.424551
2023-01-30,3301.933221
2023-01-31,2493.653216
2023-02-01,2655.539447
2023-02-02,2624.974348
2023-02-03,2269.1477
2023-02-06,2263.45114
2023-02-07,1835.373516
2023-02-08,1705.917518
2023-02-09,2117.226049
2023-02-10,1953.483206
2023-02-13,2519.901816
2023-02-14,2049.154358
2023-02-15,2198.55529
2023-02-16,2813.156256
2023-02-17,2257.37747
2023-02-20,2801.229622
2023-02-21,2496.74201
2023-02-22,1915.86159
2023-02-23,1971.935824
2023-02-24,1912.104651
2023-02-27,1879.594911
2023-02-28,1987.997124
2023-03-01,2553.74791
2023-03-02,2359.53765
2023-03-03,2269.145456
2023-03-06,2830.79862
2023-03-07,2724.91994
2023-03-08,1916.596552
2023-03-09,2017.379907
2023-03-10,2182.869561
2023-03-13,2428.655168
2023-03-14,2672.248488
2023-03-15,2321.01094
2023-03-16,2462.642864
2023-03-17,3055.410156
2023-03-20,3197.600326
2023-03-21,2516.31985
2023-03-22,2651.809921
2023-03-23,2964.795295
2023-03-24,2957.855889
2023-03-27,3154.746969
2023-03-28,2487.36921
2023-03-29,2638.669227
2023-03-30,2800.04716
2023-03-31,2798.636858
2023-04-03,3828.955584
2023-04-04,3944.431751
2023-04-06,3289.818516
2023-04-07,2865.677719
2023-04-10,3408.225572
2023-04-11,3241.92952
2023-04-12,3254.252264
2023-04-13,3002.910208
2023-04-14,3062.015014
2023-04-17,3418.312728
2023-04-18,3315.456623
2023-04-19,3122.195045
2023-04-20,3321.724095
2023-04-21,3478.520116
2023-04-24,3283.756147
2023-04-25,3311.106198
2023-04-26,3220.628113
2023-04-27,3048.040026
2023-04-28,3289.36294
2023-05-04,3454.92506
2023-05-05,3076.944899
2023-05-08,3595.399542
2023-05-09,3964.221204
2023-05-10,3094.848517
2023-05-11,2410.520714
2023-05-12,2289.929234
2023-05-15,2795.311635
2023-05-16,2348.406527
2023-05-17,2051.95686
2023-05-18,2291.341844
2023-05-19,2070.949448
2023-05-22,2021.855502
2023-05-23,1899.558153
2023-05-24,2117.684105
2023-05-25,2133.136201
2023-05-26,1915.378149
