时间,沪深300指数:涨跌幅
2020-06-16,1.5065
2020-06-17,0.075323
2020-06-18,0.666819
2020-06-19,1.343228
2020-06-22,0.081401
2020-06-23,0.481431
2020-06-24,0.417175
2020-06-29,-0.707252
2020-06-30,1.319977
2020-07-01,2.012981
2020-07-02,2.073105
2020-07-03,1.931596
2020-07-06,5.667926
2020-07-07,0.600234
2020-07-08,1.615065
2020-07-09,1.398553
2020-07-10,-1.810412
2020-07-13,2.100255
2020-07-14,-0.953459
2020-07-15,-1.294477
2020-07-16,-4.810138
2020-07-17,0.629892
2020-07-20,2.983781
2020-07-21,0.229427
2020-07-22,0.498885
2020-07-23,-0.042629
2020-07-24,-4.389346
2020-07-27,0.507356
2020-07-28,0.879056
2020-07-29,2.424347
2020-07-30,-0.48851
2020-07-31,0.83536
2020-08-03,1.624363
2020-08-04,0.094138
2020-08-05,0.027357
2020-08-06,-0.30028
2020-08-07,-1.15139
2020-08-10,0.359893
2020-08-11,-0.911898
2020-08-12,-0.72919
2020-08-13,-0.256732
2020-08-14,1.486637
2020-08-17,2.350819
2020-08-18,-0.051289
2020-08-19,-1.497645
2020-08-20,-1.297789
2020-08-21,0.848202
2020-08-24,0.784218
2020-08-25,0.128297
2020-08-26,-1.172219
2020-08-27,0.535788
2020-08-28,2.386638
2020-08-31,-0.579033
2020-09-01,0.537912
2020-09-02,0.036445
2020-09-03,-0.553105
2020-09-04,-0.973122
2020-09-07,-2.114186
2020-09-08,0.535869
2020-09-09,-2.338977
2020-09-10,-0.056956
2020-09-11,0.988767
2020-09-14,0.513651
2020-09-15,0.804805
2020-09-16,-0.663844
2020-09-17,-0.529145
2020-09-18,2.252988
2020-09-21,-0.963896
2020-09-22,-1.186575
2020-09-23,0.357363
2020-09-24,-1.918644
2020-09-25,0.152439
2020-09-28,0.260106
2020-09-29,0.215866
2020-09-30,-0.09591
2020-10-09,2.043554
2020-10-12,3.033803
2020-10-13,0.332629
2020-10-14,-0.66331
2020-10-15,-0.174034
2020-10-16,-0.147124
2020-10-19,-0.755228
2020-10-20,0.798642
2020-10-21,-0.013326
2020-10-22,-0.309711
2020-10-23,-1.24522
2020-10-26,-0.577562
2020-10-27,0.171454
2020-10-28,0.808477
2020-10-29,0.752501
2020-10-30,-1.625546
2020-11-02,0.543039
2020-11-03,1.201685
2020-11-04,0.755524
2020-11-05,1.484431
2020-11-06,0.012405
2020-11-09,1.957377
2020-11-10,-0.551539
2020-11-11,-0.98867
2020-11-12,0.07268
2020-11-13,-1.051484
2020-11-16,0.9743
2020-11-17,-0.19138
2020-11-18,-0.063627
2020-11-19,0.742435
2020-11-20,0.310453
2020-11-23,1.248948
2020-11-24,-0.614218
2020-11-25,-1.278284
2020-11-26,0.181058
2020-11-27,1.243473
2020-11-30,-0.411846
2020-12-01,2.154052
2020-12-02,9.16E-4
2020-12-03,-0.199015
2020-12-04,0.175122
2020-12-07,-0.862257
2020-12-08,-0.246036
2020-12-09,-1.340951
2020-12-10,-0.043978
2020-12-11,-1.030168
2020-12-14,0.924528
2020-12-15,0.208007
2020-12-16,0.177287
2020-12-17,1.284076
2020-12-18,-0.348992
2020-12-21,0.937442
2020-12-22,-1.626105
2020-12-23,0.853026
2020-12-24,-0.14196
2020-12-25,0.839963
2020-12-28,0.444287
2020-12-29,-0.424108
2020-12-30,1.403436
2020-12-31,1.908164
2021-01-04,1.082834
2021-01-05,1.913291
2021-01-06,0.915763
2021-01-07,1.771779
2021-01-08,-0.330565
2021-01-11,-0.98759
2021-01-12,2.852227
2021-01-13,-0.328453
2021-01-14,-1.927489
2021-01-15,-0.226217
2021-01-18,1.107336
2021-01-19,-1.467732
2021-01-20,0.715587
2021-01-21,1.616667
2021-01-22,0.086374
2021-01-25,1.008069
2021-01-26,-2.007766
2021-01-27,0.272732
2021-01-28,-2.729027
2021-01-29,-0.468243
2021-02-01,1.227284
2021-02-02,1.540209
2021-02-03,-0.288864
2021-02-04,-0.205157
2021-02-05,0.172937
2021-02-08,1.479877
2021-02-09,2.186846
2021-02-10,2.136186
2021-02-18,-0.677335
2021-02-19,0.181344
2021-02-22,-3.140929
2021-02-23,-0.31559
2021-02-24,-2.546743
2021-02-25,0.588316
2021-02-26,-2.427938
2021-03-01,1.53694
2021-03-02,-1.276183
2021-03-03,1.917561
2021-03-04,-3.145635
2021-03-05,-0.339159
2021-03-08,-3.472892
2021-03-09,-2.146155
2021-03-10,0.656059
2021-03-11,2.490271
2021-03-12,0.354178
2021-03-15,-2.153641
2021-03-16,0.87018
2021-03-17,0.423197
2021-03-18,0.802022
2021-03-19,-2.619282
2021-03-22,0.999808
2021-03-23,-0.947294
2021-03-24,-1.608238
2021-03-25,-0.047445
2021-03-26,2.266243
2021-03-29,0.176408
2021-03-30,0.948147
2021-03-31,-0.910125
2021-04-01,1.236364
2021-04-02,0.993589
2021-04-06,-0.411021
2021-04-07,-0.711995
2021-04-08,0.165874
2021-04-09,-1.503679
2021-04-12,-1.739536
2021-04-13,-0.163753
2021-04-14,0.829697
2021-04-15,-0.635538
2021-04-16,0.347688
2021-04-19,2.433165
2021-04-20,-0.071773
2021-04-21,0.302546
2021-04-22,-0.186348
2021-04-23,0.907992
2021-04-26,-1.133614
2021-04-27,0.261605
2021-04-28,0.564237
2021-04-29,0.877612
2021-04-30,-0.787739
2021-05-06,-1.217229
2021-05-07,-1.285716
2021-05-10,-0.072671
2021-05-11,0.61368
2021-05-12,0.427799
2021-05-13,-1.022377
2021-05-14,2.355636
2021-05-17,1.455707
2021-05-18,0.050453
2021-05-19,-0.295499
2021-05-20,0.273381
2021-05-21,-1.007704
2021-05-24,0.41758
2021-05-25,3.159494
2021-05-26,0.039761
2021-05-27,0.331546
2021-05-28,-0.321161
2021-05-31,0.196971
2021-06-01,0.189629
2021-06-02,-0.967976
2021-06-03,-0.655733
2021-06-04,0.513611
2021-06-07,-0.088032
2021-06-08,-0.862331
2021-06-09,0.082812
2021-06-10,0.668713
2021-06-11,-0.887099
2021-06-15,-1.112854
2021-06-16,-1.665882
2021-06-17,0.421249
2021-06-18,0.011237
2021-06-21,-0.236754
2021-06-22,0.624175
2021-06-23,0.492673
2021-06-24,0.166686
2021-06-25,1.629073
2021-06-28,0.22504
2021-06-29,-1.165626
2021-06-30,0.645337
2021-07-01,0.107641
2021-07-02,-2.840469
2021-07-05,0.092011
2021-07-06,-0.052855
2021-07-07,1.128948
2021-07-08,-1.016115
2021-07-09,-0.369881
2021-07-12,1.248121
2021-07-13,0.18295
2021-07-14,-1.147668
2021-07-15,1.345201
2021-07-16,-1.100462
2021-07-19,0.367471
2021-07-20,-0.08801
2021-07-21,0.68602
2021-07-22,0.149861
2021-07-23,-1.213636
2021-07-26,-3.221101
2021-07-27,-3.532496
2021-07-28,0.192991
2021-07-29,1.886195
2021-07-30,-0.806245
2021-08-02,2.547541
2021-08-03,0.01464
2021-08-04,0.899584
2021-08-05,-0.606116
2021-08-06,-0.547735
2021-08-09,1.300359
2021-08-10,1.155041
2021-08-11,-0.55139
2021-08-12,-0.837225
2021-08-13,-0.550293
2021-08-16,-0.09938
2021-08-17,-2.098012
2021-08-18,1.174907
2021-08-19,-0.655853
2021-08-20,-1.910097
2021-08-23,1.396659
2021-08-24,1.085883
2021-08-25,0.1998
2021-08-26,-1.971105
2021-08-27,0.529695
2021-08-30,-0.28533
2021-08-31,-0.159152
2021-09-01,1.328631
2021-09-02,-9.73E-4
2021-09-03,-0.541111
2021-09-06,1.872035
2021-09-07,1.197942
2021-09-08,-0.414534
2021-09-09,-0.04262
2021-09-10,0.875422
2021-09-13,-0.436063
2021-09-14,-1.492451
2021-09-15,-1.013654
2021-09-16,-1.224923
2021-09-17,1.003441
2021-09-22,-0.70373
2021-09-23,0.651798
2021-09-24,-0.07764
2021-09-27,0.576194
2021-09-28,0.132412
2021-09-29,-1.021737
2021-09-30,0.67139
2021-10-08,1.306069
2021-10-11,0.126795
2021-10-12,-1.060633
2021-10-13,1.152209
2021-10-14,-0.536357
2021-10-15,0.376426
2021-10-18,-1.162446
2021-10-19,0.983592
2021-10-20,-0.254709
2021-10-21,0.363143
2021-10-22,0.64346
2021-10-25,0.399177
2021-10-26,-0.329853
2021-10-27,-1.308336
2021-10-28,-0.694677
2021-10-29,0.917575
2021-11-01,-0.368422
2021-11-02,-1.039515
2021-11-03,-0.387074
2021-11-04,0.987946
2021-11-05,-0.542154
2021-11-08,0.120473
2021-11-09,-0.029601
2021-11-10,-0.527197
2021-11-11,1.606665
2021-11-12,-0.209813
2021-11-15,-0.122683
2021-11-16,0.019312
2021-11-17,0.049839
2021-11-18,-0.98523
2021-11-19,1.083984
2021-11-22,0.456876
2021-11-23,0.019272
2021-11-24,0.067412
2021-11-25,-0.41118
2021-11-26,-0.741663
2021-11-29,-0.17908
2021-11-30,-0.399821
2021-12-01,0.244721
2021-12-02,0.254178
2021-12-03,0.923661
2021-12-06,-0.171324
2021-12-07,0.602552
2021-12-08,1.499935
2021-12-09,1.656555
2021-12-10,-0.464153
2021-12-13,0.567415
2021-12-14,-0.670864
2021-12-15,-0.867304
2021-12-16,0.57598
2021-12-17,-1.58841
2021-12-20,-1.500418
2021-12-21,0.677555
2021-12-22,0.019723
2021-12-23,0.697626
2021-12-24,-0.553555
2021-12-27,-0.041068
2021-12-28,0.74483
2021-12-29,-1.462561
2021-12-30,0.778758
2021-12-31,0.383264
2022-01-04,-0.457617
2022-01-05,-1.009505
2022-01-06,-1.024798
2022-01-07,0.085863
2022-01-10,0.449493
2022-01-11,-0.955226
2022-01-12,0.996404
2022-01-13,-1.643965
2022-01-14,-0.822242
2022-01-17,0.85777
2022-01-18,0.966401
2022-01-19,-0.684945
2022-01-20,0.902244
2022-01-21,-0.91624
2022-01-24,0.155326
2022-01-25,-2.262221
2022-01-26,0.72374
2022-01-27,-1.961551
2022-01-28,-1.214416
2022-02-07,1.540785
2022-02-08,-0.546321
2022-02-09,0.939252
2022-02-10,-0.262215
2022-02-11,-0.829059
2022-02-14,-1.08027
2022-02-15,1.063665
2022-02-16,0.388835
2022-02-17,0.242001
2022-02-18,0.476779
2022-02-21,-0.363811
2022-02-22,-1.298173
2022-02-23,1.068915
2022-02-24,-2.027399
2022-02-25,0.973784
2022-02-28,0.17976
2022-03-01,0.830276
2022-03-02,-0.889357
2022-03-03,-0.589097
2022-03-04,-1.212713
2022-03-07,-3.194814
2022-03-08,-2.007603
2022-03-09,-0.915384
2022-03-10,1.573253
2022-03-11,0.318771
2022-03-14,-3.059639
2022-03-15,-4.573815
2022-03-16,4.324225
2022-03-17,1.963739
2022-03-18,0.6656
2022-03-21,-0.167744
2022-03-22,-0.081031
2022-03-23,0.498729
2022-03-24,-0.589529
2022-03-25,-1.804902
2022-03-28,-0.625403
2022-03-29,-0.345241
2022-03-30,2.901563
2022-03-31,-0.740512
2022-04-01,1.268442
2022-04-06,-0.288037
2022-04-07,-1.283849
2022-04-08,0.514768
2022-04-11,-3.089194
2022-04-12,1.948806
2022-04-13,-0.962583
2022-04-14,1.252046
2022-04-15,-0.067307
2022-04-18,-0.533878
2022-04-19,-0.755636
2022-04-20,-1.550528
2022-04-21,-1.841385
2022-04-22,0.435949
2022-04-25,-4.942057
2022-04-26,-0.807172
2022-04-27,2.944312
2022-04-28,0.656423
2022-04-29,2.426195
2022-05-05,-0.15016
2022-05-06,-2.528426
2022-05-09,-0.802765
2022-05-10,1.094331
2022-05-11,1.44277
2022-05-12,-0.444699
2022-05-13,0.754285
2022-05-16,-0.803851
2022-05-17,1.247444
2022-05-18,-0.349148
2022-05-19,0.192677
2022-05-20,1.950231
2022-05-23,-0.579201
2022-05-24,-2.339137
2022-05-25,0.606804
2022-05-26,0.247697
2022-05-27,0.206714
2022-05-30,0.692753
2022-05-31,1.551239
2022-06-01,-0.203846
2022-06-02,0.15652
2022-06-06,1.871024
2022-06-07,0.313088
2022-06-08,0.973497
2022-06-09,-1.045959
2022-06-10,1.516375
2022-06-13,-1.171054
2022-06-14,0.786725
2022-06-15,1.324071
2022-06-16,-0.658134
2022-06-17,1.387815
2022-06-20,0.496361
2022-06-21,-0.112393
2022-06-22,-1.270192
2022-06-23,1.715333
2022-06-24,1.17163
2022-06-27,1.126147
2022-06-28,1.040728
2022-06-29,-1.540126
2022-06-30,1.439689
2022-07-01,-0.407867
2022-07-04,0.65624
2022-07-05,-0.144394
2022-07-06,-1.460473
2022-07-07,0.440866
2022-07-08,-0.330656
2022-07-11,-1.674599
2022-07-12,-0.94149
2022-07-13,0.181826
2022-07-14,0.014173
2022-07-15,-1.701658
2022-07-18,1.03703
2022-07-19,-0.541531
2022-07-20,0.338755
2022-07-21,-1.114545
2022-07-22,0.051376
2022-07-25,-0.603789
2022-07-26,0.79123
2022-07-27,-0.493175
2022-07-28,0.015091
2022-07-29,-1.31509
2022-08-01,0.445469
2022-08-02,-1.949407
2022-08-03,-0.975125
2022-08-04,0.849804
2022-08-05,1.350089
2022-08-08,-0.212574
2022-08-09,0.19807
2022-08-10,-1.120071
2022-08-11,2.039194
2022-08-12,-0.057011
2022-08-15,-0.130575
2022-08-16,-0.187363
2022-08-17,0.936408
2022-08-18,-0.874066
2022-08-19,-0.694381
2022-08-22,0.730478
2022-08-23,-0.485823
2022-08-24,-1.890441
2022-08-25,0.828433
2022-08-26,-0.211215
2022-08-29,-0.438827
2022-08-30,-0.335658
2022-08-31,0.074746
2022-09-01,-0.860556
2022-09-02,-0.497718
2022-09-05,-0.203466
2022-09-06,0.917805
2022-09-07,0.066698
2022-09-08,-0.426613
2022-09-09,1.389497
2022-09-13,0.423254
2022-09-14,-1.112971
2022-09-15,-0.94064
2022-09-16,-2.345002
2022-09-19,-0.119066
2022-09-20,0.123116
2022-09-21,-0.739957
2022-09-22,-0.880972
2022-09-23,-0.344317
2022-09-26,-0.501654
2022-09-27,1.449632
2022-09-28,-1.633617
2022-09-29,-0.040912
2022-09-30,-0.581585
2022-10-10,-2.206342
2022-10-11,0.181411
2022-10-12,1.518896
2022-10-13,-0.835913
2022-10-14,2.392878
2022-10-17,0.102593
2022-10-18,-0.211761
2022-10-19,-1.608361
2022-10-20,-0.572128
2022-10-21,-0.320486
2022-10-24,-2.926068
2022-10-25,-0.162909
2022-10-26,0.811823
2022-10-27,-0.704364
2022-10-28,-2.473471
2022-10-31,-0.921295
2022-11-01,3.575959
2022-11-02,1.2006
2022-11-03,-0.813216
2022-11-04,3.269775
2022-11-07,0.215613
2022-11-08,-0.687946
2022-11-09,-0.93496
2022-11-10,-0.769516
2022-11-11,2.787816
2022-11-14,0.147248
2022-11-15,1.896552
2022-11-16,-0.816941
2022-11-17,-0.410128
2022-11-18,-0.44768
2022-11-21,-0.853377
2022-11-22,0.011828
2022-11-23,0.104946
2022-11-24,-0.4431
2022-11-25,0.504902
2022-11-28,-1.126497
2022-11-29,3.085254
2022-11-30,0.119896
2022-12-01,1.083099
2022-12-02,-0.611613
2022-12-05,1.961486
2022-12-06,0.540225
2022-12-07,-0.24588
2022-12-08,0.018666
2022-12-09,0.986679
2022-12-12,-1.120514
2022-12-13,-0.196335
2022-12-14,0.233278
2022-12-15,-0.073256
2022-12-16,0.056642
2022-12-19,-1.542812
2022-12-20,-1.649108
2022-12-21,0.039726
2022-12-22,0.143311
2022-12-23,-0.203575
2022-12-26,0.398877
2022-12-27,1.154298
2022-12-28,-0.426703
2022-12-29,-0.3762
2022-12-30,0.387199
2023-01-03,0.420117
2023-01-04,0.129852
2023-01-05,1.942757
2023-01-06,0.310202
2023-01-09,0.809638
2023-01-10,0.108497
2023-01-11,-0.185261
2023-01-12,0.195467
2023-01-13,1.406417
2023-01-16,1.560658
2023-01-17,-0.017451
2023-01-18,-0.167452
2023-01-19,0.622069
2023-01-20,0.614027
2023-01-30,0.473949
2023-01-31,-1.05888
2023-02-01,0.940023
2023-02-02,-0.352339
2023-02-03,-0.945132
2023-02-06,-1.322039
2023-02-07,0.179981
2023-02-08,-0.4419
2023-02-09,1.342333
2023-02-10,-0.59423
2023-02-13,0.907489
2023-02-14,0.041418
2023-02-15,-0.521095
2023-02-16,-0.732395
2023-02-17,-1.44084
2023-02-20,2.4534
2023-02-21,0.262829
2023-02-22,-0.902505
2023-02-23,-0.080456
2023-02-24,-1.038116
2023-02-27,-0.423568
2023-02-28,0.633415
2023-03-01,1.412542
2023-03-02,-0.223017
2023-03-03,0.311181
2023-03-06,-0.521507
2023-03-07,-1.464058
2023-03-08,-0.364158
2023-03-09,-0.353416
2023-03-10,-1.311375
2023-03-13,1.047375
2023-03-14,-0.59846
2023-03-15,0.055372
2023-03-16,-1.197709
2023-03-17,0.499318
2023-03-20,-0.498694
2023-03-21,1.099273
2023-03-22,0.4285
2023-03-23,0.991308
2023-03-24,-0.298181
2023-03-27,-0.361769
2023-03-28,-0.323052
2023-03-29,0.165753
2023-03-30,0.808301
2023-03-31,0.307043
2023-04-03,0.978589
2023-04-04,0.3065
2023-04-06,-0.157568
2023-04-07,0.650287
2023-04-10,-0.447898
2023-04-11,-0.11362
2023-04-12,-0.069761
2023-04-13,-0.690921
2023-04-14,0.565749
2023-04-17,1.402366
2023-04-18,0.304826
2023-04-19,-0.900356
2023-04-20,-0.27978
2023-04-21,-1.956033
2023-04-24,-1.238028
2023-04-25,-0.501604
2023-04-26,-0.086646
2023-04-27,0.737168
2023-04-28,1.019635
2023-05-04,0.028823
2023-05-05,-0.331734
2023-05-08,1.139816
2023-05-09,-0.856261
2023-05-10,-0.769783
2023-05-11,-0.155267
2023-05-12,-1.325632
2023-05-15,1.552278
2023-05-16,-0.517189
2023-05-17,-0.453481
2023-05-18,-0.103402
2023-05-19,-0.291446
2023-05-22,0.628398
2023-05-23,-1.414333
2023-05-24,-1.382369
2023-05-25,-0.222692
2023-05-26,0.011726
2023-05-29,-0.441696
2023-05-30,0.099415
2023-05-31,-1.021684
2023-06-01,0.21915
2023-06-02,1.443859
2023-06-05,-0.455341
2023-06-06,-0.938709
2023-06-07,-0.49423
2023-06-08,0.813991
2023-06-09,0.432332
2023-06-12,0.20147
2023-06-13,0.532588
2023-06-14,-0.022839
2023-06-15,1.59095
2023-06-16,0.964247
2023-06-19,-0.818575
2023-06-20,-0.169686
2023-06-21,-1.534194
2023-06-26,-1.406202
2023-06-27,0.938059
2023-06-28,-0.120527
2023-06-29,-0.49352
2023-06-30,0.539219
2023-07-03,1.312456
2023-07-04,0.157498
2023-07-05,-0.774758
2023-07-06,-0.673353
2023-07-07,-0.443846
2023-07-10,0.48692
2023-07-11,0.65445
2023-07-12,-0.673195
2023-07-13,1.430647
2023-07-14,0.017438
2023-07-17,-0.81885
2023-07-18,-0.316396
2023-07-19,-0.105657
2023-07-20,-0.7056
2023-07-21,-0.046672
2023-07-24,-0.436666
2023-07-25,2.887987
2023-07-26,-0.206954
2023-07-27,-0.119452
2023-07-28,2.316345
2023-07-31,0.548308
2023-08-01,-0.414213
2023-08-02,-0.703001
2023-08-03,0.883875
2023-08-04,0.389397
2023-08-07,-0.756759
2023-08-08,-0.261165
2023-08-09,-0.305724
2023-08-10,0.205451
2023-08-11,-2.300536
2023-08-14,-0.729811
2023-08-15,-0.243014
2023-08-16,-0.733177
2023-08-17,0.334361
2023-08-18,-1.229333
2023-08-21,-1.43892
2023-08-22,0.768781
2023-08-23,-1.63889
2023-08-24,0.724859
2023-08-25,-0.383453
2023-08-28,1.171904
2023-08-29,0.998964
2023-08-30,-0.042136
2023-08-31,-0.613484
2023-09-01,0.696455
2023-09-04,1.515512
2023-09-05,-0.743951
2023-09-06,-0.216974
2023-09-07,-1.404856
2023-09-08,-0.491745
2023-09-11,0.73648
2023-09-12,-0.183998
2023-09-13,-0.636959
2023-09-14,-0.084129
2023-09-15,-0.662409
2023-09-18,0.51053
2023-09-19,-0.193387
2023-09-20,-0.398126
2023-09-21,-0.897134
2023-09-22,1.810453
2023-09-25,-0.650694
2023-09-26,-0.584474
2023-09-27,0.20586
2023-09-28,-0.296658
2023-10-09,-0.129827
2023-10-10,-0.749073
2023-10-11,0.284989
2023-10-12,0.949793
2023-10-13,-1.05262
2023-10-16,-1.004889
2023-10-17,0.353075
2023-10-18,-0.792029
2023-10-19,-2.133515
2023-10-20,-0.649648
2023-10-23,-1.035299
2023-10-24,0.370912
2023-10-25,0.496896
2023-10-26,0.276425
2023-10-27,1.372747
2023-10-30,0.600348
2023-10-31,-0.314367
2023-11-01,-0.041394
2023-11-02,-0.471514
2023-11-03,0.842597
2023-11-06,1.352404
2023-11-07,-0.353716
2023-11-08,-0.239988
2023-11-09,0.048573
2023-11-10,-0.728986
2023-11-13,-0.197274
2023-11-14,0.073875
2023-11-15,0.703143
2023-11-16,-0.966979
2023-11-17,-0.120245
2023-11-20,0.231352
2023-11-21,0.132653
2023-11-22,-1.023471
2023-11-23,0.482567
2023-11-24,-0.660159
2023-11-27,-0.736751
2023-11-28,0.187383
2023-11-29,-0.858767
2023-11-30,0.226342
2023-12-01,-0.381028
2023-12-04,-0.653002
2023-12-05,-1.903996
2023-12-06,0.157351
2023-12-07,-0.244608
2023-12-08,0.241192
2023-12-11,0.588123
2023-12-12,0.214894
2023-12-13,-1.669136
2023-12-14,-0.523536
2023-12-15,-0.31063
2023-12-18,-0.364681
2023-12-19,0.140432
2023-12-20,-1.095937
2023-12-21,1.011905
2023-12-22,0.19089
2023-12-25,0.306323
2023-12-26,-0.676951
2023-12-27,0.347902
2023-12-28,2.343367
2023-12-29,0.485266
2024-01-02,-1.304467
2024-01-03,-0.23787
2024-01-04,-0.92488
2024-01-05,-0.536009
2024-01-08,-1.293288
2024-01-09,0.196071
2024-01-10,-0.466831
2024-01-11,0.565821
2024-01-12,-0.349094
2024-01-15,-0.098874
2024-01-16,0.608265
2024-01-17,-2.175004
2024-01-18,1.413609
2024-01-19,-0.151228
2024-01-22,-1.555908
2024-01-23,0.404837
2024-01-24,1.397801
2024-01-25,2.008173
2024-01-26,-0.272145
2024-01-29,-0.895696
2024-01-30,-1.783366
2024-01-31,-0.91484
2024-02-01,0.07337
2024-02-02,-1.183553
2024-02-05,0.653982
2024-02-06,3.476742
2024-02-07,0.964404
2024-02-08,0.637014
2024-02-19,1.155391
2024-02-20,0.207015
2024-02-21,1.349137
2024-02-22,0.86215
2024-02-23,0.087961
2024-02-26,-1.042573
2024-02-27,1.19967
2024-02-28,-1.274115
2024-02-29,1.907764
2024-03-01,0.617767
2024-03-04,0.08663
2024-03-05,0.696035
2024-03-06,-0.405725
2024-03-07,-0.600628
2024-03-08,0.430357
2024-03-11,1.251191
2024-03-12,0.229306
2024-03-13,-0.698622
2024-03-14,-0.283793
2024-03-15,0.218125
2024-03-18,0.939358
2024-03-19,-0.718676
2024-03-20,0.216722
2024-03-21,-0.119753
2024-03-22,-1.007735
2024-03-25,-0.542705
2024-03-26,0.510054
2024-03-27,-1.155842
2024-03-28,0.518964
2024-03-29,0.469175
2024-04-01,1.644171
2024-04-02,-0.416356
2024-04-03,-0.359508
2024-04-08,-0.879964
2024-04-09,-0.082587
2024-04-10,-0.81445
2024-04-11,-0.013236
2024-04-12,-0.810611
2024-04-15,2.107031
2024-04-16,-1.069611
2024-04-17,1.546187
2024-04-18,0.123375
2024-04-19,-0.788276
2024-04-22,-0.303739
2024-04-23,-0.69896
2024-04-24,0.439133
2024-04-25,0.245892
2024-04-26,1.529263
2024-04-29,1.10605
2024-04-30,-0.538592
2024-05-06,1.483811
2024-05-07,0.030917
2024-05-08,-0.78667
2024-05-09,0.945884
2024-05-10,0.04683
2024-05-13,-0.04327
2024-05-14,-0.208621
2024-05-15,-0.847392
2024-05-16,0.394459
2024-05-17,1.033151
2024-05-20,0.353257
2024-05-21,-0.401012
2024-05-22,0.225504
2024-05-23,-1.15782
2024-05-24,-1.107046
2024-05-27,0.950513
2024-05-28,-0.729858
2024-05-29,0.120523
2024-05-30,-0.53162
2024-05-31,-0.400282
2024-06-03,0.246474
2024-06-04,0.750209
2024-06-05,-0.577425
2024-06-06,-0.070886
2024-06-07,-0.504729
2024-06-11,-0.873984
2024-06-12,0.035152
2024-06-13,-0.507655
2024-06-14,0.43681
2024-06-17,-0.150627
2024-06-18,0.265585
2024-06-19,-0.47499
2024-06-20,-0.721709
2024-06-21,-0.218706
2024-06-24,-0.538091
2024-06-25,-0.543829
2024-06-26,0.646707
2024-06-27,-0.751302
2024-06-28,0.218276
2024-07-01,0.477393
2024-07-02,-0.183918
2024-07-03,-0.241132
2024-07-04,-0.508207
2024-07-05,-0.428123
2024-07-08,-0.853966
2024-07-09,1.118559
2024-07-10,-0.315291
2024-07-11,1.143298
2024-07-12,0.122036
2024-07-15,0.110739
2024-07-16,0.633902
2024-07-17,0.094358
2024-07-18,0.552533
2024-07-19,0.513631
2024-07-22,-0.680718
2024-07-23,-2.135095
2024-07-24,-0.631174
2024-07-25,-0.552773
2024-07-26,0.294813
2024-07-29,-0.544133
2024-07-30,-0.629948
2024-07-31,2.157734
2024-08-01,-0.662906
2024-08-02,-1.019947
2024-08-05,-1.213553
2024-08-06,-0.010217
2024-08-07,-0.044568
2024-08-08,0.043331
2024-08-09,-0.33831
2024-08-12,-0.172976
2024-08-13,0.256348
2024-08-14,-0.754303
2024-08-15,0.988569
2024-08-16,0.110145
2024-08-19,0.338761
2024-08-20,-0.722804
2024-08-21,-0.332115
2024-08-22,-0.255877
2024-08-23,0.424214
2024-08-26,-0.089186
2024-08-27,-0.568232
2024-08-28,-0.569933
2024-08-29,-0.268201
2024-08-30,1.334819
2024-09-02,-1.698704
2024-09-03,0.2578
2024-09-04,-0.649573
2024-09-05,0.171975
2024-09-06,-0.810745
2024-09-09,-1.188177
2024-09-10,0.087806
2024-09-11,-0.30119
2024-09-12,-0.428583
2024-09-13,-0.416952
2024-09-18,0.372342
2024-09-19,0.789196
2024-09-20,0.156882
2024-09-23,0.365949
2024-09-24,4.331009
2024-09-25,1.48047
2024-09-26,4.227135
2024-09-27,4.46686
2024-09-30,8.482622
2024-10-08,5.929575
2024-10-09,-7.051351
2024-10-10,1.056728
2024-10-11,-2.767053
2024-10-14,1.908212
2024-10-15,-2.659389
2024-10-16,-0.632934
2024-10-17,-1.131836
2024-10-18,3.616797
2024-10-21,0.253829
2024-10-22,0.573748
2024-10-23,0.389951
2024-10-24,-1.116868
2024-10-25,0.702183
2024-10-28,0.195528
2024-10-29,-0.996628
2024-10-30,-0.896903
2024-10-31,0.040903
2024-11-01,-0.026196
2024-11-04,1.407232
2024-11-05,2.530206
2024-11-06,-0.501645
2024-11-07,3.016987
2024-11-08,-1.004613
2024-11-11,0.659939
2024-11-12,-1.098687
2024-11-13,0.615484
2024-11-14,-1.733712
2024-11-15,-1.752351
2024-11-18,-0.464877
2024-11-19,0.67109
2024-11-20,0.223328
2024-11-21,0.088445
2024-11-22,-3.098264
2024-11-25,-0.455493
2024-11-26,-0.205458
2024-11-27,1.741062
2024-11-28,-0.882872
2024-11-29,1.137047
2024-12-02,0.792752
2024-12-03,0.107893
2024-12-04,-0.539853
2024-12-05,-0.228179
2024-12-06,1.31458
2024-12-09,-0.165353
2024-12-10,0.732777
2024-12-11,-0.170338
2024-12-12,0.994627
2024-12-13,-2.366238
2024-12-16,-0.542543
2024-12-17,0.260537
2024-12-18,0.506283
2024-12-19,0.090654
2024-12-20,-0.449108
2024-12-23,0.148373
2024-12-24,1.274069
2024-12-25,0.048721
2024-12-26,0.046442
2024-12-27,-0.161741
2024-12-30,0.452752
2024-12-31,-1.603979
2025-01-02,-2.910249
2025-01-03,-1.183919
2025-01-06,-0.164101
2025-01-07,0.719979
2025-01-08,-0.181507
2025-01-09,-0.246436
2025-01-10,-1.253922
2025-01-13,-0.26705
2025-01-14,2.633342
2025-01-15,-0.641624
2025-01-16,0.114794
2025-01-17,0.314687
2025-01-20,0.454668
