时间,中国:沪深300:资金净主动买入额
2023-02-14,-64.792611
2023-02-15,-146.042023
2023-02-16,-121.323653
2023-02-17,-237.243529
2023-02-20,322.152104
2023-02-21,63.470086
2023-02-22,-115.380813
2023-02-23,-79.525047
2023-02-24,-223.331453
2023-02-27,-99.646196
2023-02-28,44.079514
2023-03-01,291.037927
2023-03-02,-12.937456
2023-03-03,129.608635
2023-03-06,-114.864023
2023-03-07,-196.881956
2023-03-08,-95.643988
2023-03-09,-93.159578
2023-03-10,-204.599414
2023-03-13,152.438838
2023-03-14,-9.457069
2023-03-15,-20.899066
2023-03-16,-60.663843
2023-03-17,158.691255
2023-03-20,-74.978595
2023-03-21,19.431364
2023-03-22,0.550812
2023-03-23,162.039567
2023-03-24,-127.394796
2023-03-27,-140.225237
2023-03-28,-115.580397
2023-03-29,-63.992991
2023-03-30,84.538104
2023-03-31,49.150194
2023-04-03,187.117683
2023-04-04,16.358822
2023-04-06,12.126502
2023-04-07,72.050084
2023-04-10,-36.436553
2023-04-11,-18.493879
2023-04-12,24.798237
2023-04-13,-172.117124
2023-04-14,68.104859
2023-04-17,252.873927
2023-04-18,91.442008
2023-04-19,-173.805036
2023-04-20,-6.303116
2023-04-21,-228.476167
2023-04-24,-128.967532
2023-04-25,1.603472
2023-04-26,12.325092
2023-04-27,92.227658
2023-04-28,108.128789
2023-05-04,-4.418194
2023-05-05,-57.473177
2023-05-08,210.641918
2023-05-09,-91.550647
2023-05-10,-122.308289
2023-05-11,-136.695712
2023-05-12,-211.848174
2023-05-15,149.435586
2023-05-16,-103.339132
2023-05-17,-76.097604
2023-05-18,-47.281792
2023-05-19,-75.67383
2023-05-22,14.142354
2023-05-23,-221.076585
2023-05-24,-189.761793
2023-05-25,-81.571582
2023-05-26,1.275641
2023-05-29,-55.048782
2023-05-30,18.139733
2023-05-31,-67.270367
2023-06-01,34.405894
2023-06-02,126.791151
2023-06-05,-70.788957
2023-06-06,-92.8727
2023-06-07,-60.28926
2023-06-08,110.942014
2023-06-09,79.013854
2023-06-12,23.671849
2023-06-13,81.2501
2023-06-14,-27.900992
2023-06-15,194.685688
2023-06-16,185.302933
2023-06-19,-90.561507
2023-06-20,-19.672761
2023-06-21,-203.761494
2023-06-26,-125.570922
2023-06-27,68.843041
2023-06-28,41.7095
2023-06-29,-60.294717
2023-06-30,103.648632
2023-07-03,153.007014
2023-07-04,-20.068077
2023-07-05,-129.359397
2023-07-06,-119.428023
2023-07-07,-80.898604
2023-07-10,8.385663
2023-07-11,66.588216
2023-07-12,-106.852546
2023-07-13,215.992707
2023-07-14,-21.072775
2023-07-17,-109.887691
2023-07-18,-81.844409
2023-07-19,-43.227309
2023-07-20,-110.222505
2023-07-21,-2.127962
2023-07-24,-56.284244
2023-07-25,431.810877
2023-07-26,-26.840551
2023-07-27,-21.929217
2023-07-28,538.58404
2023-07-31,72.687841
2023-08-01,-56.094314
2023-08-02,-146.7216
2023-08-03,130.459751
2023-08-04,82.658988
2023-08-07,-59.035616
2023-08-08,-20.209625
2023-08-09,-14.185951
2023-08-10,32.95874
2023-08-11,-328.784985
2023-08-14,-48.01302
2023-08-15,-46.859151
2023-08-16,-52.288283
2023-08-17,31.244157
2023-08-18,-124.42584
2023-08-21,-132.150275
2023-08-22,91.740391
2023-08-23,-111.149261
2023-08-24,59.868867
2023-08-25,6.597223
2023-08-28,-25.972459
2023-08-29,106.510856
2023-08-30,-123.698887
2023-08-31,-77.147675
2023-09-01,50.742297
2023-09-04,171.926991
2023-09-05,-117.447828
2023-09-06,-55.947561
2023-09-07,-171.63497
2023-09-08,-58.272251
2023-09-11,63.938649
2023-09-12,-25.677317
2023-09-13,-115.355008
2023-09-14,17.264885
2023-09-15,-73.969243
2023-09-18,54.066855
2023-09-19,-17.21564
2023-09-20,-11.380407
2023-09-21,-90.095387
2023-09-22,288.13425
2023-09-25,-82.000657
2023-09-26,-85.74212
2023-09-27,32.949061
2023-09-28,-63.471667
2023-10-09,33.353067
2023-10-10,-112.787959
2023-10-11,-13.839848
2023-10-12,83.742648
2023-10-13,-113.841762
2023-10-16,-108.459822
2023-10-17,21.622697
2023-10-18,-23.234766
2023-10-19,-180.671407
2023-10-20,-56.424633
2023-10-23,-65.23629
2023-10-24,11.668419
2023-10-25,-28.047207
2023-10-26,58.037249
2023-10-27,138.161718
2023-10-30,-31.21277
2023-10-31,-73.572763
2023-11-01,-89.587513
2023-11-02,-57.745138
2023-11-03,105.327478
2023-11-06,56.736965
2023-11-07,-75.965121
2023-11-08,-105.900787
2023-11-09,23.216391
2023-11-10,-109.898966
2023-11-13,-80.754897
2023-11-14,-42.307058
2023-11-15,24.499889
2023-11-16,-152.389518
2023-11-17,-93.867126
2023-11-20,-33.098603
2023-11-21,-30.97198
2023-11-22,-152.942347
2023-11-23,19.737855
2023-11-24,-110.778301
2023-11-27,-133.558668
2023-11-28,-37.481155
2023-11-29,-122.440122
2023-11-30,58.959399
2023-12-01,-2.874464
2023-12-04,-55.573492
2023-12-05,-189.727721
2023-12-06,-23.134682
2023-12-07,-50.102614
2023-12-08,-21.088084
2023-12-11,49.754988
2023-12-12,25.004851
2023-12-13,-204.408109
2023-12-14,-94.661587
2023-12-15,-33.413756
2023-12-18,-20.576003
2023-12-19,8.655352
2023-12-20,-77.269118
2023-12-21,134.550942
2023-12-22,68.949212
2023-12-25,43.396673
2023-12-26,-63.097845
2023-12-27,34.272278
2023-12-28,340.446837
2023-12-29,59.49503
2024-01-02,-141.493098
2024-01-03,-44.110427
2024-01-04,-137.080931
2024-01-05,-39.623768
2024-01-08,-75.641609
2024-01-09,47.624467
2024-01-10,-26.488721
2024-01-11,46.810197
2024-01-12,-43.108261
2024-01-15,-23.111546
2024-01-16,73.309397
2024-01-17,-123.774891
2024-01-18,216.372628
2024-01-19,113.648228
2024-01-22,170.218691
2024-01-23,82.314716
2024-01-24,107.753106
2024-01-25,231.711797
2024-01-26,41.24195
2024-01-29,-37.23537
2024-01-30,-54.538537
2024-01-31,27.020614
2024-02-01,68.176908
2024-02-02,-40.466398
2024-02-05,194.59211
2024-02-06,242.258711
2024-02-07,187.97665
2024-02-08,56.488556
2024-02-19,122.436769
2024-02-20,35.485956
2024-02-21,213.33808
2024-02-22,72.497102
2024-02-23,-90.056851
2024-02-26,-218.671357
2024-02-27,79.723431
2024-02-28,-156.740849
2024-02-29,211.456735
2024-03-01,43.271264
2024-03-04,-136.130184
2024-03-05,173.570763
2024-03-06,-52.667671
2024-03-07,-148.866978
2024-03-08,59.830535
2024-03-11,76.582313
2024-03-12,-91.603296
2024-03-13,-190.61507
2024-03-14,-138.198729
2024-03-15,-21.999632
2024-03-18,86.042823
2024-03-19,-202.912852
2024-03-20,-26.362919
2024-03-21,-91.935946
2024-03-22,-182.468706
2024-03-25,-35.336864
2024-03-26,28.460382
2024-03-27,-92.016979
2024-03-28,68.094697
2024-03-29,-19.016306
2024-04-01,132.374052
2024-04-02,-130.97405
2024-04-03,-102.358617
2024-04-08,-95.189271
2024-04-09,-74.065628
2024-04-10,-127.966539
2024-04-11,-13.66237
2024-04-12,-185.968434
2024-04-15,216.67324
2024-04-16,-137.137534
2024-04-17,130.932804
2024-04-18,-5.361701
2024-04-19,-154.656351
2024-04-22,-73.207413
2024-04-23,-89.041241
2024-04-24,23.486617
2024-04-25,12.931771
2024-04-26,279.491942
2024-04-29,114.967284
2024-04-30,-93.538486
2024-05-06,2.827239
2024-05-07,-76.507602
2024-05-08,-150.02505
2024-05-09,105.404459
2024-05-10,-27.737283
2024-05-13,53.969567
2024-05-14,-71.90567
2024-05-15,-166.256692
2024-05-16,32.213901
2024-05-17,142.675831
2024-05-20,36.460378
2024-05-21,-91.717496
2024-05-22,58.772526
2024-05-23,-238.206339
2024-05-24,-155.922509
2024-05-27,74.771729
2024-05-28,-143.150847
2024-05-29,-10.565679
2024-05-30,-76.078682
2024-05-31,-63.587975
2024-06-03,-0.387395
2024-06-04,114.989906
2024-06-05,-105.255983
2024-06-06,8.99401
2024-06-07,-90.918751
2024-06-11,-49.134136
2024-06-12,-14.514789
2024-06-13,-41.93252
2024-06-14,47.509859
2024-06-17,-42.852719
2024-06-18,-21.370847
2024-06-19,-58.441621
2024-06-20,-95.403901
2024-06-21,32.193263
2024-06-24,38.741441
2024-06-25,-30.681433
2024-06-26,70.89484
2024-06-27,1.667208
2024-06-28,103.858396
2024-07-01,59.405484
2024-07-02,-61.664281
2024-07-03,-45.014138
2024-07-04,-32.092335
2024-07-05,-26.456216
2024-07-08,-13.242713
2024-07-09,158.981367
2024-07-10,-31.889907
2024-07-11,53.690731
2024-07-12,24.860678
2024-07-15,59.280973
2024-07-16,156.675036
2024-07-17,94.325935
2024-07-18,113.408616
2024-07-19,256.971266
2024-07-22,-92.530108
2024-07-23,-163.212881
2024-07-24,-49.353251
2024-07-25,-7.861032
2024-07-26,-4.900482
2024-07-29,-27.119096
2024-07-30,-8.169077
2024-07-31,209.138378
2024-08-01,-118.338146
2024-08-02,-102.305992
2024-08-05,-58.204805
2024-08-06,-65.928188
2024-08-07,-9.968086
2024-08-08,-9.349388
2024-08-09,-66.96523
2024-08-12,-43.443321
2024-08-13,5.172938
2024-08-14,-56.792938
2024-08-15,140.877499
2024-08-16,23.07092
2024-08-19,28.595111
2024-08-20,-66.435798
2024-08-21,35.772479
2024-08-22,10.79389
2024-08-23,76.724195
2024-08-26,-6.805329
2024-08-27,-12.316263
2024-08-28,-2.866262
2024-08-29,12.855221
2024-08-30,120.780786
2024-09-02,-195.649335
2024-09-03,7.38449
2024-09-04,-55.392139
2024-09-05,3.851841
2024-09-06,-83.209332
2024-09-09,-81.032834
2024-09-10,-14.714777
2024-09-11,2.446308
2024-09-12,-65.438459
2024-09-13,-25.481221
2024-09-18,56.017279
2024-09-19,69.820077
2024-09-20,124.144632
2024-09-23,52.291784
2024-09-24,521.731654
2024-09-25,47.270502
2024-09-26,627.59641
2024-09-27,97.683034
2024-09-30,308.681124
2024-10-08,-1028.386864
2024-10-09,-341.78181
2024-10-10,48.864268
2024-10-11,-257.906134
2024-10-14,74.144186
2024-10-15,-388.178582
2024-10-16,55.660293
2024-10-17,-292.916116
2024-10-18,561.405194
2024-10-21,-239.560182
2024-10-22,-53.263076
2024-10-23,-59.176856
2024-10-24,-270.195965
2024-10-25,7.388639
2024-10-28,-49.745421
2024-10-29,-292.025729
2024-10-30,-160.128063
2024-10-31,30.968657
2024-11-01,-9.714887
2024-11-04,152.869602
2024-11-05,469.265105
2024-11-06,-329.026077
2024-11-07,569.708929
2024-11-08,-499.57459
2024-11-11,-97.153472
2024-11-12,-519.259143
2024-11-13,103.339579
2024-11-14,-276.950222
2024-11-15,-134.456801
2024-11-18,-62.376442
2024-11-19,-79.357162
2024-11-20,-79.069756
2024-11-21,-5.637763
2024-11-22,-486.39017
2024-11-25,-67.353872
2024-11-26,-11.18457
2024-11-27,309.167082
2024-11-28,-173.833577
2024-11-29,241.965536
2024-12-02,15.899425
2024-12-03,-23.043779
2024-12-04,-120.393579
2024-12-05,-59.529002
2024-12-06,325.429932
2024-12-09,-95.518216
2024-12-10,-0.390465
2024-12-11,-49.133238
2024-12-12,159.297177
2024-12-13,-640.159798
2024-12-16,-89.761654
2024-12-17,127.508147
2024-12-18,46.097511
2024-12-19,156.41222
2024-12-20,-58.16599
2024-12-23,51.755466
2024-12-24,305.793109
2024-12-25,-49.313348
2024-12-26,70.448444
2024-12-27,-21.047268
2024-12-30,122.57755
2024-12-31,-278.829412
2025-01-02,-369.67445
2025-01-03,-52.19861
2025-01-06,15.275103
2025-01-07,124.660123
2025-01-08,-36.566007
2025-01-09,-8.837852
2025-01-10,-149.405664
2025-01-13,61.07925
2025-01-14,333.54785
2025-01-15,-106.408275
2025-01-16,-16.380013
2025-01-17,71.922682
2025-01-20,-95.025727
2025-01-21,0.571783
2025-01-22,-124.807374
2025-01-23,-43.771479
2025-01-24,241.443339
2025-01-27,-120.970014
2025-02-05,-57.421659
2025-02-06,175.497761
2025-02-07,128.631232
2025-02-10,-131.270231
2025-02-11,-207.936754
2025-02-12,48.619084
2025-02-13,-92.340742
2025-02-14,151.02686
2025-02-17,-114.775604
2025-02-18,-195.772235
2025-02-19,27.120007
2025-02-20,-212.781879
2025-02-21,211.783612
2025-02-24,-167.516109
2025-02-25,-284.968786
2025-02-26,79.087374
2025-02-27,-149.802065
2025-02-28,-374.170407
2025-03-03,-48.122766
2025-03-04,-13.292683
2025-03-05,-12.667876
2025-03-06,225.015996
2025-03-07,-136.629944
2025-03-10,-231.924699
2025-03-11,71.645077
2025-03-12,-143.453697
2025-03-13,-105.535987
2025-03-14,653.276878
2025-03-17,-167.488239
2025-03-18,-31.892382
2025-03-19,-84.545794
2025-03-20,-237.501776
2025-03-21,-298.726619
2025-03-24,33.423752
2025-03-25,5.238697
2025-03-26,-57.591035
2025-03-27,61.289696
2025-03-28,-121.653762
2025-03-31,-96.830629
2025-04-01,-43.116636
2025-04-02,8.121529
2025-04-03,-27.888063
2025-04-07,141.291303
2025-04-08,544.080568
2025-04-09,177.935085
2025-04-10,-93.114668
2025-04-11,5.820547
2025-04-14,-147.204749
2025-04-15,-12.40667
2025-04-16,112.20544
2025-04-17,39.96177
2025-04-18,95.789302
2025-04-21,11.803801
2025-04-22,-51.602188
2025-04-23,-119.543951
2025-04-24,-53.366019
2025-04-25,-13.494217
2025-04-28,-36.155808
2025-04-29,-95.400111
2025-04-30,-85.703353
2025-05-06,118.283711
2025-05-07,-122.817285
2025-05-08,144.45445
2025-05-09,-136.953443
2025-05-12,169.613336
2025-05-13,-115.581592
2025-05-14,310.378135
2025-05-15,-236.710462
2025-05-16,-138.725665
2025-05-19,-105.993573
2025-05-20,18.873051
2025-05-21,86.982002
2025-05-22,-48.373933
2025-05-23,-145.943299
2025-05-26,-104.399748
2025-05-27,-117.044822
2025-05-28,-66.777203
2025-05-29,146.600757
2025-05-30,-102.326061
2025-06-03,3.711057
2025-06-04,82.645631
2025-06-05,30.182111
2025-06-06,-12.776897
2025-06-09,18.045226
2025-06-10,-175.163441
2025-06-11,118.248397
2025-06-12,-44.877937
2025-06-13,-216.76212
2025-06-16,28.873475
2025-06-17,-47.690718
2025-06-18,38.200721
2025-06-19,-192.538292
2025-06-20,-18.271821
2025-06-23,90.618702
2025-06-24,210.845481
2025-06-25,364.095553
2025-06-26,-115.419119
2025-06-27,-131.212808
2025-06-30,22.054328
2025-07-01,-96.625279
2025-07-02,-18.534145
2025-07-03,114.883378
2025-07-04,63.239159
2025-07-07,-133.694959
2025-07-08,207.965997
2025-07-09,-92.623895
2025-07-10,120.597582
2025-07-11,141.52043
2025-07-14,-139.094859
2025-07-15,-148.289704
2025-07-16,-183.365687
2025-07-17,119.624214
2025-07-18,109.358712
2025-07-21,35.141763
2025-07-22,39.726135
2025-07-23,-110.342732
2025-07-24,204.317871
2025-07-25,-284.79976
2025-07-28,-122.949797
2025-07-29,-72.135399
2025-07-30,-41.530408
2025-07-31,-551.787499
2025-08-01,-172.729611
2025-08-04,-4.69929
2025-08-05,63.043253
2025-08-06,3.781713
2025-08-07,-131.792164
2025-08-08,-105.474304
2025-08-11,62.152818
2025-08-12,64.140263
2025-08-13,1.336695
2025-08-14,-128.185183
2025-08-15,207.876517
2025-08-18,110.908486
2025-08-19,-307.822242
2025-08-20,229.012736
2025-08-21,-1.117561
2025-08-22,651.793164
2025-08-25,142.659115
2025-08-26,-207.715392
2025-08-27,-506.768822
2025-08-28,60.076505
2025-08-29,-80.586762
2025-09-01,-331.984104
2025-09-02,-213.064468
2025-09-03,-288.158462
2025-09-04,-293.973929
2025-09-05,339.355885
2025-09-08,-258.815952
2025-09-09,-178.266933
2025-09-10,-57.86181
2025-09-11,411.306867
2025-09-12,-305.364306
2025-09-15,-225.422547
2025-09-16,-361.699195
2025-09-17,79.422418
2025-09-18,-510.407826
2025-09-19,-63.746229
2025-09-22,-50.075887
2025-09-23,-256.38487
2025-09-24,305.593379
2025-09-25,192.615603
2025-09-26,-186.51683
2025-09-29,450.049276
2025-09-30,-3.023248
2025-10-09,264.687627
2025-10-10,-468.415298
2025-10-13,-7.389857
2025-10-14,-359.554787
2025-10-15,210.495714
2025-10-16,70.261381
2025-10-17,-483.616529
2025-10-20,-39.346269
2025-10-21,255.812271
2025-10-22,-46.929203
2025-10-23,-4.822847
2025-10-24,239.347053
2025-10-27,84.542964
2025-10-28,-184.20161
2025-10-29,244.587477
2025-10-30,-211.569172
2025-10-31,-333.475073
2025-11-03,0.062007
2025-11-04,-239.089258
2025-11-05,49.310892
2025-11-06,271.420736
2025-11-07,-107.455559
2025-11-10,-51.464338
2025-11-11,-401.059059
2025-11-12,-19.367158
2025-11-13,180.540305
2025-11-14,-349.803226
2025-11-17,-183.30966
2025-11-18,-225.970606
2025-11-19,101.600115
2025-11-20,-146.199654
2025-11-21,-303.731782
2025-11-24,30.919546
2025-11-25,22.466103
2025-11-26,67.157678
2025-11-27,-77.375984
2025-11-28,-41.101544
2025-12-01,144.992131
2025-12-02,-200.879723
2025-12-03,-126.201988
2025-12-04,72.520007
2025-12-05,197.37126
2025-12-08,33.953973
2025-12-09,-238.84888
2025-12-10,-107.507291
2025-12-11,-246.901583
2025-12-12,179.562322
2025-12-15,-162.163849
2025-12-16,-147.680256
2025-12-17,577.004539
2025-12-18,-158.505961
2025-12-19,163.953639
2025-12-22,222.27728
2025-12-23,54.417911
2025-12-24,85.152316
2025-12-25,21.921012
2025-12-26,115.555495
2025-12-29,-150.767636
2025-12-30,84.858491
2025-12-31,-177.021855
2026-01-05,368.044881
2026-01-06,396.752456
2026-01-07,-368.612344
2026-01-08,-405.819672
2026-01-09,112.684897
2026-01-12,-3.986593
2026-01-13,-396.753739
