时间,沪深300:成交量
2019-05-20,108.963477
2019-05-21,111.02292
2019-05-22,98.346128
2019-05-23,99.897781
2019-05-24,80.934048
2019-05-27,108.830871
2019-05-28,117.88624
2019-05-29,93.355441
2019-05-30,94.202561
2019-05-31,89.222267
2019-06-03,100.72318
2019-06-04,87.097094
2019-06-05,88.64202
2019-06-06,85.534403
2019-06-10,92.375061
2019-06-11,143.482806
2019-06-12,119.178853
2019-06-13,96.331718
2019-06-14,101.817004
2019-06-17,72.976678
2019-06-18,70.692266
2019-06-19,125.595715
2019-06-20,168.872073
2019-06-21,153.635155
2019-06-24,100.084621
2019-06-25,124.075912
2019-06-26,81.820283
2019-06-27,105.316358
2019-06-28,84.766139
2019-07-01,158.37034
2019-07-02,131.863496
2019-07-03,111.992603
2019-07-04,99.342256
2019-07-05,74.006527
2019-07-08,109.539086
2019-07-09,74.842732
2019-07-10,72.833948
2019-07-11,75.311965
2019-07-12,75.465967
2019-07-15,101.205222
2019-07-16,80.730952
2019-07-17,95.183885
2019-07-18,87.496445
2019-07-19,88.086149
2019-07-22,92.101377
2019-07-23,71.313346
2019-07-24,90.940684
2019-07-25,93.740417
2019-07-26,83.2593
2019-07-29,84.81437
2019-07-30,94.123955
2019-07-31,82.151155
2019-08-01,84.11418
2019-08-02,108.335897
2019-08-05,101.325981
2019-08-06,129.833871
2019-08-07,84.238716
2019-08-08,88.457707
2019-08-09,85.29558
2019-08-12,82.083056
2019-08-13,76.500302
2019-08-14,91.20259
2019-08-15,88.598832
2019-08-16,88.319169
2019-08-19,139.327013
2019-08-20,108.602088
2019-08-21,82.29988
2019-08-22,85.807792
2019-08-23,87.954583
2019-08-26,93.859269
2019-08-27,124.731478
2019-08-28,88.750812
2019-08-29,84.083387
2019-08-30,96.69515
2019-09-02,110.289349
2019-09-03,97.714631
2019-09-04,126.628615
2019-09-05,181.656231
2019-09-06,121.882376
2019-09-09,146.809754
2019-09-10,130.889386
2019-09-11,131.594875
2019-09-12,110.241273
2019-09-16,110.259805
2019-09-17,113.694317
2019-09-18,82.056152
2019-09-19,85.984238
2019-09-20,103.455955
2019-09-23,94.036225
2019-09-24,87.78323
2019-09-25,89.520835
2019-09-26,102.698301
2019-09-27,74.003947
2019-09-30,65.931313
2019-10-08,76.65786
2019-10-09,75.854512
2019-10-10,79.222694
2019-10-11,93.412577
2019-10-14,122.393611
2019-10-15,85.273949
2019-10-16,83.229707
2019-10-17,64.863745
2019-10-18,82.32114
2019-10-21,74.182918
2019-10-22,68.918566
2019-10-23,70.198625
2019-10-24,71.334575
2019-10-25,77.45362
2019-10-28,97.40602
2019-10-29,82.257075
2019-10-30,77.872923
2019-10-31,86.714539
2019-11-01,100.689612
2019-11-04,104.193855
2019-11-05,112.91188
2019-11-06,97.312952
2019-11-07,87.254898
2019-11-08,97.106948
2019-11-11,94.155621
2019-11-12,76.543069
2019-11-13,76.749078
2019-11-14,87.008446
2019-11-15,83.730917
2019-11-18,76.645993
2019-11-19,82.161025
2019-11-20,76.815333
2019-11-21,69.130538
2019-11-22,91.042639
2019-11-25,106.066289
2019-11-26,111.513537
2019-11-27,76.437305
2019-11-28,65.230119
2019-11-29,74.144331
2019-12-02,77.412173
2019-12-03,73.61124
2019-12-04,79.683385
2019-12-05,89.051193
2019-12-06,78.648887
2019-12-09,95.353806
2019-12-10,86.262928
2019-12-11,99.76548
2019-12-12,84.70833
2019-12-13,148.571349
2019-12-16,148.48667
2019-12-17,201.162937
2019-12-18,151.351764
2019-12-19,117.900558
2019-12-20,121.267662
2019-12-23,122.816246
2019-12-24,95.989045
2019-12-25,94.93889
2019-12-26,108.86064
2019-12-27,150.926411
2019-12-30,155.971488
2019-12-31,123.264258
2020-01-02,182.116772
2020-01-03,142.826244
2020-01-06,175.309953
2020-01-07,139.489031
2020-01-08,167.58585
2020-01-09,136.886324
2020-01-10,113.031719
2020-01-13,119.691982
2020-01-14,129.320783
2020-01-15,104.633136
2020-01-16,100.267642
2020-01-17,98.725682
2020-01-20,122.409147
2020-01-21,130.527507
2020-01-22,126.758763
2020-01-23,160.357603
2020-02-03,157.559647
2020-02-04,213.933328
2020-02-05,174.925524
2020-02-06,176.462235
2020-02-07,151.731759
2020-02-10,148.406969
2020-02-11,143.441674
2020-02-12,126.710321
2020-02-13,145.001843
2020-02-14,143.239803
2020-02-17,182.778969
2020-02-18,163.23622
2020-02-19,169.046441
2020-02-20,212.232624
2020-02-21,217.213604
2020-02-24,212.869303
2020-02-25,244.167831
2020-02-26,261.094061
2020-02-27,181.290981
2020-02-28,230.275093
2020-03-02,219.313559
2020-03-03,219.369777
2020-03-04,182.42473
2020-03-05,231.823115
2020-03-06,172.475717
2020-03-09,208.102035
2020-03-10,197.416402
2020-03-11,161.656111
2020-03-12,157.060458
2020-03-13,188.296722
2020-03-16,185.96826
2020-03-17,166.246129
2020-03-18,155.037547
2020-03-19,180.807407
2020-03-20,139.603
2020-03-23,137.10879
2020-03-24,143.103021
2020-03-25,153.495958
2020-03-26,112.310665
2020-03-27,124.060995
2020-03-30,126.876673
2020-03-31,111.453025
2020-04-01,119.35262
2020-04-02,115.168209
2020-04-03,99.825083
2020-04-07,142.77803
2020-04-08,111.389513
2020-04-09,100.485032
2020-04-10,102.444956
2020-04-13,79.053343
2020-04-14,110.637585
2020-04-15,108.461984
2020-04-16,95.947965
2020-04-17,132.004301
2020-04-20,100.013115
2020-04-21,102.921888
2020-04-22,85.899464
2020-04-23,95.50845
2020-04-24,94.844135
2020-04-27,95.462735
2020-04-28,122.093476
2020-04-29,95.85459
2020-04-30,132.917125
2020-05-06,139.855675
2020-05-07,105.514646
2020-05-08,116.943341
2020-05-11,122.673803
2020-05-12,98.250554
2020-05-13,88.190669
2020-05-14,88.530004
2020-05-15,92.618382
2020-05-18,112.801762
2020-05-19,94.015291
2020-05-20,100.79115
2020-05-21,94.861033
2020-05-22,103.37836
2020-05-25,79.033326
2020-05-26,77.448076
2020-05-27,83.711831
2020-05-28,93.064054
2020-05-29,93.813832
2020-06-01,136.456652
2020-06-02,144.30306
2020-06-03,136.597483
2020-06-04,104.277737
2020-06-05,102.443942
2020-06-08,137.925813
2020-06-09,115.304479
2020-06-10,112.265728
2020-06-11,127.308941
2020-06-12,134.166649
2020-06-15,131.29786
2020-06-16,111.051539
2020-06-17,105.605799
2020-06-18,138.148761
2020-06-19,152.94699
2020-06-22,155.829465
2020-06-23,129.22951
2020-06-24,121.712465
2020-06-29,130.865854
2020-06-30,125.933521
2020-07-01,169.990456
2020-07-02,252.939368
2020-07-03,290.485539
2020-07-06,405.821025
2020-07-07,406.008553
2020-07-08,348.074847
2020-07-09,351.046893
2020-07-10,316.949651
2020-07-13,321.645446
2020-07-14,297.241985
2020-07-15,272.389006
2020-07-16,284.657133
2020-07-17,207.375563
2020-07-20,246.068914
2020-07-21,200.415659
2020-07-22,224.199211
2020-07-23,234.314569
2020-07-24,243.905203
2020-07-27,171.420551
2020-07-28,162.768498
2020-07-29,186.695305
2020-07-30,166.967566
2020-07-31,184.839026
2020-08-03,214.776239
2020-08-04,239.974985
2020-08-05,196.700548
2020-08-06,227.854406
2020-08-07,213.518216
2020-08-10,203.788832
2020-08-11,205.546511
2020-08-12,202.887239
2020-08-13,152.550092
2020-08-14,147.292921
2020-08-17,268.001556
2020-08-18,189.139854
2020-08-19,192.442948
2020-08-20,158.368639
2020-08-21,142.657864
2020-08-24,151.143512
2020-08-25,141.701351
2020-08-26,151.30518
2020-08-27,119.04285
2020-08-28,159.399765
2020-08-31,202.567029
2020-09-01,138.395402
2020-09-02,157.989524
2020-09-03,145.671201
2020-09-04,120.032796
2020-09-07,148.607791
2020-09-08,139.199227
2020-09-09,162.277107
2020-09-10,150.652878
2020-09-11,115.302424
2020-09-14,107.235179
2020-09-15,101.915925
2020-09-16,108.753641
2020-09-17,105.983631
2020-09-18,160.426475
2020-09-21,124.535827
2020-09-22,119.672947
2020-09-23,95.826528
2020-09-24,112.593683
2020-09-25,93.015155
2020-09-28,85.048389
2020-09-29,85.993858
2020-09-30,89.0812
2020-10-09,111.337512
2020-10-12,155.784558
2020-10-13,116.516338
2020-10-14,111.906923
2020-10-15,109.964962
2020-10-16,116.716102
2020-10-19,129.246361
2020-10-20,98.048156
2020-10-21,103.805703
2020-10-22,101.350891
2020-10-23,106.825184
2020-10-26,108.343275
2020-10-27,92.656304
2020-10-28,108.463402
2020-10-29,117.11725
2020-10-30,139.802303
2020-11-02,142.867693
2020-11-03,136.055408
2020-11-04,114.661806
2020-11-05,139.244594
2020-11-06,153.639034
2020-11-09,197.131984
2020-11-10,176.267214
2020-11-11,164.470515
2020-11-12,118.114619
2020-11-13,133.693079
2020-11-16,148.77098
2020-11-17,151.487464
2020-11-18,164.216616
2020-11-19,133.681378
2020-11-20,129.400341
2020-11-23,205.915187
2020-11-24,156.637911
2020-11-25,170.340527
2020-11-26,137.202338
2020-11-27,162.952922
2020-11-30,262.63895
2020-12-01,204.065638
2020-12-02,195.435476
2020-12-03,177.865748
2020-12-04,144.347167
2020-12-07,139.896217
2020-12-08,123.073029
2020-12-09,138.916965
2020-12-10,125.91427
2020-12-11,159.357697
2020-12-14,120.801552
2020-12-15,118.342633
2020-12-16,106.778968
2020-12-17,133.385479
2020-12-18,128.049618
2020-12-21,140.811782
2020-12-22,162.34497
2020-12-23,140.292819
2020-12-24,114.418667
2020-12-25,121.006979
2020-12-28,136.914407
2020-12-29,141.198662
2020-12-30,148.626448
2020-12-31,171.602509
2021-01-04,211.711382
2021-01-05,224.931159
2021-01-06,193.773444
2021-01-07,219.87208
2021-01-08,204.324956
2021-01-11,231.835983
2021-01-12,224.220186
2021-01-13,261.569886
2021-01-14,243.68338
2021-01-15,238.637435
2021-01-18,207.051869
2021-01-19,211.043425
2021-01-20,170.91326
2021-01-21,209.950197
2021-01-22,199.30002
2021-01-25,197.047019
2021-01-26,171.90459
2021-01-27,160.190841
2021-01-28,170.485585
2021-01-29,182.178784
2021-02-01,166.313706
2021-02-02,165.210565
2021-02-03,188.054317
2021-02-04,180.575654
2021-02-05,189.699598
2021-02-08,164.033775
2021-02-09,164.88726
2021-02-10,170.169786
2021-02-18,218.848686
2021-02-19,214.47578
2021-02-22,282.124382
2021-02-23,233.807727
2021-02-24,225.42861
2021-02-25,230.736028
2021-02-26,212.264543
2021-03-01,177.463523
2021-03-02,196.511115
2021-03-03,194.709054
2021-03-04,212.775211
2021-03-05,202.627956
2021-03-08,230.231635
2021-03-09,230.711004
2021-03-10,169.92849
2021-03-11,189.600766
2021-03-12,201.020589
2021-03-15,204.153084
2021-03-16,161.390054
2021-03-17,149.162376
2021-03-18,142.901518
2021-03-19,164.174849
2021-03-22,167.402632
2021-03-23,158.013967
2021-03-24,159.385982
2021-03-25,132.945189
2021-03-26,145.926697
2021-03-29,143.388215
2021-03-30,138.61856
2021-03-31,141.335743
2021-04-01,120.32489
2021-04-02,127.002254
2021-04-06,109.83421
2021-04-07,145.763748
2021-04-08,141.771047
2021-04-09,128.416509
2021-04-12,152.644314
2021-04-13,132.919358
2021-04-14,120.860838
2021-04-15,108.829384
2021-04-16,111.239924
2021-04-19,154.769824
2021-04-20,136.5417
2021-04-21,124.637277
2021-04-22,121.167645
2021-04-23,122.056991
2021-04-26,151.381967
2021-04-27,123.961837
2021-04-28,120.620318
2021-04-29,140.09248
2021-04-30,160.121621
2021-05-06,158.82263
2021-05-07,172.258321
2021-05-10,170.820585
2021-05-11,151.526497
2021-05-12,126.619086
2021-05-13,132.279406
2021-05-14,159.42618
2021-05-17,153.889634
2021-05-18,118.404261
2021-05-19,118.729983
2021-05-20,138.454775
2021-05-21,124.768485
2021-05-24,126.742336
2021-05-25,182.996839
2021-05-26,169.607096
2021-05-27,148.462855
2021-05-28,164.605806
2021-05-31,144.603269
2021-06-01,143.831474
2021-06-02,137.754319
2021-06-03,141.968878
2021-06-04,144.732087
2021-06-07,127.704971
2021-06-08,130.559532
2021-06-09,121.820321
2021-06-10,138.991967
2021-06-11,180.807173
2021-06-15,142.880058
2021-06-16,125.147985
2021-06-17,120.452518
2021-06-18,148.585805
2021-06-21,132.184516
2021-06-22,130.416753
2021-06-23,136.356058
2021-06-24,126.685625
2021-06-25,154.931061
2021-06-28,133.193783
2021-06-29,125.162997
2021-06-30,103.752671
2021-07-01,127.24062
2021-07-02,130.426424
2021-07-05,131.211589
2021-07-06,140.65522
2021-07-07,148.54906
2021-07-08,173.901008
2021-07-09,160.653226
2021-07-12,206.212039
2021-07-13,166.482209
2021-07-14,188.35272
2021-07-15,181.077103
2021-07-16,169.955982
2021-07-19,153.199589
2021-07-20,129.300044
2021-07-21,167.976469
2021-07-22,185.556864
2021-07-23,216.536847
2021-07-26,228.11171
2021-07-27,236.631225
2021-07-28,192.634393
2021-07-29,173.322054
2021-07-30,182.349776
2021-08-02,227.194918
2021-08-03,203.53336
2021-08-04,175.466461
2021-08-05,167.381829
2021-08-06,154.179688
2021-08-09,182.436871
2021-08-10,167.051902
2021-08-11,182.266074
2021-08-12,168.223733
2021-08-13,158.314321
2021-08-16,161.953373
2021-08-17,187.573472
2021-08-18,197.474378
2021-08-19,201.711719
2021-08-20,177.63581
2021-08-23,167.579093
2021-08-24,197.883163
2021-08-25,189.448016
2021-08-26,197.617387
2021-08-27,183.310211
2021-08-30,219.635757
2021-08-31,235.118658
2021-09-01,326.72108
2021-09-02,267.858013
2021-09-03,268.091896
2021-09-06,240.507245
2021-09-07,244.178519
2021-09-08,264.615315
2021-09-09,256.530217
2021-09-10,288.304352
2021-09-13,249.915298
2021-09-14,245.590402
2021-09-15,187.98473
2021-09-16,216.752099
2021-09-17,201.958127
2021-09-22,191.220376
2021-09-23,228.151064
2021-09-24,207.69329
2021-09-27,215.96703
2021-09-28,176.89088
2021-09-29,188.171366
2021-09-30,146.113896
2021-10-08,168.968077
2021-10-11,163.511624
2021-10-12,168.079337
2021-10-13,131.142813
2021-10-14,119.557013
2021-10-15,142.822001
2021-10-18,141.245199
2021-10-19,135.266493
2021-10-20,141.533183
2021-10-21,148.898154
2021-10-22,143.926228
2021-10-25,141.86149
2021-10-26,140.888943
2021-10-27,147.111593
2021-10-28,156.649472
2021-10-29,159.887353
2021-11-01,171.583974
2021-11-02,185.437688
2021-11-03,142.76382
2021-11-04,132.59297
2021-11-05,147.789359
2021-11-08,137.398264
2021-11-09,118.375526
2021-11-10,135.118179
2021-11-11,160.484863
2021-11-12,132.662969
2021-11-15,121.823149
2021-11-16,127.254406
2021-11-17,108.459223
2021-11-18,114.480565
2021-11-19,127.198312
2021-11-22,138.092836
2021-11-23,154.304411
2021-11-24,137.150673
2021-11-25,115.984031
2021-11-26,120.368974
2021-11-29,133.626862
2021-11-30,129.630596
2021-12-01,123.086789
2021-12-02,148.088521
2021-12-03,144.059626
2021-12-06,173.615683
2021-12-07,179.05346
2021-12-08,157.490559
2021-12-09,220.568776
2021-12-10,193.695154
2021-12-13,211.801596
2021-12-14,159.10779
2021-12-15,150.529752
2021-12-16,144.053867
2021-12-17,149.005399
2021-12-20,169.67569
2021-12-21,143.339898
2021-12-22,133.25674
2021-12-23,139.555406
2021-12-24,142.673323
2021-12-27,124.100952
2021-12-28,130.457757
2021-12-29,113.587002
2021-12-30,121.617178
2021-12-31,121.313737
2022-01-04,151.534776
2022-01-05,178.8161
2022-01-06,157.665826
2022-01-07,187.139413
2022-01-10,156.211696
2022-01-11,146.928004
2022-01-12,143.200204
2022-01-13,142.519653
2022-01-14,146.863126
2022-01-17,115.295691
2022-01-18,150.870802
2022-01-19,133.92736
2022-01-20,164.971315
2022-01-21,138.952585
2022-01-24,114.46388
2022-01-25,133.667586
2022-01-26,107.070842
2022-01-27,121.263804
2022-01-28,126.480112
2022-02-07,144.84972
2022-02-08,155.830708
2022-02-09,148.335547
2022-02-10,151.576666
2022-02-11,155.974584
2022-02-14,143.673894
2022-02-15,115.0256
2022-02-16,107.258955
2022-02-17,110.014643
2022-02-18,104.550228
2022-02-21,112.516512
2022-02-22,123.317237
2022-02-23,122.952916
2022-02-24,184.403058
2022-02-25,149.722583
2022-02-28,135.406978
2022-03-01,123.13922
2022-03-02,113.298325
2022-03-03,138.285877
2022-03-04,127.266806
2022-03-07,162.197706
2022-03-08,167.863277
2022-03-09,194.2329
2022-03-10,145.266383
2022-03-11,152.399921
2022-03-14,130.187236
2022-03-15,202.524699
2022-03-16,196.021982
2022-03-17,179.407344
2022-03-18,149.458305
2022-03-21,127.03636
2022-03-22,126.38247
2022-03-23,117.089078
2022-03-24,108.918272
2022-03-25,108.808046
2022-03-28,118.449021
2022-03-29,100.266972
2022-03-30,138.346024
2022-03-31,134.029185
2022-04-01,133.803053
2022-04-06,159.062195
2022-04-07,134.880353
2022-04-08,142.843793
2022-04-11,148.197071
2022-04-12,144.285684
2022-04-13,125.097489
2022-04-14,124.791316
2022-04-15,124.762263
2022-04-18,117.50461
2022-04-19,110.217471
2022-04-20,117.331658
2022-04-21,132.783828
2022-04-22,122.101811
2022-04-25,168.364502
2022-04-26,157.577611
2022-04-27,172.734046
2022-04-28,153.056586
2022-04-29,179.458377
2022-05-05,154.170716
2022-05-06,123.005551
2022-05-09,92.936694
2022-05-10,136.416918
2022-05-11,165.632256
2022-05-12,113.376066
2022-05-13,109.968357
2022-05-16,112.425294
2022-05-17,109.661454
2022-05-18,108.074233
2022-05-19,116.29342
2022-05-20,147.069173
2022-05-23,130.47781
2022-05-24,145.554336
2022-05-25,107.734015
2022-05-26,126.263689
2022-05-27,112.769337
2022-05-30,111.152241
2022-05-31,135.415513
2022-06-01,114.850879
2022-06-02,113.893638
2022-06-06,167.871011
2022-06-07,142.992881
2022-06-08,157.374057
2022-06-09,168.449154
2022-06-10,184.796214
2022-06-13,168.475622
2022-06-14,171.385904
2022-06-15,257.04659
2022-06-16,184.074416
2022-06-17,158.649098
2022-06-20,165.666382
2022-06-21,164.667615
2022-06-22,158.565854
2022-06-23,170.88236
2022-06-24,168.972199
2022-06-27,177.385676
2022-06-28,174.756489
2022-06-29,187.276688
2022-06-30,156.666289
2022-07-01,144.779599
2022-07-04,146.345651
2022-07-05,154.962415
2022-07-06,149.800235
2022-07-07,132.660906
2022-07-08,123.195739
2022-07-11,134.448578
2022-07-12,130.187838
2022-07-13,131.113179
2022-07-14,145.250926
2022-07-15,150.214453
2022-07-18,122.601192
2022-07-19,103.80573
2022-07-20,94.490144
2022-07-21,117.156344
2022-07-22,103.840624
2022-07-25,83.636664
2022-07-26,85.823274
2022-07-27,78.90494
2022-07-28,107.53193
2022-07-29,114.179286
2022-08-01,107.749029
2022-08-02,142.224425
2022-08-03,116.666124
2022-08-04,89.532644
2022-08-05,102.571004
2022-08-08,90.208138
2022-08-09,84.136959
2022-08-10,85.565839
2022-08-11,121.385051
2022-08-12,106.808295
2022-08-15,105.898495
2022-08-16,93.906139
2022-08-17,112.864659
2022-08-18,101.05265
2022-08-19,117.402978
2022-08-22,112.44272
2022-08-23,103.153512
2022-08-24,119.069679
2022-08-25,111.320745
2022-08-26,99.000493
2022-08-29,94.354432
2022-08-30,93.301662
2022-08-31,132.449765
2022-09-01,97.387071
2022-09-02,86.789278
2022-09-05,93.767109
2022-09-06,113.506265
2022-09-07,107.678059
2022-09-08,100.886049
2022-09-09,118.427114
2022-09-13,111.789737
2022-09-14,90.793681
2022-09-15,123.951196
2022-09-16,137.193655
2022-09-19,97.719575
2022-09-20,84.824134
2022-09-21,86.458391
2022-09-22,80.946919
2022-09-23,94.342462
2022-09-26,104.526031
2022-09-27,88.86016
2022-09-28,86.592213
2022-09-29,85.654142
2022-09-30,78.559966
2022-10-10,102.647595
2022-10-11,83.944625
2022-10-12,108.089319
2022-10-13,99.018915
2022-10-14,116.242293
2022-10-17,104.192019
2022-10-18,88.346907
2022-10-19,81.574844
2022-10-20,90.290895
2022-10-21,98.750038
2022-10-24,130.056864
2022-10-25,110.953882
2022-10-26,121.301548
2022-10-27,117.998675
2022-10-28,118.772162
2022-10-31,138.465655
2022-11-01,149.286698
2022-11-02,141.592919
2022-11-03,110.566035
2022-11-04,149.734949
2022-11-07,129.826371
2022-11-08,99.016451
2022-11-09,89.434525
2022-11-10,103.509302
2022-11-11,189.685586
2022-11-14,169.665048
2022-11-15,151.51565
2022-11-16,120.610964
2022-11-17,105.940632
2022-11-18,115.078777
2022-11-21,95.866966
2022-11-22,144.486334
2022-11-23,144.527911
2022-11-24,101.073447
2022-11-25,142.929711
2022-11-28,127.825748
2022-11-29,178.701392
2022-11-30,157.5114
2022-12-01,169.964585
2022-12-02,116.78635
2022-12-05,201.747221
2022-12-06,155.108323
2022-12-07,143.001356
2022-12-08,115.199986
2022-12-09,153.774954
2022-12-12,125.935368
2022-12-13,100.9941
2022-12-14,98.528006
2022-12-15,88.864725
2022-12-16,93.178567
2022-12-19,106.919075
2022-12-20,83.096822
2022-12-21,64.839215
2022-12-22,83.705173
2022-12-23,65.278148
2022-12-26,73.005712
2022-12-27,77.51535
2022-12-28,84.424656
2022-12-29,79.394815
2022-12-30,78.773272
2023-01-03,115.051875
2023-01-04,110.660743
2023-01-05,116.502395
2023-01-06,110.953038
2023-01-09,117.054425
2023-01-10,101.751141
2023-01-11,99.997889
2023-01-12,90.552627
2023-01-13,95.871896
2023-01-16,151.395455
2023-01-17,95.47904
2023-01-18,84.200645
2023-01-19,94.608398
2023-01-20,123.553809
2023-01-30,164.607064
2023-01-31,124.550835
2023-02-01,141.008954
2023-02-02,133.823736
2023-02-03,117.041221
2023-02-06,110.192717
2023-02-07,91.360072
2023-02-08,84.786099
2023-02-09,102.289961
2023-02-10,96.716733
2023-02-13,128.892577
2023-02-14,102.49989
2023-02-15,121.664508
2023-02-16,159.310585
2023-02-17,116.142589
2023-02-20,161.794481
2023-02-21,145.776173
2023-02-22,104.290295
2023-02-23,103.564906
2023-02-24,100.989425
2023-02-27,93.78763
2023-02-28,110.323591
2023-03-01,156.015794
2023-03-02,148.217637
2023-03-03,160.331741
2023-03-06,162.971807
2023-03-07,195.912068
2023-03-08,117.936493
2023-03-09,116.539629
2023-03-10,123.855409
2023-03-13,143.56137
2023-03-14,150.544174
2023-03-15,142.026007
2023-03-16,152.515644
2023-03-17,177.433818
2023-03-20,205.26497
2023-03-21,145.090679
2023-03-22,149.22897
2023-03-23,158.887421
2023-03-24,159.44233
2023-03-27,168.482279
2023-03-28,131.895117
2023-03-29,133.74351
2023-03-30,149.901037
2023-03-31,138.842546
2023-04-03,182.124313
2023-04-04,197.146631
2023-04-06,150.703374
2023-04-07,128.676738
2023-04-10,152.453002
2023-04-11,153.901333
2023-04-12,165.965278
2023-04-13,156.444295
2023-04-14,150.695682
2023-04-17,188.773095
2023-04-18,170.18413
2023-04-19,162.554592
2023-04-20,162.706677
2023-04-21,180.802435
2023-04-24,170.099217
2023-04-25,172.555409
2023-04-26,162.702006
2023-04-27,153.828195
2023-04-28,179.508488
2023-05-04,227.582846
2023-05-05,206.626924
2023-05-08,255.583085
2023-05-09,279.306048
2023-05-10,207.552709
2023-05-11,144.804619
2023-05-12,144.421728
2023-05-15,176.257362
2023-05-16,136.833271
2023-05-17,118.448185
2023-05-18,136.533947
2023-05-19,120.212479
2023-05-22,109.116605
2023-05-23,118.685077
2023-05-24,137.258265
2023-05-25,124.15077
2023-05-26,100.326439
2023-05-29,131.859967
2023-05-30,137.619629
2023-05-31,126.387368
2023-06-01,134.561881
2023-06-02,125.01511
2023-06-05,116.163989
2023-06-06,125.781258
2023-06-07,98.862432
2023-06-08,118.700934
2023-06-09,134.319863
2023-06-12,126.758543
2023-06-13,110.924946
2023-06-14,124.955759
2023-06-15,128.369938
2023-06-16,139.760076
2023-06-19,134.905848
2023-06-20,122.520318
2023-06-21,118.346575
2023-06-26,133.990419
2023-06-27,116.992681
2023-06-28,107.021541
2023-06-29,98.289274
2023-06-30,101.268429
2023-07-03,133.158051
2023-07-04,109.494527
2023-07-05,97.636384
2023-07-06,100.121842
2023-07-07,100.90692
2023-07-10,92.033441
2023-07-11,86.510716
2023-07-12,111.522024
2023-07-13,120.300232
2023-07-14,122.364846
2023-07-17,98.340144
2023-07-18,91.438615
2023-07-19,79.5857
2023-07-20,92.042076
2023-07-21,79.507563
2023-07-24,75.483545
2023-07-25,163.06632
2023-07-26,107.881717
2023-07-27,110.667109
2023-07-28,179.735481
2023-07-31,199.60683
2023-08-01,142.286859
2023-08-02,125.85569
2023-08-03,129.00664
2023-08-04,178.267189
2023-08-07,121.310662
2023-08-08,109.871699
2023-08-09,94.640269
2023-08-10,97.176849
2023-08-11,126.082931
2023-08-14,115.966336
2023-08-15,103.097111
2023-08-16,94.616946
2023-08-17,98.415493
2023-08-18,95.549638
2023-08-21,98.708369
2023-08-22,120.318327
2023-08-23,97.081638
2023-08-24,119.614521
2023-08-25,105.18261
2023-08-28,197.990379
2023-08-29,152.486146
2023-08-30,129.671661
2023-08-31,118.961646
2023-09-01,105.319045
2023-09-04,142.385201
2023-09-05,104.052333
2023-09-06,93.442393
2023-09-07,95.103903
2023-09-08,71.638166
2023-09-11,105.358016
2023-09-12,79.385378
2023-09-13,81.576901
2023-09-14,100.386075
2023-09-15,109.395689
2023-09-18,86.727741
2023-09-19,83.199038
2023-09-20,75.448209
2023-09-21,83.031005
2023-09-22,110.231166
2023-09-25,92.596479
2023-09-26,78.044525
2023-09-27,91.62921
2023-09-28,85.221719
2023-10-09,102.148058
2023-10-10,99.16373
2023-10-11,102.091587
2023-10-12,114.363225
2023-10-13,98.287987
2023-10-16,91.853118
2023-10-17,90.745188
2023-10-18,94.545879
2023-10-19,111.73752
2023-10-20,98.518605
2023-10-23,96.561652
2023-10-24,115.547289
2023-10-25,128.009617
2023-10-26,105.143566
2023-10-27,120.225108
2023-10-30,144.010426
2023-10-31,112.587267
2023-11-01,97.645538
2023-11-02,90.359643
2023-11-03,97.542101
2023-11-06,152.982463
2023-11-07,110.288591
2023-11-08,110.59423
2023-11-09,111.872057
2023-11-10,102.107034
2023-11-13,96.707649
2023-11-14,100.884158
2023-11-15,104.929218
2023-11-16,87.46478
2023-11-17,87.319207
2023-11-20,91.080445
2023-11-21,108.594314
2023-11-22,84.784381
2023-11-23,84.800167
2023-11-24,85.018403
2023-11-27,99.102314
2023-11-28,89.335789
2023-11-29,98.841412
2023-11-30,101.35082
2023-12-01,108.530941
2023-12-04,97.156826
2023-12-05,100.472007
2023-12-06,105.805519
2023-12-07,97.713248
2023-12-08,129.522054
2023-12-11,139.626249
2023-12-12,105.590013
2023-12-13,95.285367
2023-12-14,83.655135
2023-12-15,97.787783
2023-12-18,90.526826
2023-12-19,83.808118
2023-12-20,92.412868
2023-12-21,102.546198
2023-12-22,105.220133
2023-12-25,74.542693
2023-12-26,74.732935
2023-12-27,94.403928
2023-12-28,148.064851
2023-12-29,114.928932
2024-01-02,116.180726
2024-01-03,105.613851
2024-01-04,106.721013
2024-01-05,126.400574
2024-01-08,117.429485
2024-01-09,109.330465
2024-01-10,94.199366
2024-01-11,108.789735
2024-01-12,96.853555
2024-01-15,88.85153
2024-01-16,113.276665
2024-01-17,108.769728
2024-01-18,174.909168
2024-01-19,118.501408
2024-01-22,148.705628
2024-01-23,122.012
2024-01-24,154.371954
2024-01-25,196.833614
2024-01-26,180.664005
2024-01-29,184.164795
2024-01-30,143.64935
2024-01-31,153.143469
2024-02-01,145.516792
2024-02-02,173.758089
2024-02-05,203.04297
2024-02-06,202.713099
2024-02-07,216.647933
2024-02-08,189.977578
2024-02-19,183.3198
2024-02-20,140.734581
2024-02-21,188.879362
2024-02-22,141.020784
2024-02-23,144.821273
2024-02-26,151.248331
2024-02-27,139.528246
2024-02-28,189.837548
2024-02-29,155.944532
2024-03-01,162.70957
2024-03-04,163.244613
2024-03-05,166.422389
