时间,期货持仓量(连续):欧盟排放配额(EUA)
2010-04-23,420489000
2010-04-26,419914000
2010-04-27,423730000
2010-04-28,421748000
2010-04-29,422049000
2010-04-30,422049000
2010-05-03,427883000
2010-05-04,431852000
2010-05-05,429486000
2010-05-06,429547000
2010-05-07,431105000
2010-05-10,431928000
2010-05-11,435114000
2010-05-12,437638000
2010-05-13,438007000
2010-05-14,439129000
2010-05-17,439782000
2010-05-18,443014000
2010-05-19,446675000
2010-05-20,447271000
2010-05-21,445824000
2010-05-24,443552000
2010-05-25,445706000
2010-05-26,448302000
2010-05-27,452796000
2010-05-28,451774000
2010-06-01,452302000
2010-06-02,451750000
2010-06-03,452242000
2010-06-04,452279000
2010-06-07,453375000
2010-06-08,455121000
2010-06-09,456115000
2010-06-10,453882000
2010-06-11,454782000
2010-06-14,457089000
2010-06-15,456603000
2010-06-16,457591000
2010-06-17,459731000
2010-06-18,461039000
2010-06-21,460109000
2010-06-22,464527000
2010-06-23,464685000
2010-06-24,465078000
2010-06-25,462130000
2010-06-28,461178000
2010-06-29,456577000
2010-06-30,455298000
2010-07-01,451886000
2010-07-02,451662000
2010-07-05,452871000
2010-07-06,455550000
2010-07-07,457263000
2010-07-08,460142000
2010-07-09,458206000
2010-07-12,460690000
2010-07-13,461244000
2010-07-14,462120000
2010-07-15,462919000
2010-07-16,467249000
2010-07-19,467752000
2010-07-20,468699000
2010-07-21,468564000
2010-07-22,470478000
2010-07-23,470682000
2010-07-26,471959000
2010-07-27,472788000
2010-07-28,472645000
2010-07-29,472366000
2010-07-30,472366000
2010-08-02,473562000
2010-08-03,473923000
2010-08-04,474674000
2010-08-05,473817000
2010-08-06,474174000
2010-08-09,473860000
2010-08-10,474002000
2010-08-11,472370000
2010-08-12,482063000
2010-08-13,481870000
2010-08-16,482530000
2010-08-17,483664000
2010-08-18,484274000
2010-08-19,487281000
2010-08-20,483003000
2010-08-23,483818000
2010-08-24,484827000
2010-08-25,484607000
2010-08-26,485012000
2010-08-27,485012000
2010-08-30,485870000
2010-08-31,485429000
2010-09-01,485303000
2010-09-02,489093000
2010-09-03,487532000
2010-09-06,487653000
2010-09-07,489049000
2010-09-08,490056000
2010-09-09,491513000
2010-09-10,491847000
2010-09-13,491929000
2010-09-14,493330000
2010-09-15,491519000
2010-09-16,492824000
2010-09-17,492987000
2010-09-20,488114000
2010-09-21,492657000
2010-09-22,492277000
2010-09-23,493786000
2010-09-24,492766000
2010-09-27,490523000
2010-09-28,490504000
2010-09-29,490492000
2010-09-30,492062000
2010-10-01,492722000
2010-10-04,493523000
2010-10-05,494722000
2010-10-06,497067000
2010-10-07,499898000
2010-10-08,500458000
2010-10-11,500390000
2010-10-12,501434000
2010-10-13,501193000
2010-10-14,500021000
2010-10-15,500604000
2010-10-18,500481000
2010-10-19,500980000
2010-10-20,502162000
2010-10-21,502929000
2010-10-22,505010000
2010-10-25,505101000
2010-10-26,508358000
2010-10-27,505011000
2010-10-28,503858000
2010-10-29,504787000
2010-11-01,507304000
2010-11-02,509971000
2010-11-03,509771000
2010-11-04,511810000
2010-11-05,511989000
2010-11-08,514134000
2010-11-09,516240000
2010-11-10,517638000
2010-11-11,519791000
2010-11-12,523304000
2010-11-15,522628000
2010-11-16,526043000
2010-11-17,527598000
2010-11-18,532398000
2010-11-19,533509000
2010-11-22,534977000
2010-11-23,537946000
2010-11-24,539422000
2010-11-25,541182000
2010-11-26,538755000
2010-11-29,540177000
2010-11-30,540307000
2010-12-01,540819000
2010-12-02,539582000
2010-12-03,539699000
2010-12-06,545255000
2010-12-07,546599000
2010-12-08,547875000
2010-12-09,547094000
2010-12-10,546643000
2010-12-13,546512000
2010-12-14,545571000
2010-12-15,537464000
2010-12-16,527233000
2010-12-17,529378000
2010-12-20,389517000
2010-12-21,390446000
2010-12-22,390348000
2010-12-23,389295000
2010-12-24,389619000
2010-12-27,389311000
2010-12-28,389311000
2010-12-29,389380000
2010-12-30,389211000
2010-12-31,388878000
2011-01-03,388878000
2011-01-04,389635000
2011-01-05,391169000
2011-01-06,390958000
2011-01-07,391356000
2011-01-10,393322000
2011-01-11,392771000
2011-01-12,392804000
2011-01-13,391952000
2011-01-14,393296000
2011-01-17,395165000
2011-01-18,396454000
2011-01-19,396448000
2011-01-20,396013000
2011-01-21,396722000
2011-01-24,396514000
2011-01-25,398751000
2011-01-26,400395000
2011-01-27,402376000
2011-01-28,401687000
2011-01-31,401302000
2011-02-01,401150000
2011-02-02,399982000
2011-02-03,397652000
2011-02-04,397815000
2011-02-07,398880000
2011-02-08,402094000
2011-02-09,400479000
2011-02-10,401503000
2011-02-11,405202000
2011-02-14,405029000
2011-02-15,404870000
2011-02-16,405425000
2011-02-17,406125000
2011-02-18,406831000
2011-02-21,407555000
2011-02-22,413582000
2011-02-23,414198000
2011-02-24,416432000
2011-02-25,415788000
2011-02-28,416442000
2011-03-01,415712000
2011-03-02,417398000
2011-03-03,419878000
2011-03-04,422900000
2011-03-07,422905000
2011-03-08,425008000
2011-03-09,425812000
2011-03-10,424133000
2011-03-11,425317000
2011-03-14,428181000
2011-03-15,432811000
2011-03-16,440702000
2011-03-17,444085000
2011-03-18,443908000
2011-03-21,444780000
2011-03-22,447138000
2011-03-23,449141000
2011-03-24,452323000
2011-03-25,452215000
2011-03-28,439585000
2011-03-29,442511000
2011-03-30,444531000
2011-03-31,445050000
2011-04-01,444924000
2011-04-04,445316000
2011-04-05,447853000
2011-04-06,449066000
2011-04-07,444113000
2011-04-08,447172000
2011-04-11,453298000
2011-04-12,448915000
2011-04-13,451167000
2011-04-14,453030000
2011-04-15,451656000
2011-04-18,453658000
2011-04-19,454682000
2011-04-20,454829000
2011-04-21,456598000
2011-04-25,456107000
2011-04-26,457601000
2011-04-27,458332000
2011-04-28,460916000
2011-04-29,461378000
2011-05-02,461593000
2011-05-03,462271000
2011-05-04,462547000
2011-05-05,463783000
2011-05-06,464229000
2011-05-09,464707000
2011-05-10,465343000
2011-05-11,466459000
2011-05-12,469694000
2011-05-13,469966000
2011-05-16,471797000
2011-05-17,472043000
2011-05-18,472558000
2011-05-19,470055000
2011-05-20,468244000
2011-05-23,469150000
2011-05-24,471016000
2011-05-25,473400000
2011-05-26,474351000
2011-05-27,475969000
2011-05-30,475919000
2011-05-31,478713000
2011-06-01,485346000
2011-06-02,487254000
2011-06-03,487919000
2011-06-06,487865000
2011-06-07,490300000
2011-06-08,492756000
2011-06-09,492903000
2011-06-10,494705000
2011-06-13,494691000
2011-06-14,495916000
2011-06-15,499525000
2011-06-16,500384000
2011-06-17,502629000
2011-06-20,499002000
2011-06-21,502354000
2011-06-22,501068000
2011-06-23,513808000
2011-06-24,513746000
2011-06-27,502182000
2011-06-28,509680000
2011-06-29,510300000
2011-06-30,510824000
2011-07-01,511075000
2011-07-04,514043000
2011-07-05,512334000
2011-07-06,512818000
2011-07-07,513024000
2011-07-08,515871000
2011-07-11,518110000
2011-07-12,521243000
2011-07-13,516098000
2011-07-14,519193000
2011-07-15,522272000
2011-07-18,529753000
2011-07-19,532219000
2011-07-20,533235000
2011-07-21,533917000
2011-07-22,538000000
2011-07-25,539556000
2011-07-26,544417000
2011-07-27,546218000
2011-07-28,547522000
2011-07-29,548560000
2011-08-01,548441000
2011-08-02,549129000
2011-08-03,549047000
2011-08-04,551284000
2011-08-05,552810000
2011-08-08,549078000
2011-08-09,548686000
2011-08-10,552502000
2011-08-11,554679000
2011-08-12,558608000
2011-08-15,558512000
2011-08-16,558428000
2011-08-17,557478000
2011-08-18,556974000
2011-08-19,557635000
2011-08-22,557993000
2011-08-23,558003000
2011-08-24,558667000
2011-08-25,562812000
2011-08-26,562818000
2011-08-29,560821000
2011-08-30,562657000
2011-08-31,563416000
2011-09-01,562970000
2011-09-02,562979000
2011-09-05,564475000
2011-09-06,567213000
2011-09-07,570841000
2011-09-08,571245000
2011-09-09,573916000
2011-09-12,578292000
2011-09-13,580269000
2011-09-14,586829000
2011-09-15,587570000
2011-09-16,588414000
2011-09-19,589503000
2011-09-20,592074000
2011-09-21,591193000
2011-09-22,594062000
2011-09-23,595754000
2011-09-26,602693000
2011-09-27,601695000
2011-09-28,605587000
2011-09-29,603925000
2011-09-30,606826000
2011-10-03,606779000
2011-10-04,611880000
2011-10-05,618284000
2011-10-06,623057000
2011-10-07,625042000
2011-10-10,627305000
2011-10-11,627487000
2011-10-12,630583000
2011-10-13,632806000
2011-10-14,636183000
2011-10-17,640239000
2011-10-18,639770000
2011-10-19,646672000
2011-10-20,646230000
2011-10-21,649345000
2011-10-24,651405000
2011-10-25,653094000
2011-10-26,654243000
2011-10-27,661086000
2011-10-28,662328000
2011-10-31,669223000
2011-11-01,664000000
2011-11-02,665811000
2011-11-03,669634000
2011-11-04,677893000
2011-11-07,679759000
2011-11-08,683908000
2011-11-09,680054000
2011-11-10,680346000
2011-11-11,681088000
2011-11-14,683407000
2011-11-15,685041000
2011-11-16,686970000
2011-11-17,688141000
2011-11-18,690143000
2011-11-21,690250000
2011-11-22,689911000
2011-11-23,693304000
2011-11-24,698696000
2011-11-25,699537000
2011-11-28,701057000
2011-11-29,702059000
2011-11-30,709018000
2011-12-01,711044000
2011-12-02,713718000
2011-12-05,713152000
2011-12-06,719512000
2011-12-07,720118000
2011-12-08,721757000
2011-12-09,723331000
2011-12-12,726174000
2011-12-13,732512000
2011-12-14,724602000
2011-12-15,716917000
2011-12-16,717954000
2011-12-19,719848000
2011-12-20,553898000
2011-12-21,555252000
2011-12-22,554893000
2011-12-23,553523000
2011-12-28,550923000
2011-12-29,556588000
2011-12-30,556382000
2012-01-03,560527000
2012-01-04,560999000
2012-01-05,561243000
2012-01-06,566116000
2012-01-09,565559000
2012-01-10,566629000
2012-01-11,566513000
2012-01-12,566871000
2012-01-13,568363000
2012-01-16,570273000
2012-01-17,571600000
2012-01-18,575511000
2012-01-19,577275000
2012-01-20,577575000
2012-01-23,582338000
2012-01-24,584539000
2012-01-25,586476000
2012-01-26,589093000
2012-01-27,591009000
2012-01-30,599054000
2012-01-31,589364000
2012-02-01,590264000
2012-02-02,594678000
2012-02-03,599722000
2012-02-06,601196000
2012-02-07,605062000
2012-02-08,607628000
2012-02-09,610243000
2012-02-10,611758000
2012-02-13,614161000
2012-02-14,617373000
2012-02-15,621713000
2012-02-16,627647000
2012-02-17,630482000
2012-02-20,632547000
2012-02-21,635222000
2012-02-22,638718000
2012-02-23,639247000
2012-02-24,642537000
2012-02-27,643415000
2012-02-28,636703000
2012-02-29,639219000
2012-03-01,642910000
2012-03-02,643876000
2012-03-05,646157000
2012-03-06,647481000
2012-03-07,652960000
2012-03-08,654919000
2012-03-09,657865000
2012-03-12,658133000
2012-03-13,660776000
2012-03-14,663458000
2012-03-15,669001000
2012-03-16,670432000
2012-03-19,674566000
2012-03-20,671457000
2012-03-21,673792000
2012-03-22,675368000
2012-03-23,677074000
2012-03-26,678638000
2012-03-27,659613000
2012-03-28,663143000
2012-03-29,666606000
2012-03-30,666964000
2012-04-02,667899000
2012-04-03,670174000
2012-04-04,670942000
2012-04-05,673767000
2012-04-09,673745000
2012-04-10,674089000
2012-04-11,678192000
2012-04-12,680716000
2012-04-13,679413000
2012-04-16,681249000
2012-04-17,685083000
2012-04-18,687272000
2012-04-19,689303000
2012-04-20,691535000
2012-04-23,693705000
2012-04-24,697093000
2012-04-25,698454000
2012-04-26,701181000
2012-04-27,703089000
2012-04-30,702956000
2012-05-01,704387000
2012-05-02,701236000
2012-05-03,703877000
2012-05-04,707810000
2012-05-07,708815000
2012-05-08,709148000
2012-05-09,712288000
2012-05-10,713176000
2012-05-11,715089000
2012-05-14,718685000
2012-05-15,720253000
2012-05-16,724453000
2012-05-17,725794000
2012-05-18,727683000
2012-05-21,730866000
2012-05-22,735498000
2012-05-23,736843000
2012-05-24,741591000
2012-05-25,744345000
2012-05-28,746134000
2012-05-29,744710000
2012-05-30,747146000
2012-05-31,753909000
2012-06-01,755022000
2012-06-04,754839000
2012-06-05,755014000
2012-06-06,755182000
2012-06-07,756970000
2012-06-08,773781000
2012-06-11,777229000
2012-06-12,779844000
2012-06-13,780314000
2012-06-14,781192000
2012-06-15,780865000
2012-06-18,782600000
2012-06-19,787047000
2012-06-20,794587000
2012-06-21,797740000
2012-06-22,806679000
2012-06-25,809930000
2012-06-26,811420000
2012-06-27,817700000
2012-06-28,824156000
2012-06-29,832729000
2012-07-02,836620000
2012-07-03,840187000
2012-07-04,842403000
2012-07-05,845944000
2012-07-06,845117000
2012-07-09,849294000
2012-07-10,850936000
2012-07-11,851756000
2012-07-12,857627000
2012-07-13,867330000
2012-07-16,871851000
2012-07-17,873732000
2012-07-18,883775000
2012-07-19,891649000
2012-07-20,895260000
2012-07-23,897112000
2012-07-24,907492000
2012-07-25,911356000
2012-07-26,914170000
2012-07-27,914454000
2012-07-30,924546000
2012-07-31,911806000
2012-08-01,917952000
2012-08-02,919419000
2012-08-03,922847000
2012-08-06,925702000
2012-08-07,928060000
2012-08-08,930276000
2012-08-09,928550000
2012-08-10,933360000
2012-08-13,937261000
2012-08-14,943464000
2012-08-15,925145000
2012-08-16,930401000
2012-08-17,933316000
2012-08-20,936866000
2012-08-21,937907000
2012-08-22,939191000
2012-08-23,938784000
2012-08-24,939209000
2012-08-27,939406000
2012-08-28,941373000
2012-08-29,948025000
2012-08-30,950690000
2012-08-31,957148000
2012-09-03,957785000
2012-09-04,959716000
