国家,,中国,中国,中国,中国
指标名称,欧元兑美元,中间价:欧元兑人民币,CFETS:即期汇率:欧元兑人民币,平均汇率:欧元兑人民币,基准汇率:欧元兑人民币
频率,日,日,日,月,日
单位,,,,,
指标ID,M0000200,M0000186,M0067856,M0010045,M0325689
时间区间,1975-01-02:2026-01-12,1999-01-04:2026-01-13,1992-02-07:2026-01-12,1990-01:2025-12,1999-01-04:2026-01-13
来源,洲际交易所,中国人民银行,中国外汇交易中心(2009年后),中国人民银行,中国人民银行
2020-09-21,1.17705,8.0128,8.001100000000001,,8.0128
2020-09-22,1.1709,7.9786,7.9686,,7.9786
2020-09-23,1.166,7.9522,7.9416,,7.9522
2020-09-24,1.16695,7.9344,7.955699999999999,,7.9344
2020-09-25,1.16305,7.948099999999999,7.9494,,7.948099999999999
2020-09-28,1.16645,7.9398,7.9364,,7.9398
2020-09-29,1.17435,7.955699999999999,7.9685,,7.955699999999999
2020-09-30,1.1722,7.9940999999999995,7.9876,8.0378,7.9940999999999995
2020-10-01,1.175,,,,
2020-10-02,1.17165,,,,
2020-10-05,1.1783,,,,
2020-10-06,1.17335,,,,
2020-10-07,1.1763,,,,
2020-10-08,1.17595,,,,
2020-10-09,1.18285,7.9864999999999995,7.9164,,7.9864999999999995
2020-10-12,1.1813,7.922899999999999,7.9598,,7.922899999999999
2020-10-13,1.1745,7.9386,7.9464999999999995,,7.9386
2020-10-14,1.17455,7.9222,7.9136999999999995,,7.9222
2020-10-15,1.1707,7.9129,7.8876,,7.9129
2020-10-16,1.17165,7.882300000000001,7.8472,,7.882300000000001
2020-10-19,1.17665,7.8492999999999995,7.853299999999999,,7.8492999999999995
2020-10-20,1.1822,7.875699999999999,7.8732999999999995,,7.875699999999999
2020-10-21,1.18595,7.895,7.8928,,7.895
2020-10-22,1.1819,7.8863,7.903900000000001,,7.8863
2020-10-23,1.186,7.8762,7.895900000000001,,7.8762
2020-10-26,1.1809,7.899500000000001,7.9168,,7.899500000000001
2020-10-27,1.17955,7.9083000000000006,7.9252,,7.9083000000000006
2020-10-28,1.17465,7.9121,7.892499999999999,,7.9121
2020-10-29,1.1672,7.9,7.873100000000001,,7.9
2020-10-30,1.16465,7.8463,7.818899999999999,,7.8463
2020-10-31,,,,7.900899999999999,
2020-11-02,1.164,7.8069,7.7918,,7.8069
2020-11-03,1.172,7.7914,7.8166,,7.7914
2020-11-04,1.1723,7.8375,7.837299999999999,,7.8375
2020-11-05,1.17165,7.850300000000001,7.808700000000001,,7.850300000000001
2020-11-06,1.1827,7.8278,7.844099999999999,,7.8278
2020-11-09,1.1813,7.8626,7.8084,,7.8626
2020-11-10,1.1813,7.787699999999999,7.82,,7.787699999999999
2020-11-11,1.17775,7.8078,7.804099999999999,,7.8078
2020-11-12,1.1806,7.7996,7.814,,7.7996
2020-11-13,1.18065,7.825699999999999,7.813,,7.825699999999999
2020-11-16,1.1854,7.8246,7.8008999999999995,,7.8246
2020-11-17,1.1861,7.7988,7.7802,,7.7988
2020-11-18,1.18545,7.7772,7.7794,,7.7772
2020-11-19,1.1873,7.7618,7.7948,,7.7618
2020-11-20,1.1879,7.8064,7.801500000000001,,7.8064
2020-11-23,1.1842,7.7963000000000005,7.7955000000000005,,7.7963000000000005
2020-11-24,1.18925,7.792700000000001,7.8106,,7.792700000000001
2020-11-25,1.19135,7.8208,7.8401,,7.8208
2020-11-26,1.1915,7.8388,7.8398,,7.8388
2020-11-27,1.1961,7.8322,7.849100000000001,,7.8322
2020-11-30,1.1925,7.871900000000001,7.8836,7.8152,7.871900000000001
2020-12-01,1.20715,7.867699999999999,7.8664,,7.867699999999999
2020-12-02,1.21155,7.9154,7.9156,,7.9154
2020-12-03,1.21475,7.9423,7.955,,7.9423
2020-12-04,1.2146,7.9568,7.940300000000001,,7.9568
2020-12-07,1.21095,7.9248,7.9087000000000005,,7.9248
2020-12-08,1.2105,7.910099999999999,7.9125,,7.910099999999999
2020-12-09,1.2081,7.907900000000001,7.931299999999999,,7.907900000000001
2020-12-10,1.21415,7.907,7.917699999999999,,7.907
2020-12-11,1.21405,7.9402,7.9254,,7.9402
2020-12-14,1.21425,7.9285,7.9408,,7.9285
2020-12-15,1.2154,7.9468,7.9456999999999995,,7.9468
2020-12-16,1.2195,7.9414,7.953100000000001,,7.9414
2020-12-17,1.2269,7.9694,7.9915,,7.9694
2020-12-18,1.2262,8.0072,8.0206,,8.0072
2020-12-21,1.22435,7.9998,7.9911,,7.9998
2020-12-22,1.21625,8.001900000000001,7.9934,,8.001900000000001
2020-12-23,1.2187,7.979699999999999,7.9609,,7.979699999999999
2020-12-24,1.21845,7.9656,7.971900000000001,,7.9656
2020-12-25,1.21855,7.9582,7.9526,,7.9582
2020-12-28,1.22145,7.959900000000001,7.996300000000001,,7.959900000000001
2020-12-29,1.225,7.996300000000001,8.0028,,7.996300000000001
2020-12-30,1.23,8.0059,8.0064,,8.0059
2020-12-31,1.22165,8.025,8.0386,7.954700000000001,8.025
2021-01-04,1.2252,8.009500000000001,7.930899999999999,,8.009500000000001
2021-01-05,1.22985,7.9342,7.9293,,7.9342
2021-01-06,1.2328,7.9404,7.966099999999999,,7.9404
2021-01-07,1.2268,7.9712,7.946700000000001,,7.9712
2021-01-08,1.22225,7.9374,7.9132,,7.9374
2021-01-11,1.215,7.897500000000001,7.8972,,7.897500000000001
2021-01-12,1.2208,7.8786,7.8599000000000006,,7.8786
2021-01-13,1.2158,7.8768,7.8864,,7.8768
2021-01-14,1.2156,7.8698,7.8604,,7.8698
2021-01-15,1.20755,7.8549,7.849,,7.8549
2021-01-18,1.2077,7.8317,7.8379,,7.8317
2021-01-19,1.21285,7.8358,7.8632,,7.8358
2021-01-20,1.21055,7.8695,7.8532,,7.8695
2021-01-21,1.21675,7.8359000000000005,7.835,,7.8359000000000005
2021-01-22,1.21715,7.8602,7.875299999999999,,7.8602
2021-01-25,1.21415,7.8848,7.8854,,7.8848
2021-01-26,1.216,7.871500000000001,7.8539,,7.871500000000001
2021-01-27,1.2112,7.862,7.8564,,7.862
2021-01-28,1.21225,7.843500000000001,7.8393,,7.843500000000001
2021-01-29,1.21375,7.8404,7.8233,,7.8404
2021-01-31,,,,7.885299999999999,
2021-02-01,1.20605,7.833,7.8316,,7.833
2021-02-02,1.20425,7.810300000000001,7.801500000000001,,7.810300000000001
2021-02-03,1.2035,7.786899999999999,7.770099999999999,,7.786899999999999
2021-02-04,1.1961,7.7761,7.7576,,7.7761
2021-02-05,1.2049,7.742300000000001,7.7563,,7.742300000000001
2021-02-08,1.205,7.7891,7.770099999999999,,7.7891
2021-02-09,1.212,7.775,7.7837,,7.775
2021-02-10,1.2115,7.7996,7.8084,,7.7996
2021-02-11,1.213,,,,
2021-02-12,1.2118,,,,
2021-02-15,1.2128,,,,
2021-02-16,1.21035,,,,
2021-02-17,1.2039,,,,
2021-02-18,1.2093,7.7734,7.8018,,7.7734
2021-02-19,1.21175,7.8162,7.824300000000001,,7.8162
2021-02-22,1.215,7.824,7.8268,,7.824
2021-02-23,1.2148,7.8496999999999995,7.856300000000001,,7.8496999999999995
2021-02-24,1.2169,7.849900000000001,7.848300000000001,,7.849900000000001
2021-02-25,1.2175,7.850099999999999,7.8668,,7.850099999999999
2021-02-26,1.2074,7.8686,7.852499999999999,,7.8686
2021-02-28,,,,7.8096,
2021-03-01,1.20485,7.8291,7.7954,,7.8291
2021-03-02,1.209,7.7856,7.768,,7.7856
2021-03-03,1.2064,7.8016,7.8062,,7.8016
2021-03-04,1.1971,7.8026,7.7905,,7.8026
2021-03-05,1.19105,7.764,7.724899999999999,,7.764
2021-03-08,1.1846,7.7248,7.757299999999999,,7.7248
2021-03-09,1.1901,7.742300000000001,7.744300000000001,,7.742300000000001
2021-03-10,1.1929,7.7466,7.731699999999999,,7.7466
2021-03-11,1.1983,7.7479000000000005,7.7614,,7.7479000000000005
2021-03-12,1.1952,7.773299999999999,7.7714,,7.773299999999999
2021-03-15,1.19285,7.7676,7.759100000000001,,7.7676
2021-03-16,1.1902,7.754700000000001,7.7536,,7.754700000000001
2021-03-17,1.1981,7.7339,7.733,,7.7339
2021-03-18,1.19155,7.7715000000000005,7.772499999999999,,7.7715000000000005
2021-03-19,1.1904,7.7574,7.7575,,7.7574
2021-03-22,1.19325,7.749,7.7360999999999995,,7.749
2021-03-23,1.18485,7.7604,7.7437,,7.7604
2021-03-24,1.1813,7.7269,7.7102,,7.7269
2021-03-25,1.17635,7.7109,7.7151000000000005,,7.7109
2021-03-26,1.17935,7.698499999999999,7.704,,7.698499999999999
2021-03-29,1.17645,7.7104,7.726,,7.7104
2021-03-30,1.1716,7.7246,7.7112,,7.7246
2021-03-31,1.17305,7.7028,7.699,7.7516,7.7028
2021-04-01,1.17785,7.690499999999999,7.716899999999999,,7.690499999999999
2021-04-02,1.17605,7.7308,7.728700000000001,,7.7308
2021-04-05,1.1812,,,,
2021-04-06,1.1876,7.7433,7.7328,,7.7433
2021-04-07,1.187,7.7632,7.7674,,7.7632
2021-04-08,1.1916,7.7692,7.781299999999999,,7.7692
2021-04-09,1.1901,7.794300000000001,7.7998,,7.794300000000001
2021-04-12,1.19105,7.804099999999999,7.782099999999999,,7.804099999999999
2021-04-13,1.19485,7.7968,7.792300000000001,,7.7968
2021-04-14,1.198,7.8122,7.8176,,7.8122
2021-04-15,1.1966,7.8245,7.8256,,7.8245
2021-04-16,1.1982,7.813699999999999,7.815900000000001,,7.813699999999999
2021-04-19,1.20365,7.8088,7.8276,,7.8088
2021-04-20,1.2036,7.837299999999999,7.8358,,7.837299999999999
2021-04-21,1.20345,7.829299999999999,7.802499999999999,,7.829299999999999
2021-04-22,1.20165,7.810899999999999,7.8128,,7.810899999999999
2021-04-23,1.2097,7.802,7.8306,,7.802
2021-04-26,1.2086,7.8472,7.846,,7.8472
2021-04-27,1.2092,7.842300000000001,7.8232,,7.842300000000001
2021-04-28,1.2126,7.839500000000001,7.831100000000001,,7.839500000000001
2021-04-29,1.21195,7.852099999999999,7.835,,7.852099999999999
2021-04-30,1.2123,7.8397,7.8336,7.802499999999999,7.8397
2021-05-03,1.20625,,,,
2021-05-04,1.2013,,,,
2021-05-05,1.20065,,,,
2021-05-06,1.2064,7.7905,7.7908,,7.7905
2021-05-07,1.2164,7.800300000000001,7.8014,,7.800300000000001
2021-05-10,1.21285,7.8359000000000005,7.8035000000000005,,7.8359000000000005
2021-05-11,1.21485,7.7944,7.8038,,7.7944
2021-05-12,1.20715,7.802700000000001,7.8178,,7.802700000000001
2021-05-13,1.20785,7.802300000000001,7.7984,,7.802300000000001
2021-05-14,1.2144,7.792,7.8012999999999995,,7.792
2021-05-17,1.21515,7.8108,7.815500000000001,,7.8108
2021-05-18,1.2222,7.8233,7.8454,,7.8233
2021-05-19,1.21765,7.853299999999999,7.8634,,7.853299999999999
2021-05-20,1.2228,7.849100000000001,7.851299999999999,,7.849100000000001
2021-05-21,1.218,7.8615,7.862099999999999,,7.8615
2021-05-24,1.2217,7.8451,7.846499999999999,,7.8451
2021-05-25,1.2251,7.850300000000001,7.8512,,7.850300000000001
2021-05-26,1.21925,7.851699999999999,7.827,,7.851699999999999
2021-05-27,1.21945,7.8066,7.787,,7.8066
2021-05-28,1.2192,7.7822,7.7638,,7.7822
2021-05-31,1.2226,7.7616,7.7566,7.8174,7.7616
2021-06-01,1.2213,7.772,7.7917,,7.772
2021-06-02,1.22105,7.7905,7.785500000000001,,7.7905
2021-06-03,1.2127,7.7895,7.791900000000001,,7.7895
2021-06-04,1.21665,7.771299999999999,7.7639000000000005,,7.771299999999999
2021-06-07,1.21895,7.778899999999999,7.775900000000001,,7.778899999999999
2021-06-08,1.2173,7.7896,7.7858,,7.7896
2021-06-09,1.2182,7.7848999999999995,7.789699999999999,,7.7848999999999995
2021-06-10,1.21735,7.788899999999999,7.7714,,7.788899999999999
2021-06-11,1.21085,7.772899999999999,7.778700000000001,,7.772899999999999
2021-06-14,1.21205,,,,
2021-06-15,1.2126,7.7643,7.7752,,7.7643
2021-06-16,1.19945,7.7684999999999995,7.7585,,7.7684999999999995
2021-06-17,1.1907,7.706499999999999,7.6818,,7.706499999999999
2021-06-18,1.1864,7.6671000000000005,7.68,,7.6671000000000005
2021-06-21,1.1919,7.664700000000001,7.6906,,7.664700000000001
2021-06-22,1.1941,7.6982,7.7002,,7.6982
2021-06-23,1.19255,7.7144,7.737900000000001,,7.7144
2021-06-24,1.19315,7.7326,7.7284999999999995,,7.7326
2021-06-25,1.19355,7.7234,7.7091,,7.7234
2021-06-28,1.19265,7.7091,7.7022,,7.7091
2021-06-29,1.18975,7.6995000000000005,7.6892,,7.6995000000000005
2021-06-30,1.1856,7.6862,7.6814,7.7416,7.6862
2021-07-01,1.18495,7.6701,7.6537,,7.6701
2021-07-02,1.18655,7.6634,7.6678,,7.6634
2021-07-05,1.18635,7.6716,7.667699999999999,,7.6716
2021-07-06,1.18235,7.665699999999999,7.6583000000000006,,7.665699999999999
2021-07-07,1.1791,7.6538,7.645,,7.6538
2021-07-08,1.1846,7.632300000000001,7.6568,,7.632300000000001
2021-07-09,1.18775,7.6682,7.6778,,7.6682
2021-07-12,1.18605,7.688899999999999,7.69,,7.688899999999999
2021-07-13,1.17765,7.681299999999999,7.66,,7.681299999999999
2021-07-14,1.1836,7.632,7.629500000000001,,7.632
2021-07-15,1.18105,7.648300000000001,7.651299999999999,,7.648300000000001
2021-07-16,1.1805,7.6412,7.6355,,7.6412
2021-07-19,1.17985,7.6408,7.639100000000001,,7.6408
2021-07-20,1.178,7.6480999999999995,7.6416,,7.6480999999999995
2021-07-21,1.17945,7.637500000000001,7.616,,7.637500000000001
2021-07-22,1.1772,7.6236,7.6192,,7.6236
2021-07-23,1.1771,7.6122,7.628,,7.6122
2021-07-26,1.18025,7.624300000000001,7.633699999999999,,7.624300000000001
2021-07-27,1.1817,7.6418,7.6447,,7.6418
2021-07-28,1.18455,7.674099999999999,7.6771,,7.674099999999999
2021-07-29,1.1887,7.6932,7.6718,,7.6932
2021-07-30,1.18705,7.679100000000001,7.682,,7.679100000000001
2021-07-31,,,,7.6542,
2021-08-02,1.187,7.672499999999999,7.679900000000001,,7.672499999999999
2021-08-03,1.1864,7.6714,7.6781,,7.6714
2021-08-04,1.18375,7.673,7.659,,7.673
2021-08-05,1.1833,7.657900000000001,7.648300000000001,,7.657900000000001
2021-08-06,1.1761,7.6466,7.6408,,7.6466
2021-08-09,1.1737,7.618099999999999,7.6194,,7.618099999999999
2021-08-10,1.1722,7.61,7.6034,,7.61
2021-08-11,1.174,7.597900000000001,7.600099999999999,,7.597900000000001
2021-08-12,1.173,7.6034,7.603,,7.6034
2021-08-13,1.17945,7.605100000000001,7.609500000000001,,7.605100000000001
2021-08-16,1.1779,7.6302,7.631500000000001,,7.6302
2021-08-17,1.1708,7.6276,7.6264,,7.6276
2021-08-18,1.171,7.6026,7.595699999999999,,7.6026
2021-08-19,1.1675,7.594099999999999,7.5922,,7.594099999999999
2021-08-20,1.1699,7.5882,7.5914,,7.5882
2021-08-23,1.1746,7.5988999999999995,7.608899999999999,,7.5988999999999995
2021-08-24,1.1756,7.6115,7.6035,,7.6115
2021-08-25,1.17725,7.6064,7.605100000000001,,7.6064
2021-08-26,1.1752,7.619,7.624700000000001,,7.619
2021-08-27,1.1796,7.6232,7.6158,,7.6232
2021-08-30,1.17965,7.6297,7.6328,,7.6297
2021-08-31,1.1809,7.630300000000001,7.642899999999999,7.623500000000001,7.630300000000001
2021-09-01,1.18395,7.6377,7.633699999999999,,7.6377
2021-09-02,1.18745,7.647100000000001,7.655500000000001,,7.647100000000001
2021-09-03,1.18795,7.6679,7.6693,,7.6679
2021-09-06,1.187,7.6674,7.657699999999999,,7.6674
2021-09-07,1.1842,7.662,7.665299999999999,,7.662
2021-09-08,1.18145,7.6595,7.6402,,7.6595
2021-09-09,1.18265,7.6358,7.6389,,7.6358
2021-09-10,1.18105,7.6348,7.632,,7.6348
2021-09-13,1.18105,7.618499999999999,7.607500000000001,,7.618499999999999
2021-09-14,1.1804,7.617100000000001,7.6191,,7.617100000000001
2021-09-15,1.1817,7.6106,7.6058,,7.6106
2021-09-16,1.17685,7.602499999999999,7.5904,,7.602499999999999
2021-09-17,1.17245,7.5901,7.5996,,7.5901
2021-09-20,1.17265,,,,
2021-09-21,1.1727,,,,
2021-09-22,1.16875,7.5803,7.585500000000001,,7.5803
2021-09-23,1.17385,7.569299999999999,7.575900000000001,,7.569299999999999
2021-09-24,1.172,7.5862,7.585500000000001,,7.5862
2021-09-27,1.16955,7.5822,7.5566,,7.5822
2021-09-28,1.16835,7.5552,7.5424,,7.5552
2021-09-29,1.1597,7.5547,7.546499999999999,,7.5547
2021-09-30,1.1577,7.524700000000001,7.5001,7.6102,7.524700000000001
2021-10-01,1.15945,,,,
2021-10-04,1.162,,,,
2021-10-05,1.15975,,,,
2021-10-06,1.15565,,,,
2021-10-07,1.1552,,,,
2021-10-08,1.1574,7.463,7.447500000000001,,7.463
2021-10-11,1.1553,7.4591,7.4458,,7.4591
2021-10-12,1.15295,7.443299999999999,7.4646,,7.443299999999999
2021-10-13,1.15955,7.4506,7.4486,,7.4506
2021-10-14,1.1597,7.4655000000000005,7.472899999999999,,7.4655000000000005
2021-10-15,1.1599,7.4652,7.4666,,7.4652
2021-10-18,1.16115,7.4584,7.455100000000001,,7.4584
2021-10-19,1.16325,7.4685,7.457699999999999,,7.4685
2021-10-20,1.1651,7.4496,7.4334,,7.4496
2021-10-21,1.16245,7.4442,7.4454,,7.4442
2021-10-22,1.1642,7.4431,7.4394,,7.4431
2021-10-25,1.16085,7.442099999999999,7.438700000000001,,7.442099999999999
2021-10-26,1.1596,7.414700000000001,7.4082,,7.414700000000001
2021-10-27,1.1603,7.4045,7.4133,,7.4045
2021-10-28,1.16825,7.416,7.422300000000001,,7.416
2021-10-29,1.15625,7.464300000000001,7.4638,,7.464300000000001
2021-10-31,,,,7.447,
2021-11-01,1.1607,7.4184,7.408899999999999,,7.4184
2021-11-02,1.15795,7.422499999999999,7.423900000000001,,7.422499999999999
2021-11-03,1.16115,7.417699999999999,7.4126,,7.417699999999999
2021-11-04,1.15545,7.423299999999999,7.390300000000001,,7.423299999999999
2021-11-05,1.1568,7.390300000000001,7.3972,,7.390300000000001
2021-11-08,1.1588,7.394499999999999,7.390499999999999,,7.394499999999999
2021-11-09,1.1594,7.4023,7.4076,,7.4023
2021-11-10,1.1479,7.4128,7.394899999999999,,7.4128
2021-11-11,1.145,7.3666,7.341100000000001,,7.3666
2021-11-12,1.14435,7.3338,7.3153,,7.3338
2021-11-15,1.1367,7.3126,7.306,,7.3126
2021-11-16,1.13195,7.2702,7.2542,,7.2702
2021-11-17,1.1319,7.237100000000001,7.2231000000000005,,7.237100000000001
2021-11-18,1.1372,7.220899999999999,7.236,,7.220899999999999
2021-11-19,1.12815,7.2554,7.235100000000001,,7.2554
2021-11-22,1.1237,7.2086,7.188,,7.2086
2021-11-23,1.1249,7.1844,7.1874,,7.1844
2021-11-24,1.12005,7.1865,7.180300000000001,,7.1865
2021-11-25,1.1209,7.1668,7.1666,,7.1668
2021-11-26,1.1319,7.1683,7.2029,,7.1683
2021-11-29,1.1292,7.2088,7.192,,7.2088
2021-11-30,1.13395,7.206300000000001,7.222899999999999,7.3004,7.206300000000001
2021-12-01,1.132,7.218300000000001,7.216899999999999,,7.218300000000001
2021-12-02,1.1303,7.2109,7.2106,,7.2109
2021-12-03,1.1311,7.2036999999999995,7.1974,,7.2036999999999995
2021-12-06,1.1285,7.2,7.193,,7.2
2021-12-07,1.12685,7.191299999999999,7.1902,,7.191299999999999
2021-12-08,1.1342,7.1785,7.171900000000001,,7.1785
2021-12-09,1.1293,7.198099999999999,7.1828,,7.198099999999999
2021-12-10,1.1316,7.173100000000001,7.1922,,7.173100000000001
2021-12-13,1.1286,7.2007,7.183,,7.2007
2021-12-14,1.12575,7.182300000000001,7.1751000000000005,,7.182300000000001
2021-12-15,1.12945,7.1720999999999995,7.1742,,7.1720999999999995
2021-12-16,1.13305,7.1835,7.1978,,7.1835
2021-12-17,1.12365,7.2096,7.2186,,7.2096
2021-12-20,1.12765,7.183699999999999,7.178700000000001,,7.183699999999999
2021-12-21,1.1286,7.1824,7.197299999999999,,7.1824
2021-12-22,1.13265,7.187900000000001,7.183299999999999,,7.187900000000001
2021-12-23,1.1328,7.2046,7.2132,,7.2046
2021-12-24,1.1318,7.2128,7.2192,,7.2128
2021-12-27,1.13275,7.211500000000001,7.2138,,7.211500000000001
2021-12-28,1.1309,7.2193,7.2152,,7.2193
2021-12-29,1.13475,7.21,7.1906,,7.21
2021-12-30,1.13255,7.2242,7.208099999999999,,7.2242
2021-12-31,1.13695,7.2197,7.2120999999999995,7.1991000000000005,7.2197
2022-01-03,1.1298,,,,
2022-01-04,1.1289,7.209900000000001,7.2011,,7.209900000000001
2022-01-05,1.13125,7.1962,7.2012,,7.1962
2022-01-06,1.12985,7.2087,7.206899999999999,,7.2087
2022-01-07,1.13615,7.2002,7.2075000000000005,,7.2002
2022-01-10,1.1328,7.2251,7.216,,7.2251
2022-01-11,1.13695,7.2171,7.230499999999999,,7.2171
2022-01-12,1.14415,7.2376,7.2304,,7.2376
2022-01-13,1.1455,7.2624,7.296099999999999,,7.2624
2022-01-14,1.1415,7.2932,7.2745,,7.2932
2022-01-17,1.14065,7.2554,7.255299999999999,,7.2554
2022-01-18,1.1328,7.2464,7.2440999999999995,,7.2464
2022-01-19,1.13425,7.206,7.1986,,7.206
2022-01-20,1.13105,7.1994,7.206499999999999,,7.1994
2022-01-21,1.1344,7.1804,7.1864,,7.1804
2022-01-24,1.1324,7.190499999999999,7.168099999999999,,7.190499999999999
2022-01-25,1.13015,7.1800999999999995,7.1534,,7.1800999999999995
2022-01-26,1.12415,7.1476,7.1396999999999995,,7.1476
2022-01-27,1.11445,7.121,7.126899999999999,,7.121
2022-01-28,1.11485,7.103,7.084899999999999,,7.103
2022-01-31,1.1233,,,7.2042,
2022-02-01,1.12735,,,,
2022-02-02,1.13045,,,,
2022-02-03,1.1442,,,,
2022-02-04,1.14515,,,,
2022-02-07,1.14415,7.2471000000000005,7.2768999999999995,,7.2471000000000005
2022-02-08,1.1417,7.269299999999999,7.2624,,7.269299999999999
2022-02-09,1.14225,7.2674,7.2672,,7.2674
2022-02-10,1.1428,7.2642,7.2678,,7.2642
2022-02-11,1.1349,7.2614,7.243,,7.2614
2022-02-14,1.13065,7.2339,7.2025,,7.2339
2022-02-15,1.13575,7.191699999999999,7.1974,,7.191699999999999
2022-02-16,1.13745,7.2074,7.2113,,7.2074
2022-02-17,1.1362,7.207299999999999,7.2021,,7.207299999999999
2022-02-18,1.1324,7.198899999999999,7.1948,,7.198899999999999
2022-02-21,1.13095,7.174499999999999,7.2062,,7.174499999999999
2022-02-22,1.13255,7.1763,7.1744,,7.1763
2022-02-23,1.13055,7.1744,7.1676,,7.1744
2022-02-24,1.1193,7.1514,7.1132,,7.1514
2022-02-25,1.12725,7.093100000000001,7.0588999999999995,,7.093100000000001
2022-02-28,1.12195,7.065900000000001,7.054,7.199,7.065900000000001
2022-03-01,1.1123,7.0592,7.0779000000000005,,7.0592
2022-03-02,1.1118,7.049100000000001,7.004,,7.049100000000001
2022-03-03,1.1066,6.997299999999999,7.0114,,6.997299999999999
2022-03-04,1.09335,6.9884,6.9606,,6.9884
2022-03-07,1.0854,6.902,6.872,,6.902
2022-03-08,1.0895,6.8634,6.8904,,6.8634
2022-03-09,1.10755,6.8806,6.9152,,6.8806
2022-03-10,1.0989,6.9773,6.982099999999999,,6.9773
2022-03-11,1.09125,6.961100000000001,6.943,,6.961100000000001
2022-03-14,1.0941,6.925,6.962,,6.925
2022-03-15,1.0955,6.9604,7.013299999999999,,6.9604
2022-03-16,1.1035,6.9921,6.9734,,6.9921
2022-03-17,1.1092,6.982899999999999,7.0192,,6.982899999999999
2022-03-18,1.10505,7.0337,7.044,,7.0337
2022-03-21,1.1015,7.0304,7.0282,,7.0304
2022-03-22,1.1031,7.011100000000001,6.9912,,7.011100000000001
2022-03-23,1.1005,7.0072,7.02,,7.0072
2022-03-24,1.09975,7.0038,6.9902,,7.0038
2022-03-25,1.09825,7.0155,7.012,,7.0155
2022-03-28,1.0987,6.999299999999999,6.984700000000001,,6.999299999999999
2022-03-29,1.10865,6.9971000000000005,7.0082,,6.9971000000000005
2022-03-30,1.11575,7.048,7.068300000000001,,7.048
2022-03-31,1.10665,7.084700000000001,7.0645,6.99,7.084700000000001
2022-04-01,1.1047,7.028899999999999,7.0421,,7.028899999999999
2022-04-04,1.0971,,,,
2022-04-05,1.09045,,,,
2022-04-06,1.08955,6.9564,6.9453,,6.9564
2022-04-07,1.08795,6.9380999999999995,6.9258,,6.9380999999999995
2022-04-08,1.08765,6.9188,6.917299999999999,,6.9188
2022-04-11,1.08835,6.9306,6.9495000000000005,,6.9306
2022-04-12,1.0827,6.94,6.923100000000001,,6.94
2022-04-13,1.0893,6.8998,6.897500000000001,,6.8998
2022-04-14,1.0829,6.9209,6.948300000000001,,6.9209
2022-04-15,1.0814,6.9068,6.8914,,6.9068
2022-04-18,1.07815,6.8958,6.8703,,6.8958
2022-04-19,1.0787,6.869699999999999,6.891299999999999,,6.869699999999999
2022-04-20,1.0855,6.8928,6.939,,6.8928
2022-04-21,1.08325,6.9522,7.040700000000001,,6.9522
2022-04-22,1.0801,7.0054,7.0004,,7.0054
2022-04-25,1.07125,7.015299999999999,7.0432,,7.015299999999999
2022-04-26,1.06375,7.0292,7.0002,,7.0292
2022-04-27,1.0558,6.9839,6.9595,,6.9839
2022-04-28,1.05,6.9278,6.9714,,6.9278
