国家,美国,美国,美国,美国
指标名称,期货收盘价(连续):NYMEX天然气,期货收盘价(活跃合约):NYMEX轻质原油,期货结算价(活跃合约):NYMEX轻质原油,期货收盘价(连续):NYMEX轻质原油
频率,日,日,日,日
单位,美元/百万英热单位,美元/桶,美元/桶,美元/桶
指标ID,S0069682,S0180896,S0180938,S0147004
时间区间,1990-04-03:2026-01-12,1988-03-31:2026-01-12,1988-03-31:2026-01-12,1986-07-01:2026-01-12
来源,NYMEX,NYMEX,NYMEX,NYMEX
1989-10-05,,19.96,19.96,19.96
1989-10-06,,19.87,19.87,19.87
1989-10-09,,20.02,20.02,20.02
1989-10-10,,20,20,20.17
1989-10-11,,20.07,20.07,20.25
1989-10-12,,20.33,20.33,20.47
1989-10-13,,20.53,20.53,20.89
1989-10-16,,20.31,20.31,20.59
1989-10-17,,20.45,20.45,20.75
1989-10-18,,20.25,20.25,20.56
1989-10-19,,20.42,20.42,20.42
1989-10-20,,20.15,20.15,19.98
1989-10-23,,19.76,19.76,19.76
1989-10-24,,19.72,19.72,19.72
1989-10-25,,19.62,19.62,19.62
1989-10-26,,19.38,19.38,19.38
1989-10-27,,19.77,19.77,19.77
1989-10-30,,19.72,19.72,19.72
1989-10-31,,19.94,19.94,19.94
1989-11-01,,20.07,20.07,20.07
1989-11-02,,20.01,20.01,20.01
1989-11-03,,20.21,20.21,20.21
1989-11-06,,20.1,20.1,20.1
1989-11-07,,20.02,20.02,20.02
1989-11-08,,19.87,19.87,19.87
1989-11-09,,19.92,19.92,19.92
1989-11-10,,19.67,19.67,19.84
1989-11-13,,19.49,19.49,19.59
1989-11-14,,19.42,19.42,19.5
1989-11-15,,19.52,19.52,19.67
1989-11-16,,19.76,19.76,19.86
1989-11-17,,19.83,19.83,19.91
1989-11-20,,19.99,19.99,20.07
1989-11-21,,19.96,19.96,19.96
1989-11-22,,19.82,19.82,19.82
1989-11-24,,19.82,19.82,19.82
1989-11-27,,19.63,19.63,19.63
1989-11-28,,19.25,19.25,19.25
1989-11-29,,19.4,19.4,19.4
1989-11-30,,19.89,19.89,19.89
1989-12-01,,20.3,20.3,20.3
1989-12-04,,20.25,20.25,20.25
1989-12-05,,20.34,20.34,20.34
1989-12-06,,20.47,20.47,20.47
1989-12-07,,20.51,20.51,20.51
1989-12-08,,20.48,20.48,20.48
1989-12-11,,20.7,20.7,20.7
1989-12-12,,20.65,20.65,20.65
1989-12-13,,20.77,20.77,20.77
1989-12-14,,20.34,20.34,20.65
1989-12-15,,20.67,20.67,21.1
1989-12-18,,21.43,21.43,22.22
1989-12-19,,21.28,21.28,22.33
1989-12-20,,21.21,21.21,21.21
1989-12-21,,21.52,21.52,21.52
1989-12-22,,21.29,21.29,21.29
1989-12-26,,21.91,21.91,21.91
1989-12-27,,21.78,21.78,21.78
1989-12-28,,21.5,21.5,21.5
1989-12-29,,21.82,21.82,21.82
1990-01-02,,22.89,22.89,22.89
1990-01-03,,23.68,23.68,23.68
1990-01-04,,23.41,23.41,23.41
1990-01-05,,23.08,23.08,23.08
1990-01-08,,21.62,21.62,21.62
1990-01-09,,21.23,21.23,22.07
1990-01-10,,21.99,21.99,22.9
1990-01-11,,22.17,22.17,23.14
1990-01-12,,22.13,22.13,23.13
1990-01-15,,21.49,21.49,22.36
1990-01-16,,21.73,21.73,22.78
1990-01-17,,21.26,21.26,22.1
1990-01-18,,21.59,21.59,22.76
1990-01-19,,22.08,22.08,23.67
1990-01-22,,21.77,21.77,22.55
1990-01-23,,21.6,21.6,21.6
1990-01-24,,21.59,21.59,21.59
1990-01-25,,22.24,22.24,22.24
1990-01-26,,22.56,22.56,22.56
1990-01-29,,22.8,22.8,22.8
1990-01-30,,22.46,22.46,22.46
1990-01-31,,22.68,22.68,22.68
1990-02-01,,22.7,22.7,22.7
1990-02-02,,23.02,23.02,23.02
1990-02-05,,22.39,22.39,22.39
1990-02-06,,22.51,22.51,22.51
1990-02-07,,22.32,22.32,22.32
1990-02-08,,21.65,21.65,22.09
1990-02-09,,21.56,21.56,21.74
1990-02-12,,21.84,21.84,22.03
1990-02-13,,21.82,21.82,21.9
1990-02-14,,21.95,21.95,22.07
1990-02-15,,22.43,22.43,22.84
1990-02-16,,22.25,22.25,22.42
1990-02-20,,22.14,22.14,22.19
1990-02-21,,21.74,21.74,21.74
1990-02-22,,21.75,21.75,21.75
1990-02-23,,21.42,21.42,21.42
1990-02-26,,21.79,21.79,21.79
1990-02-27,,21.58,21.58,21.58
1990-02-28,,21.54,21.54,21.54
1990-03-01,,21.17,21.17,21.17
1990-03-02,,21.35,21.35,21.35
1990-03-05,,21.58,21.58,21.58
1990-03-06,,21.48,21.48,19.33
1990-03-07,,21.17,21.17,20.93
1990-03-08,,21.01,21.01,20.78
1990-03-09,,20.65,20.65,20.43
1990-03-12,,20.4,20.4,20.24
1990-03-13,,20.39,20.39,20.22
1990-03-14,,20.32,20.32,20.05
1990-03-15,,20.68,20.68,20.38
1990-03-16,,20.38,20.38,20.07
1990-03-19,,19.96,19.96,19.6
1990-03-20,,19.77,19.77,19.28
1990-03-21,,19.96,19.96,19.96
1990-03-22,,20,20,20
1990-03-23,,20.39,20.39,20.39
1990-03-26,,20.46,20.46,20.46
1990-03-27,,20.48,20.48,20.48
1990-03-28,,20.08,20.08,20.08
1990-03-29,,20.05,20.05,20.05
1990-03-30,,20.28,20.28,20.28
1990-04-02,,20.48,20.48,20.48
1990-04-03,1.635,20.3,20.3,20.3
1990-04-04,1.62,19.78,19.78,19.78
1990-04-05,1.615,19.43,19.43,19.43
1990-04-06,1.625,19.15,19.15,19.15
1990-04-09,1.637,18.44,18.44,18.44
1990-04-10,1.62,17.68,17.68,17.68
1990-04-11,1.605,18.72,18.72,18.06
1990-04-12,1.598,18.51,18.51,17.78
1990-04-16,1.598,18.67,18.67,17.85
1990-04-17,1.585,18.39,18.39,17.44
1990-04-18,1.583,18.09,18.09,16.96
1990-04-19,1.57,18.87,18.87,18.06
1990-04-20,1.543,18.82,18.82,17.95
1990-04-23,1.555,19.07,19.07,19.07
1990-04-24,1.555,19,19,19
1990-04-25,1.552,18.66,18.66,18.66
1990-04-26,1.558,18.47,18.47,18.47
1990-04-27,1.555,18.54,18.54,18.54
1990-04-30,1.565,18.54,18.54,18.54
1990-05-01,1.565,18.88,18.88,18.88
1990-05-02,1.575,18.68,18.68,18.68
1990-05-03,1.575,17.99,17.99,17.99
1990-05-04,1.575,17.98,17.98,17.98
1990-05-07,1.58,18.27,18.27,18.27
1990-05-08,1.583,18.28,18.28,18.28
1990-05-09,1.576,18.99,18.99,18.99
1990-05-10,1.574,19.02,19.02,19.02
1990-05-11,1.565,18.95,18.95,18.95
1990-05-14,1.556,19.71,19.71,19.71
1990-05-15,1.553,19.59,19.59,19.59
1990-05-16,1.57,19.03,19.03,19.03
1990-05-17,1.57,19.57,19.57,18.87
1990-05-18,1.554,19.42,19.42,18.76
1990-05-21,1.557,19.04,19.04,18.26
1990-05-22,,18.92,18.92,17.68
1990-05-23,,18.14,18.14,18.14
1990-05-24,,17.83,17.83,17.83
1990-05-25,,17.8,17.8,17.8
1990-05-29,,17.98,17.98,17.98
1990-05-30,1.585,18.08,18.08,18.08
1990-05-31,1.59,17.4,17.4,17.4
1990-06-01,1.585,17.5,17.5,17.5
1990-06-04,1.582,17.14,17.14,17.14
1990-06-05,1.567,16.68,16.68,16.68
1990-06-06,1.56,16.92,16.92,16.92
1990-06-07,1.573,16.67,16.67,16.67
1990-06-08,1.575,16.78,16.78,16.78
1990-06-11,1.572,16.82,16.82,16.82
1990-06-12,1.558,17.51,17.51,17.51
1990-06-13,1.545,17.58,17.58,17.58
1990-06-14,1.547,17.13,17.13,17.13
1990-06-15,1.547,17.59,17.59,16.62
1990-06-18,1.54,16.95,16.95,15.94
1990-06-19,1.536,16.92,16.92,15.65
1990-06-20,1.51,16.75,16.75,15.3
1990-06-21,,16.94,16.94,16.94
1990-06-22,,17.46,17.46,17.46
1990-06-25,,17.38,17.38,17.38
1990-06-26,,17.14,17.14,17.14
1990-06-27,,16.68,16.68,16.68
1990-06-28,1.515,17.15,17.15,17.15
1990-06-29,1.519,17.07,17.07,17.07
1990-07-02,1.519,16.72,16.72,16.72
1990-07-03,1.525,16.8,16.8,16.8
1990-07-05,1.514,16.5,16.5,16.5
1990-07-06,1.498,16.47,16.47,16.47
1990-07-09,1.493,16.58,16.58,16.58
1990-07-10,1.5,16.94,16.94,16.94
1990-07-11,1.5,17.47,17.47,17.47
1990-07-12,1.502,18.46,18.46,18.46
1990-07-13,1.5,18.36,18.36,18.36
1990-07-16,1.495,19.85,19.85,18.67
1990-07-17,1.462,19.77,19.77,18.65
1990-07-18,1.45,19.61,19.61,18.55
1990-07-19,1.445,19.86,19.86,18.99
1990-07-20,1.426,20.06,20.06,19.61
1990-07-23,1.46,20.5,20.5,20.5
1990-07-24,1.44,20.56,20.56,20.56
1990-07-25,1.44,20.38,20.38,20.38
1990-07-26,1.435,20.3,20.3,20.3
1990-07-27,1.439,20.04,20.04,20.04
1990-07-30,1.43,20.21,20.21,20.21
1990-07-31,1.411,20.69,20.69,20.69
1990-08-01,1.402,21.54,21.54,21.54
1990-08-02,1.432,23.11,23.11,23.11
1990-08-03,1.51,24.49,24.49,24.49
1990-08-06,1.588,28.05,28.05,28.05
1990-08-07,1.477,28.31,28.31,28.31
1990-08-08,1.475,25.96,25.96,25.96
1990-08-09,1.47,25.67,25.67,25.67
1990-08-10,1.49,26.23,26.23,26.23
1990-08-13,1.465,26.77,26.77,26.77
1990-08-14,1.448,26.42,26.42,26.42
1990-08-15,1.428,26.46,26.46,26.46
1990-08-16,1.43,27.28,27.28,27.36
1990-08-17,1.44,28.28,28.28,28.63
1990-08-20,1.417,28.59,28.59,28.56
1990-08-21,1.42,28.71,28.71,28.41
1990-08-22,1.428,31.22,31.22,31.22
1990-08-23,1.545,31.93,31.93,31.93
1990-08-24,1.525,30.91,30.91,30.91
1990-08-27,1.502,26.91,26.91,26.91
1990-08-28,1.5,27.88,27.88,27.88
1990-08-29,1.505,25.92,25.92,25.92
1990-08-30,1.537,26.77,26.77,26.77
1990-08-31,1.5,27.32,27.32,27.32
1990-09-04,1.51,29.12,29.12,29.12
1990-09-05,1.514,29.77,29.77,29.77
1990-09-06,1.53,31.43,31.43,31.43
1990-09-07,1.51,30.04,30.04,30.04
1990-09-10,1.525,31.3,31.3,31.3
1990-09-11,1.525,30.76,30.76,30.76
1990-09-12,1.543,30.97,30.97,30.97
1990-09-13,1.54,31.07,31.07,31.07
1990-09-14,1.52,31.76,31.76,31.76
1990-09-17,1.537,33.63,33.63,33.63
1990-09-18,1.56,33.41,33.41,33.41
1990-09-19,1.555,32.97,32.97,33.18
1990-09-20,1.846,33.42,33.42,34.71
1990-09-21,1.872,35.43,35.43,35.43
1990-09-24,1.936,38.25,38.25,38.25
1990-09-25,1.93,37.53,37.53,37.53
1990-09-26,1.945,38.67,38.67,38.67
1990-09-27,1.94,39.54,39.54,39.54
1990-09-28,1.935,39.51,39.51,39.51
1990-10-01,1.909,37.09,37.09,37.09
1990-10-02,1.88,33.95,33.95,33.95
1990-10-03,1.915,37.32,37.32,37.32
1990-10-04,1.898,36.93,36.93,36.93
1990-10-05,1.935,37.99,37.99,37.99
1990-10-08,1.93,38.95,38.95,38.95
1990-10-09,1.94,40.4,40.4,40.4
1990-10-10,1.94,38.69,38.69,38.69
1990-10-11,1.96,40.42,40.42,40.42
1990-10-12,1.95,39.69,39.69,39.69
1990-10-15,1.9,37.95,37.95,37.95
1990-10-16,1.91,38.89,38.89,38.89
1990-10-17,1.9,36.72,36.72,36.72
1990-10-18,1.89,35.41,35.41,36.8
1990-10-19,1.9,33.41,33.41,33.79
1990-10-22,1.97,30.41,30.41,28.38
1990-10-23,2.52,29.37,29.37,29.37
1990-10-24,2.44,31.08,31.08,31.08
1990-10-25,2.446,34.25,34.25,34.25
1990-10-26,2.448,33.01,33.01,33.01
1990-10-29,2.434,34.68,34.68,34.68
1990-10-30,2.408,34.54,34.54,34.54
1990-10-31,2.36,35.23,35.23,35.23
1990-11-01,2.35,35.17,35.17,35.17
1990-11-02,2.358,34,34,34
1990-11-05,2.385,31.96,31.96,31.96
1990-11-06,2.383,32.63,32.63,32.63
1990-11-07,2.45,35.31,35.31,35.31
1990-11-08,2.435,35.53,35.53,35.53
1990-11-09,2.429,33.89,33.89,33.89
1990-11-12,2.41,31.87,31.87,31.87
1990-11-13,2.411,33.12,33.12,33.12
1990-11-14,2.428,31.16,31.16,31.16
1990-11-15,2.4,31.12,31.12,31.12
1990-11-16,2.335,29.78,29.78,29.78
1990-11-19,2.35,30.72,30.72,31.5
1990-11-20,2.38,28.91,28.91,28.91
1990-11-21,2.61,29.63,29.63,29.63
1990-11-23,2.605,31.9,31.9,31.9
1990-11-26,2.618,32.95,32.95,32.95
1990-11-27,2.54,32.86,32.86,32.86
1990-11-28,2.505,33.28,33.28,33.28
1990-11-29,2.49,32.91,32.91,32.91
1990-11-30,2.445,28.85,28.85,28.85
1990-12-03,2.475,29.15,29.15,29.15
1990-12-04,2.44,30.66,30.66,30.66
1990-12-05,2.402,27.29,27.29,27.29
1990-12-06,2.351,26.4,26.4,26.4
1990-12-07,2.35,26.58,26.58,26.58
1990-12-10,2.355,26.9,26.9,26.9
1990-12-11,2.285,26.41,26.41,26.41
1990-12-12,2.204,25.35,25.35,25.35
1990-12-13,2.22,26.42,26.42,26.42
1990-12-14,2.262,26.55,26.55,26.55
1990-12-17,2.175,27.05,27.05,27.05
1990-12-18,2.046,26.92,26.92,27.86
1990-12-19,2.046,26.93,26.93,27.86
1990-12-20,1.92,26.39,26.39,26.39
1990-12-21,1.962,25.92,25.92,25.92
1990-12-24,1.962,25.92,25.92,25.92
1990-12-26,1.999,27.22,27.22,27.22
1990-12-27,1.96,27.01,27.01,27.01
1990-12-28,1.95,27.57,27.57,27.57
1990-12-31,1.95,28.44,28.44,28.44
1991-01-02,1.832,26.49,26.49,26.49
1991-01-03,1.782,25.48,25.48,25.48
1991-01-04,1.743,24.9,24.9,24.9
1991-01-07,1.785,27.65,27.65,27.65
1991-01-08,1.786,27.17,27.17,27.17
1991-01-09,1.728,27.26,27.26,27.26
1991-01-10,1.698,27.71,27.71,27.71
1991-01-11,1.695,27.29,27.29,27.29
1991-01-14,1.728,30.78,30.78,30.78
1991-01-15,1.72,30.07,30.07,30.07
1991-01-16,1.719,32,32,32
1991-01-17,1.621,20.63,20.63,21.44
1991-01-18,1.567,18.99,18.99,19.25
1991-01-21,1.57,20.32,20.32,21.3
1991-01-22,1.538,21.88,21.88,24.18
1991-01-23,1.385,22.04,22.04,22.04
1991-01-24,1.382,21.71,21.71,21.71
1991-01-25,1.399,21.35,21.35,21.35
1991-01-28,1.381,20.96,20.96,20.96
1991-01-29,1.385,21.85,21.85,21.85
1991-01-30,1.38,20.97,20.97,20.97
1991-01-31,1.38,21.54,21.54,21.54
1991-02-01,1.38,21.34,21.34,21.34
1991-02-04,1.368,21.14,21.14,21.14
1991-02-05,1.37,20.66,20.66,20.66
1991-02-06,1.371,21.49,21.49,21.49
1991-02-07,1.38,21.22,21.22,21.22
1991-02-08,1.365,21.92,21.92,21.92
1991-02-11,1.353,22.47,22.47,22.47
1991-02-12,1.348,22.93,22.93,22.93
1991-02-13,1.35,22.56,22.56,22.56
1991-02-14,1.367,22.32,22.32,22.32
1991-02-15,1.385,18.94,18.94,20.88
1991-02-19,1.395,18.79,18.79,20.07
1991-02-20,1.355,19.55,19.55,20.48
1991-02-21,1.334,18.5,18.5,18.5
1991-02-22,1.345,17.91,17.91,17.91
1991-02-25,1.351,17.94,17.94,17.94
1991-02-26,1.355,18.37,18.37,18.37
1991-02-27,1.356,18.86,18.86,18.86
1991-02-28,1.373,19.16,19.16,19.16
1991-03-01,1.361,19.38,19.38,19.38
1991-03-04,1.355,20.25,20.25,20.25
1991-03-05,1.355,20.43,20.43,20.43
1991-03-06,1.356,19.73,19.73,19.73
1991-03-07,1.363,19.42,19.42,19.42
1991-03-08,1.359,19.31,19.31,19.31
1991-03-11,1.362,18.99,18.99,18.99
1991-03-12,1.375,19.68,19.68,19.68
1991-03-13,1.395,20.45,20.45,20.45
1991-03-14,1.381,19.79,19.79,20.27
1991-03-15,1.385,19.42,19.42,20.01
1991-03-18,1.386,19,19,19.76
1991-03-19,1.391,19.88,19.88,20.61
1991-03-20,1.376,20.05,20.05,20.38
1991-03-21,1.397,20.49,20.49,20.49
1991-03-22,1.385,20.1,20.1,20.1
1991-03-25,1.39,19.62,19.62,19.62
1991-03-26,1.395,19.76,19.76,19.76
1991-03-27,1.395,19.41,19.41,19.41
1991-03-28,1.405,19.63,19.63,19.63
1991-04-01,1.415,19.29,19.29,19.29
1991-04-02,1.42,19.7,19.7,19.7
1991-04-03,1.417,19.47,19.47,19.47
1991-04-04,1.403,19.98,19.98,19.98
1991-04-05,1.4,19.96,19.96,19.96
1991-04-08,1.395,20.31,20.31,20.31
1991-04-09,1.391,20.26,20.26,20.26
1991-04-10,1.376,21.05,21.05,21.05
1991-04-11,1.375,20.89,20.89,20.89
1991-04-12,1.376,21.48,21.48,21.48
1991-04-15,1.382,21.91,21.91,21.91
1991-04-16,1.376,21.64,21.64,21.64
1991-04-17,1.378,21.3,21.3,21.71
1991-04-18,1.375,20.74,20.74,21.08
1991-04-19,1.355,20.93,20.93,21.13
1991-04-22,1.381,21.32,21.32,21.62
1991-04-23,1.39,20.88,20.88,20.88
1991-04-24,1.38,20.94,20.94,20.94
1991-04-25,1.379,21.15,21.15,21.15
1991-04-26,1.367,21.28,21.28,21.28
1991-04-29,1.374,21.26,21.26,21.26
1991-04-30,1.375,20.96,20.96,20.96
1991-05-01,1.376,21.25,21.25,21.25
1991-05-02,1.366,21.17,21.17,21.17
1991-05-03,1.356,21.37,21.37,21.37
1991-05-06,1.357,21.68,21.68,21.68
1991-05-07,1.353,21.63,21.63,21.63
1991-05-08,1.347,21.78,21.78,21.78
1991-05-09,1.352,21.93,21.93,21.93
1991-05-10,1.35,21.27,21.27,21.27
1991-05-13,1.349,20.91,20.91,20.91
1991-05-14,1.349,20.74,20.74,20.74
1991-05-15,1.35,20.92,20.92,20.92
1991-05-16,1.345,20.89,20.89,20.89
1991-05-17,1.343,21.21,21.21,21.18
1991-05-20,1.332,21.29,21.29,21.37
1991-05-21,1.33,21.06,21.06,21.4
1991-05-22,1.336,20.83,20.83,20.83
1991-05-23,1.33,21.02,21.02,21.02
1991-05-24,1.335,21.19,21.19,21.19
1991-05-28,1.331,21.33,21.33,21.33
1991-05-29,1.344,21.11,21.11,21.11
1991-05-30,1.338,21.32,21.32,21.32
1991-05-31,1.333,21.13,21.13,21.13
1991-06-03,1.333,21.13,21.13,21.13
1991-06-04,1.329,21.02,21.02,21.02
1991-06-05,1.315,20.47,20.47,20.47
1991-06-06,1.297,20.33,20.33,20.33
1991-06-07,1.283,20.28,20.28,20.28
1991-06-10,1.287,19.84,19.84,19.84
1991-06-11,1.28,19.96,19.96,19.96
1991-06-12,1.271,20.05,20.05,20.05
1991-06-13,1.293,19.71,19.71,19.71
1991-06-14,1.293,19.8,19.8,19.67
1991-06-17,1.262,19.98,19.98,19.94
1991-06-18,1.245,20.07,20.07,20.13
1991-06-19,1.215,19.88,19.88,19.99
1991-06-20,1.167,20.17,20.17,20.15
1991-06-21,1.195,20.23,20.23,20.23
1991-06-24,1.118,19.98,19.98,19.98
1991-06-25,1.123,20.05,20.05,20.05
1991-06-26,1.142,20.08,20.08,20.08
1991-06-27,1.182,20.48,20.48,20.48
1991-06-28,1.208,20.56,20.56,20.56
1991-07-01,1.19,20.76,20.76,20.76
1991-07-02,1.171,20.82,20.82,20.82
1991-07-03,1.191,20.67,20.67,20.67
1991-07-05,1.183,20.89,20.89,20.89
1991-07-08,1.198,21.24,21.24,21.24
1991-07-09,1.18,21.29,21.29,21.29
1991-07-10,1.16,21.43,21.43,21.43
1991-07-11,1.157,21.29,21.29,21.29
1991-07-12,1.165,21.72,21.72,21.72
1991-07-15,1.169,21.47,21.47,21.47
1991-07-16,1.205,21.65,21.65,21.65
1991-07-17,1.235,22.14,22.14,22.14
1991-07-18,1.25,21.83,21.83,21.94
1991-07-19,1.247,22.17,22.17,22.16
1991-07-22,1.22,21.87,21.87,21.72
1991-07-23,1.195,21.32,21.32,21.32
1991-07-24,1.216,21.52,21.52,21.52
1991-07-25,1.245,21.46,21.46,21.46
1991-07-26,1.238,21.48,21.48,21.48
1991-07-29,1.225,21.35,21.35,21.35
1991-07-30,1.238,21.42,21.42,21.42
1991-07-31,1.26,21.68,21.68,21.68
1991-08-01,1.255,21.27,21.27,21.27
1991-08-02,1.26,21.32,21.32,21.32
1991-08-05,1.275,21.47,21.47,21.47
1991-08-06,1.286,21.37,21.37,21.37
1991-08-07,1.294,21.36,21.36,21.36
1991-08-08,1.293,21.58,21.58,21.58
1991-08-09,1.288,21.62,21.62,21.62
1991-08-12,1.289,21.69,21.69,21.69
1991-08-13,1.287,21.58,21.58,21.58
1991-08-14,1.283,21.27,21.27,21.27
1991-08-15,1.288,21.43,21.43,21.44
1991-08-16,1.278,21.28,21.28,21.3
1991-08-19,1.294,21.43,21.43,22.47
1991-08-20,1.293,21.4,21.4,22.27
1991-08-21,1.312,21.55,21.55,21.55
1991-08-22,1.42,21.72,21.72,21.72
1991-08-23,1.522,21.81,21.81,21.81
1991-08-26,1.593,21.97,21.97,21.97
1991-08-27,1.576,21.98,21.98,21.98
1991-08-28,1.578,21.74,21.74,21.74
1991-08-29,1.571,21.97,21.97,21.97
1991-08-30,1.564,22.26,22.26,22.26
1991-09-03,1.556,22.24,22.24,22.24
1991-09-04,1.568,21.81,21.81,21.81
1991-09-05,1.593,21.69,21.69,21.69
1991-09-06,1.617,21.57,21.57,21.57
1991-09-09,1.629,21.33,21.33,21.33
1991-09-10,1.683,21.41,21.41,21.41
1991-09-11,1.629,21.64,21.64,21.64
1991-09-12,1.596,21.53,21.53,21.53
1991-09-13,1.59,21.68,21.68,21.68
1991-09-16,1.595,21.82,21.82,21.82
1991-09-17,1.598,21.62,21.62,21.62
1991-09-18,1.61,21.76,21.76,21.84
1991-09-19,1.67,21.66,21.66,21.76
1991-09-20,1.742,21.79,21.79,21.97
1991-09-23,1.919,22.07,22.07,22.07
1991-09-24,1.889,22.19,22.19,22.19
1991-09-25,1.899,22.21,22.21,22.21
1991-09-26,1.918,22.21,22.21,22.21
1991-09-27,1.92,22.32,22.32,22.32
1991-09-30,1.935,22.23,22.23,22.23
1991-10-01,1.907,22.22,22.22,22.22
1991-10-02,1.894,22.33,22.33,22.33
1991-10-03,1.891,22.67,22.67,22.67
1991-10-04,1.904,22.61,22.61,22.61
1991-10-07,1.913,22.98,22.98,22.98
1991-10-08,1.943,22.99,22.99,22.99
1991-10-09,1.97,23.16,23.16,23.16
1991-10-10,1.958,22.81,22.81,22.98
1991-10-11,1.955,22.94,22.94,23.09
1991-10-14,1.982,23.25,23.25,23.46
1991-10-15,1.986,23.56,23.56,23.86
1991-10-16,2.001,23.43,23.43,23.67
1991-10-17,2.014,23.66,23.66,23.93
1991-10-18,2.025,23.87,23.87,24.14
1991-10-21,2.013,23.93,23.93,24.04
1991-10-22,1.91,23.65,23.65,23.48
1991-10-23,1.889,23.26,23.26,23.26
1991-10-24,2.069,23.49,23.49,23.49
1991-10-25,2.081,23.12,23.12,23.12
1991-10-28,2.106,23.21,23.21,23.21
1991-10-29,2.092,23.11,23.11,23.11
1991-10-30,2.065,23.11,23.11,23.11
1991-10-31,2.046,23.37,23.37,23.37
1991-11-01,2.083,23.82,23.82,23.82
1991-11-04,2.12,23.8,23.8,23.8
1991-11-05,2.071,23.78,23.78,23.78
1991-11-06,2.063,23.4,23.4,23.4
1991-11-07,2.082,23.2,23.2,23.2
1991-11-08,2.082,23.01,23.01,23.01
1991-11-11,2.07,22.58,22.58,22.58
1991-11-12,2.055,22.5,22.5,22.5
1991-11-13,2.04,22.35,22.35,22.35
1991-11-14,2,22.37,22.37,22.52
1991-11-15,2.04,22.67,22.67,22.79
1991-11-18,2.001,22.25,22.25,22.4
1991-11-19,1.91,21.98,21.98,22
1991-11-20,1.987,21.99,21.99,22.22
1991-11-21,2.089,21.78,21.78,21.78
1991-11-22,2.086,21.21,21.21,21.21
1991-11-25,2.078,21.42,21.42,21.42
1991-11-26,2.066,21.02,21.02,21.02
1991-11-27,2.105,21.35,21.35,21.35
1991-11-29,2.09,21.48,21.48,21.48
1991-12-02,2.1,21.08,21.08,21.08
1991-12-03,2.102,20.51,20.51,20.51
1991-12-04,2.083,20.76,20.76,20.76
1991-12-05,2.024,20.39,20.39,20.39
1991-12-06,1.979,20.04,20.04,20.04
1991-12-09,1.939,19.42,19.42,19.42
1991-12-10,1.93,19.41,19.41,19.41
1991-12-11,1.851,19.51,19.51,19.51
1991-12-12,1.873,19.96,19.96,19.96
1991-12-13,1.836,20.05,20.05,20.05
1991-12-16,1.834,19.76,19.76,19.76
1991-12-17,1.825,19.41,19.41,19.45
1991-12-18,1.765,19.33,19.33,19.39
1991-12-19,1.708,19.12,19.12,19.13
1991-12-20,1.695,18.52,18.52,18.52
1991-12-23,1.397,18.78,18.78,18.78
1991-12-24,1.4,18.97,18.97,18.97
1991-12-26,1.381,18.5,18.5,18.5
1991-12-27,1.378,18.76,18.76,18.76
1991-12-30,1.38,18.65,18.65,18.65
1991-12-31,1.343,19.12,19.12,19.12
1992-01-02,1.305,19.49,19.49,19.49
1992-01-03,1.299,19.23,19.23,19.23
1992-01-06,1.278,19.21,19.21,19.21
1992-01-07,1.304,18.69,18.69,18.69
1992-01-08,1.29,17.87,17.87,17.87
1992-01-09,1.259,17.86,17.86,17.86
1992-01-10,1.206,18.23,18.23,18.23
1992-01-13,1.234,18.79,18.79,18.79
1992-01-14,1.247,18.61,18.61,18.47
1992-01-15,1.294,19,19,18.85
1992-01-16,1.35,19.04,19.04,18.91
1992-01-17,1.246,19.29,19.29,19.16
1992-01-20,1.227,19.04,19.04,18.89
1992-01-21,1.228,18.72,18.72,18.47
1992-01-22,1.149,18.94,18.94,18.94
1992-01-23,1.075,18.72,18.72,18.72
1992-01-24,1.046,19,19,19
1992-01-27,1.218,19.36,19.36,19.36
1992-01-28,1.181,19.17,19.17,19.17
1992-01-29,1.18,18.89,18.89,18.89
1992-01-30,1.166,18.94,18.94,18.94
1992-01-31,1.18,18.9,18.9,18.9
1992-02-03,1.176,18.96,18.96,18.96
1992-02-04,1.198,19.27,19.27,19.27
1992-02-05,1.189,19.5,19.5,19.5
1992-02-06,1.183,19.62,19.62,19.5
1992-02-07,1.19,19.89,19.89,19.87
1992-02-10,1.196,19.88,19.88,19.78
1992-02-11,1.13,19.47,19.47,19.28
1992-02-12,1.136,19.43,19.43,19.27
1992-02-13,1.115,19.84,19.84,19.68
1992-02-14,1.079,19.63,19.63,19.46
1992-02-18,1.081,18.27,18.27,18.12
1992-02-19,1.139,18.71,18.71,18.41
1992-02-20,1.145,18.74,18.74,18.54
1992-02-21,1.249,18.66,18.66,18.66
1992-02-24,1.175,18.43,18.43,18.43
1992-02-25,1.18,18.48,18.48,18.48
1992-02-26,1.18,18.46,18.46,18.46
1992-02-27,1.156,18.75,18.75,18.75
1992-02-28,1.171,18.68,18.68,18.68
1992-03-02,1.167,18.34,18.34,18.34
1992-03-03,1.167,18.64,18.64,18.64
1992-03-04,1.191,18.63,18.63,18.63
1992-03-05,1.18,18.55,18.55,18.55
1992-03-06,1.165,18.51,18.51,18.51
1992-03-09,1.18,18.67,18.67,18.67
1992-03-10,1.188,18.69,18.69,18.69
1992-03-11,1.184,18.5,18.5,18.5
1992-03-12,1.197,18.83,18.83,18.83
