国家,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国
指标名称,沪深300指数,沪深300指数,滚动市盈率(TTM):沪深300指数,市盈率:沪深300指数,沪深300指数:换手率,静态市盈率:沪深300指数,沪深300:成交金额,市净率:沪深300指数,中国:沪深300:资金净主动买入额,期货收盘价(活跃合约):沪深300指数期货,沪深300指数:涨跌幅,沪深300:成交量,期货收盘价(连续):沪深300指数期货,期货成交量:沪深300指数期货,期货持仓量:沪深300指数期货,沪深300指数:涨跌点数
频率,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日
单位,点,点,倍,倍,%,倍,亿元,倍,亿元,点,%,亿股,点,手,手,点
指标ID,M0020209,M0020209,M0342074,M0330172,M0331172,M0342073,M0020213,M0342075,M0062054,M0066367,M0020215,M0020212,M0061651,M0086454,M0086456,M0020214
时间区间,2002-01-04:2026-01-13,2002-01-04:2026-01-13,2005-04-08:2026-01-13,2011-07-14:2026-01-12,2005-04-08:2026-01-13,2005-04-08:2026-01-13,2005-01-04:2026-01-13,2005-04-08:2026-01-13,2008-08-19:2026-01-13,2010-04-16:2026-01-13,2002-01-07:2026-01-13,2005-01-04:2026-01-13,2010-04-16:2026-01-13,2006-10-30:2026-01-13,2006-10-30:2026-01-13,2002-01-07:2026-01-13
来源,上海证券交易所,上海证券交易所,Wind,中证指数公司,Wind,Wind,上海证券交易所,Wind,Wind,中国金融期货交易所,上海证券交易所,上海证券交易所,中国金融期货交易所,中国金融期货交易所,中国金融期货交易所,上海证券交易所
2013-12-17,2356.376,2356.376,9.0592,12.14,0.2349,9.9798,463.060756,1.3632,-32.841985,2357.8,-0.487643,48.483891,2357.8,591114,132606,-11.547
2013-12-18,2357.226,2357.226,9.0493,12.15,0.1937,9.9688,396.752698,1.3616,-21.275512,2368.2,0.036072,40.015207,2368.2,535835,128660,0.85
2013-12-19,2332.41,2332.41,8.9734,12.08,0.2328,9.8852,451.488669,1.3502,-48.30271,2349,-1.052763,48.09568,2341,767393,131250,-24.816
2013-12-20,2278.136,2278.136,8.7588,11.8,0.3158,9.6489,608.621295,1.316,-79.968663,2300.6,-2.326949,65.204207,2289.2,873942,120804,-54.274
2013-12-21,,,8.7588,,,9.6489,,1.316,,,,,,,,
2013-12-22,,,8.7588,,,9.6489,,1.316,,,,,,,,
2013-12-23,2284.602,2284.602,8.8213,11.83,0.2206,9.7177,444.15343,1.3254,-4.810179,2306,0.283829,45.580285,2306,696630,121368,6.466
2013-12-24,2288.248,2288.248,8.8278,11.85,0.2207,9.7248,451.731914,1.3264,-21.108273,2305.4,0.15959,45.599168,2305.4,790809,121973,3.646
2013-12-25,2305.11,2305.11,8.88,11.94,0.213,9.7824,412.029842,1.3342,11.236463,2319,0.736896,44.005326,2319,746495,122305,16.862
2013-12-26,2265.334,2265.334,8.7435,11.74,0.2493,9.6319,486.030137,1.3137,-57.568392,2294,-1.725558,51.497563,2294,702808,128397,-39.776
2013-12-27,2303.478,2303.478,8.8625,11.94,0.2584,9.763,511.979464,1.3316,62.157687,2326.8,1.683814,53.389157,2326.8,916360,125146,38.144
2013-12-28,,,8.8625,,,9.763,,1.3316,,,,,,,,
2013-12-29,,,8.8625,,,9.763,,1.3316,,,,,,,,
2013-12-30,2299.458,2299.458,8.827,11.92,0.2343,9.7239,461.564427,1.326,-14.74006,2324.2,-0.174519,48.414308,2324.2,590553,126640,-4.02
2013-12-31,2330.026,2330.026,8.9201,12.08,0.2741,9.8265,570.264862,1.34,50.555859,2345,1.329357,56.63107,2345,850624,119534,30.568
2014-01-01,,,8.9201,,,9.8265,,1.34,,,,,,,,
2014-01-02,2321.978,2321.978,8.8886,12.07,0.2186,9.7918,490.122111,1.3349,-16.701764,2331.8,-0.345404,45.194291,2331.8,542528,126088,-8.048
2014-01-03,2290.779,2290.779,8.7839,11.9,0.2891,9.6765,577.397099,1.319,-49.059648,2302.4,-1.343639,59.782645,2302.4,625123,128757,-31.199
2014-01-04,,,8.7708,,,9.6772,,1.3183,,,,,,,,
2014-01-05,,,8.7708,,,9.6772,,1.3183,,,,,,,,
2014-01-06,2238.637,2238.637,8.6415,11.63,0.3205,9.5346,599.793601,1.2984,-67.583662,2240.8,-2.276169,66.300403,2240.8,676271,125769,-52.142
2014-01-07,2238.001,2238.001,8.6257,11.63,0.2112,9.5163,425.656481,1.2958,-14.871736,2238.4,-0.02841,43.753103,2238.4,659960,121308,-0.636
2014-01-08,2241.911,2241.911,8.6132,11.65,0.2479,9.5025,506.914889,1.2939,-6.762747,2241.2,0.174709,51.348854,2241.2,762650,123086,3.91
2014-01-09,2222.221,2222.221,8.546,11.54,0.2703,9.4359,543.994913,1.2842,-31.958516,2223.6,-0.878269,55.987041,2223.6,759213,127687,-19.69
2014-01-10,2204.851,2204.851,8.4917,11.45,0.2615,9.3832,475.723095,1.2766,-20.295458,2218,-0.78165,54.169293,2218,728881,125779,-17.37
2014-01-11,,,8.4914,,,9.3832,,1.2766,,,,,,,,
2014-01-12,,,8.4914,,,9.3832,,1.2766,,,,,,,,
2014-01-13,2193.679,2193.679,8.4879,11.39,0.2419,9.3794,461.230038,1.276,-19.327096,2204.4,-0.506701,50.122772,2204.4,678375,128668,-11.172
2014-01-14,2212.846,2212.846,8.5426,11.49,0.2609,9.4398,467.850999,1.2843,5.560656,2217.6,0.873738,54.049947,2217.6,742917,123782,19.167
2014-01-15,2208.941,2208.941,8.5158,11.47,0.2363,9.4103,457.559143,1.2801,-16.644907,2211.6,-0.17647,48.962395,2211.6,615602,121916,-3.905
2014-01-16,2211.844,2211.844,8.5104,11.49,0.2524,9.4045,498.42784,1.2789,-13.437447,2211.2,0.13142,52.298902,2211.2,793503,117892,2.903
2014-01-17,2178.488,2178.488,8.4384,11.35,0.2426,9.3238,462.681592,1.2679,-54.657582,2199.2,-1.508063,50.273155,2182.8,791879,112312,-33.356
2014-01-18,,,8.4384,,,9.3238,,1.2679,,,,,,,,
2014-01-19,,,8.4384,,,9.3238,,1.2679,,,,,,,,
2014-01-20,2165.993,2165.993,8.372,11.28,0.1958,9.2561,391.572275,1.2584,-19.797419,2184.6,-0.573563,40.560154,2184.6,607298,118927,-12.495
2014-01-21,2187.41,2187.41,8.4319,11.39,0.1945,9.3222,385.909928,1.2673,3.664116,2206.4,0.988784,40.306247,2206.4,687310,117073,21.417
2014-01-22,2243.796,2243.796,8.603,11.69,0.341,9.5124,648.033571,1.2931,54.608992,2254.6,2.577752,70.641375,2254.6,787382,119931,56.386
2014-01-23,2231.889,2231.889,8.55,11.62,0.272,9.4476,557.264174,1.2842,-33.736777,2244.2,-0.530663,56.345951,2244.2,552830,117048,-11.907
2014-01-24,2245.678,2245.678,8.5861,11.69,0.2952,9.4897,595.634449,1.2896,0.796787,2251.8,0.617817,61.16767,2251.8,753876,114650,13.789
2014-01-25,,,8.5952,,,9.4957,,1.2893,,,,,,,,
2014-01-26,,,8.5952,,,9.4957,,1.2893,,,,,,,,
2014-01-27,2215.919,2215.919,8.4855,11.55,0.3395,9.3753,635.039925,1.2729,-60.006411,2227,-1.325168,70.344246,2227,566091,117184,-29.759
2014-01-28,2219.855,2219.855,8.5201,11.57,0.2571,9.4041,494.087546,1.2768,-7.581067,2230.8,0.177624,53.26913,2230.8,608898,116723,3.936
2014-01-29,2227.781,2227.781,8.5549,11.61,0.2424,9.4419,487.886828,1.2819,-9.3007,2240,0.35705,50.222717,2240,495809,115807,7.926
2014-01-30,2202.45,2202.45,8.4726,11.48,0.2104,9.3514,434.759608,1.2693,-51.263462,2199.2,-1.137051,43.632304,2199.2,462439,115880,-25.331
2014-01-31,,,8.4726,,,9.3514,,1.2693,,,,,,,,
2014-02-01,,,8.4726,,,9.3514,,1.2693,,,,,,,,
2014-02-02,,,8.4726,,,9.3514,,1.2693,,,,,,,,
2014-02-03,,,8.4726,,,9.3514,,1.2693,,,,,,,,
2014-02-04,,,8.4726,,,9.3514,,1.2693,,,,,,,,
2014-02-05,,,8.4726,,,9.3514,,1.2693,,,,,,,,
2014-02-06,,,8.4726,,,9.3514,,1.2693,,,,,,,,
2014-02-07,2212.483,2212.483,8.4886,11.53,0.2433,9.369,495.971064,1.2717,-6.213209,2214.6,0.455538,50.459315,2214.6,498082,119132,10.033
2014-02-08,,,8.4906,,,9.3719,,1.272,,,,,,,,
2014-02-09,,,8.4906,,,9.3719,,1.272,,,,,,,,
2014-02-10,2267.534,2267.534,8.6521,11.82,0.4005,9.5505,811.032441,1.2962,29.39426,2260.4,2.4882,83.065716,2260.4,653038,118228,55.051
2014-02-11,2285.562,2285.562,8.7317,11.91,0.4785,9.6384,926.889691,1.3082,-27.263287,2277.4,0.795049,99.229829,2277.4,670501,117633,18.028
2014-02-12,2291.246,2291.246,8.7397,11.94,0.3692,9.6472,734.873797,1.309,-27.82775,2284,0.248692,76.592161,2284,538610,117596,5.684
2014-02-13,2279.554,2279.554,8.7188,11.88,0.4638,9.6245,873.521243,1.3059,-47.041431,2273.4,-0.51029,96.217789,2273.4,575544,118119,-11.692
2014-02-14,2295.575,2295.575,8.7616,11.97,0.3234,9.6717,646.133277,1.3123,-1.160178,2288.4,0.702813,67.082997,2288.4,550480,117398,16.021
2014-02-15,,,8.7518,,,9.6717,,1.3113,,,,,,,,
2014-02-16,,,8.7518,,,9.6717,,1.3113,,,,,,,,
2014-02-17,2311.647,2311.647,8.8127,12.05,0.4234,9.739,868.713526,1.3201,-10.246477,2305.4,0.70013,87.831666,2305.4,645696,117293,16.072
2014-02-18,2282.442,2282.442,8.6907,11.9,0.419,9.6268,881.07268,1.3043,-90.170343,2285,-1.263385,87.049743,2280.4,579841,119072,-29.205
2014-02-19,2308.656,2308.656,8.8156,12.03,0.4782,9.7652,883.419004,1.323,-7.586636,2308.8,1.148507,99.352561,2304.2,745556,118529,26.214
2014-02-20,2287.436,2287.436,8.8053,11.92,0.5123,9.754,917.715957,1.3215,-55.795135,2282.8,-0.91915,106.439533,2284,770989,121648,-21.22
2014-02-21,2264.294,2264.294,8.706,11.8,0.3675,9.639,699.081887,1.3059,-68.455893,2266.2,-1.0117,76.368993,2261.2,609925,115322,-23.142
2014-02-22,,,8.706,,,9.639,,1.3059,,,,,,,,
2014-02-23,,,8.706,,,9.639,,1.3059,,,,,,,,
2014-02-24,2214.509,2214.509,8.5233,11.54,0.4294,9.4367,795.991464,1.2785,-60.793154,2206.2,-2.198699,89.215939,2206.2,663675,116018,-49.785
2014-02-25,2157.909,2157.909,8.3701,11.25,0.4487,9.2581,883.065717,1.2558,-102.059286,2145.6,-2.555871,93.237551,2145.6,723201,123579,-56.6
2014-02-26,2163.405,2163.405,8.3939,11.28,0.3754,9.2868,686.405811,1.2592,-17.948645,2149,0.254691,77.993297,2149,701708,122176,5.496
2014-02-27,2154.108,2154.108,8.4212,11.23,0.4336,9.3203,815.879997,1.2636,-36.541531,2148.2,-0.429739,90.104296,2148.2,800030,122318,-9.297
2014-02-28,2178.971,2178.971,8.4609,11.36,0.369,9.3582,702.16799,1.2694,6.221278,2174,1.154213,76.668057,2174,870301,119527,24.863
2014-03-01,,,8.4314,,,9.3574,,1.2691,,,,,,,,
2014-03-02,,,8.4314,,,9.3574,,1.2691,,,,,,,,
2014-03-03,2190.37,2190.37,8.4639,11.41,0.3946,9.3935,694.087399,1.274,-9.827465,2163.8,0.523137,82.072314,2163.8,714932,122813,11.399
2014-03-04,2184.273,2184.273,8.438,11.38,0.3513,9.3642,646.91438,1.2699,-33.093319,2169.8,-0.278355,73.06925,2169.8,770575,124278,-6.097
2014-03-05,2163.976,2163.976,8.3584,11.27,0.2949,9.272,556.696794,1.2579,-54.641271,2149.6,-0.929234,61.332015,2149.6,713113,131781,-20.297
2014-03-06,2173.634,2173.634,8.3927,11.33,0.3322,9.3101,614.950237,1.2631,1.775193,2167.4,0.446308,69.093767,2167.4,961802,124993,9.658
2014-03-07,2168.358,2168.358,8.383,11.3,0.309,9.285,586.93178,1.2603,-27.036038,2141.2,-0.242727,64.265177,2141.2,767114,128389,-5.276
2014-03-08,,,8.3836,,,9.2852,,1.2603,,,,,,,,
2014-03-09,,,8.3836,,,9.2852,,1.2603,,,,,,,,
2014-03-10,2097.787,2097.787,8.1737,10.94,0.3434,9.0469,630.864126,1.2278,-86.424353,2062.8,-3.254583,71.416407,2062.8,756301,132874,-70.571
2014-03-11,2108.661,2108.661,8.1869,10.99,0.277,9.0633,530.757825,1.2298,-3.345362,2088.6,0.518356,57.621243,2088.6,845043,127194,10.874
2014-03-12,2114.134,2114.134,8.176,11.02,0.3369,9.0477,601.152392,1.2283,-7.337143,2085.8,0.259549,70.069747,2085.8,904175,128725,5.473
2014-03-13,2140.333,2140.333,8.2689,11.16,0.3328,9.1473,591.630944,1.2423,14.442346,2105.4,1.239231,69.226028,2105.4,875824,131224,26.199
2014-03-14,2122.836,2122.836,8.1927,11.07,0.2818,9.0253,498.052475,1.2314,-40.594268,2100,-0.81749,58.617737,2100,640483,129084,-17.497
2014-03-15,,,8.1925,,,9.0221,,1.2314,,,,,,,,
2014-03-16,,,8.1925,,,9.0221,,1.2314,,,,,,,,
2014-03-17,2143.038,2143.038,8.2568,11.17,0.252,9.0906,475.712887,1.2412,3.689862,2137.4,0.951651,52.409445,2137.4,771953,123048,20.202
2014-03-18,2138.133,2138.133,8.2418,11.15,0.2661,9.0534,541.884414,1.2389,-24.889492,2114.4,-0.228881,55.354132,2114.4,648361,129906,-4.905
2014-03-19,2120.87,2120.87,8.2167,11.06,0.2851,8.964,552.83944,1.2333,-41.623822,2123.2,-0.807387,59.303905,2123.2,821199,124092,-17.263
2014-03-20,2086.967,2086.967,8.1209,10.88,0.3251,8.8235,589.51602,1.2188,-48.28668,2055.4,-1.598542,67.631285,2081.6,943972,134744,-33.903
2014-03-21,2158.798,2158.798,8.3343,11.26,0.5001,9.0117,835.605118,1.2518,86.972615,2153.8,3.441885,104.024807,2143.6,1161642,119521,71.831
2014-03-22,,,8.3344,,,8.9859,,1.2519,,,,,,,,
2014-03-23,,,8.3344,,,8.9859,,1.2519,,,,,,,,
2014-03-24,2176.554,2176.554,8.4212,11.35,0.5023,9.0602,812.039137,1.2606,21.37148,2150.8,0.822495,104.491984,2150.8,740361,121255,17.756
2014-03-25,2174.44,2174.44,8.3929,11.34,0.4176,9.0146,675.484736,1.2575,-7.595094,2152.6,-0.097126,86.87751,2152.6,749090,121561,-2.114
2014-03-26,2171.047,2171.047,8.3985,11.32,0.2801,8.8539,501.160231,1.2556,-25.55108,2153,-0.15604,58.276176,2153,657906,122111,-3.393
2014-03-27,2155.707,2155.707,8.3308,11.24,0.3426,8.7106,621.758604,1.2447,-18.246786,2134.8,-0.706572,71.275132,2134.8,959511,120740,-15.34
2014-03-28,2151.965,2151.965,8.3138,11.23,0.3369,8.5311,601.233411,1.2426,-17.202914,2145,-0.173586,70.086073,2145,881889,119502,-3.742
2014-03-29,,,8.2637,,,8.4571,,1.2401,,,,,,,,
2014-03-30,,,8.2637,,,8.4571,,1.2401,,,,,,,,
2014-03-31,2146.305,2146.305,8.2335,11.2,0.2665,8.2983,481.050201,1.2331,-7.42117,2143.4,-0.263015,55.457488,2143.4,726682,120732,-5.66
2014-04-01,2163.115,2163.115,8.2819,11.29,0.2349,8.3113,436.590643,1.2398,12.984669,2158.4,0.783206,48.866403,2158.4,785394,123981,16.81
2014-04-02,2180.727,2180.727,8.3385,11.38,0.3126,8.3798,567.771519,1.2482,12.280302,2175,0.814196,65.039257,2175,710749,124745,17.612
2014-04-03,2165.008,2165.008,8.2714,11.3,0.3438,8.3121,577.088597,1.2381,-33.867288,2159.6,-0.720815,71.536032,2159.6,730717,130675,-15.719
2014-04-04,2185.472,2185.472,8.3325,11.41,0.2304,8.3709,439.126243,1.2469,20.336456,2188,0.945216,47.945888,2188,735356,131047,20.464
2014-04-05,,,8.3323,,,8.3688,,1.2469,,,,,,,,
2014-04-06,,,8.3323,,,8.3688,,1.2469,,,,,,,,
2014-04-07,,,8.3323,,,8.3688,,1.2469,,,,,,,,
2014-04-08,2237.316,2237.316,8.5258,11.69,0.4668,8.568,856.928934,1.267,92.644648,2247.2,2.372211,97.219117,2247.2,898193,139729,51.844
2014-04-09,2238.62,2238.62,8.5416,11.69,0.3186,8.5821,611.786304,1.2693,-0.524653,2236.2,0.058284,66.357268,2236.2,601334,137081,1.304
2014-04-10,2273.761,2273.761,8.6679,11.88,0.55,8.7077,1016.16815,1.2883,35.934941,2285,1.569762,114.545405,2285,940106,137769,35.141
2014-04-11,2270.666,2270.666,8.6527,11.87,0.4351,8.6897,861.548538,1.286,-13.192381,2272,-0.136118,90.615897,2272,697134,133251,-3.095
2014-04-12,,,8.6531,,,8.691,,1.2858,,,,,,,,
2014-04-13,,,8.6531,,,8.691,,1.2858,,,,,,,,
2014-04-14,2268.613,2268.613,8.645,11.85,0.299,8.6829,602.541515,1.2846,-18.198833,2272.4,-0.090414,62.264998,2272.4,573361,134958,-2.053
2014-04-15,2229.463,2229.463,8.5017,11.65,0.3273,8.5305,625.991156,1.2639,-77.260811,2236.8,-1.725724,68.21813,2236.8,727732,134127,-39.15
2014-04-16,2232.526,2232.526,8.5181,11.67,0.2478,8.543,477.702182,1.2658,-6.389732,2233,0.137387,51.67801,2233,814095,136645,3.063
2014-04-17,2224.803,2224.803,8.4868,11.62,0.2317,8.5015,450.964337,1.2615,-29.334794,2229,-0.345931,48.333628,2229,757530,139142,-7.723
2014-04-18,2224.479,2224.479,8.467,11.62,0.2434,8.4856,457.096171,1.2586,-9.752343,2225.8,-0.014563,50.757995,2221.4,854166,129241,-0.324
2014-04-19,,,8.4698,,,8.4968,,1.2583,,,,,,,,
2014-04-20,,,8.4698,,,8.4968,,1.2583,,,,,,,,
2014-04-21,2187.248,2187.248,8.3461,11.43,0.2698,8.3707,518.561128,1.2399,-62.044044,2179.8,-1.673695,56.27828,2179.8,788000,135999,-37.231
2014-04-22,2196.795,2196.795,8.3861,11.48,0.2737,8.3988,523.519931,1.2457,-29.335981,2188.6,0.436485,57.094694,2188.6,768364,131747,9.547
2014-04-23,2194.668,2194.668,8.3706,11.47,0.229,8.3917,451.911508,1.2431,-22.680036,2185,-0.096823,47.763531,2185,660317,131058,-2.127
2014-04-24,2190.474,2190.474,8.3312,11.45,0.216,8.3465,419.270129,1.2385,-23.166953,2183.2,-0.1911,45.058911,2183.2,728544,131567,-4.194
2014-04-25,2167.826,2167.826,8.2478,11.33,0.2888,8.2776,520.920224,1.2204,-39.551551,2172.4,-1.033931,60.245383,2172.4,797373,131540,-22.648
2014-04-26,,,8.2373,,,8.2778,,1.2107,,,,,,,,
2014-04-27,,,8.2373,,,8.2778,,1.2107,,,,,,,,
2014-04-28,2134.969,2134.969,8.1244,11.16,0.2897,8.1867,499.988098,1.1899,-32.595526,2143.6,-1.515666,60.485187,2143.6,676978,138581,-32.857
2014-04-29,2158.47,2158.47,8.1445,11.28,0.2308,8.2492,415.503532,1.1928,21.007186,2160.8,1.100765,48.204931,2160.8,591270,134220,23.501
2014-04-30,2158.659,2158.659,8.0969,11.23,0.217,8.2622,394.930223,1.1778,-12.271683,2147,0.008756,45.334624,2147,445279,131100,0.189
2014-05-01,,,8.0969,,,8.2622,,1.1778,,,,,,,,
2014-05-02,,,8.0969,,,8.2622,,1.1778,,,,,,,,
2014-05-03,,,8.0969,,,8.2622,,1.1778,,,,,,,,
2014-05-04,,,8.0969,,,8.2622,,1.1778,,,,,,,,
2014-05-05,2156.47,2156.47,8.0846,10.04,0.2362,8.2497,414.704498,1.176,-11.907817,2156.6,-0.101406,49.344073,2156.6,690990,136830,-2.189
2014-05-06,2157.328,2157.328,8.0787,10.05,0.2302,8.2436,414.864516,1.1751,-11.519985,2144.8,0.039787,48.086519,2144.8,680632,142059,0.858
2014-05-07,2137.316,2137.316,8.023,9.95,0.2135,8.1868,377.510197,1.1671,-27.737865,2136,-0.927629,44.60747,2136,617160,144570,-20.012
2014-05-08,2135.496,2135.496,8.0326,9.94,0.2313,8.1966,407.29772,1.169,4.159876,2137.4,-0.085154,48.332452,2137.4,848449,143988,-1.82
2014-05-09,2133.911,2133.911,8.0329,9.94,0.2354,8.1969,402.427453,1.169,-2.381797,2138,-0.074222,49.181135,2138,734996,144703,-1.585
2014-05-10,,,8.0329,,,8.1969,,1.169,,,,,,,,
2014-05-11,,,8.0329,,,8.1969,,1.169,,,,,,,,
2014-05-12,2180.054,2180.054,8.1852,10.15,0.3993,8.3523,662.755086,1.1909,39.865848,2178.8,2.162368,83.47256,2178.8,888412,147623,46.143
2014-05-13,2174.852,2174.852,8.1744,10.13,0.3105,8.3413,502.412761,1.1894,-37.094264,2166.6,-0.238618,64.912518,2166.6,538406,146919,-5.202
2014-05-14,2172.372,2172.372,8.1674,10.11,0.232,8.3341,392.141239,1.1884,-8.435797,2155.8,-0.114031,48.514206,2165.6,663543,148385,-2.48
2014-05-15,2144.084,2144.084,8.0927,9.98,0.2235,8.2579,389.385292,1.1776,-33.930751,2136.6,-1.302171,46.734032,2147.4,599189,146074,-28.288
2014-05-16,2145.952,2145.952,8.1014,9.99,0.202,8.2668,349.875868,1.1789,4.736308,2130.4,0.087123,42.253197,2142.2,658094,142655,1.868
2014-05-17,,,8.1014,,,8.2669,,1.1789,,,,,,,,
2014-05-18,,,8.1014,,,8.2669,,1.1789,,,,,,,,
2014-05-19,2115.143,2115.143,8.012,9.85,0.2051,8.1756,371.359506,1.166,-40.841794,2099.6,-1.43568,42.893607,2099.6,688278,151359,-30.809
2014-05-20,2115.771,2115.771,8.0211,9.85,0.1783,8.1849,315.76339,1.1673,-15.410788,2099.4,0.029691,37.299683,2099.4,565875,152963,0.628
2014-05-21,2135.905,2135.905,8.0914,9.94,0.1862,8.2566,322.46808,1.1776,28.253178,2119.2,0.951615,38.946042,2119.2,812098,152645,20.134
2014-05-22,2130.868,2130.868,8.0786,9.92,0.2211,8.2436,392.275497,1.176,-8.816659,2114.2,-0.235825,46.252736,2114.2,827612,153786,-5.037
2014-05-23,2148.414,2148.414,8.1312,10,0.1794,8.2972,324.200202,1.1836,19.261121,2143.2,0.82342,37.623105,2143.2,750339,148485,17.546
2014-05-24,,,8.1313,,,8.2974,,1.1836,,,,,,,,
2014-05-25,,,8.1313,,,8.2974,,1.1836,,,,,,,,
2014-05-26,2155.976,2155.976,8.1477,10.04,0.1886,8.314,377.884827,1.1861,-8.5902,2148.2,0.351981,39.550656,2148.2,625780,155912,7.562
2014-05-27,2147.28,2147.28,8.1243,10,0.1712,8.2902,323.742565,1.1828,-18.345714,2142.2,-0.403344,35.897171,2142.2,606841,155844,-8.696
2014-05-28,2169.352,2169.352,8.1928,10.11,0.2387,8.3601,456.276194,1.1929,28.184599,2173.8,1.027905,50.05626,2173.8,860556,161971,22.072
2014-05-29,2155.164,2155.164,8.1665,10.04,0.2141,8.3333,410.769127,1.1881,-30.063247,2153.4,-0.65402,44.891556,2153.4,594193,162094,-14.188
2014-05-30,2156.464,2156.464,8.1592,10.05,0.2094,8.3258,397.691998,1.1871,5.673525,2147.8,0.06032,43.923863,2147.8,687818,155054,1.3
2014-05-31,,,8.162,,,8.3286,,1.1872,,,,,,,,
2014-06-01,,,8.162,,,8.3286,,1.1872,,,,,,,,
2014-06-02,,,8.162,,,8.3286,,1.1872,,,,,,,,
2014-06-03,2149.918,2149.918,8.1577,10.02,0.2002,8.3243,379.062261,1.1881,-28.817967,2139.2,-0.303552,41.982954,2139.2,542743,165084,-6.546
2014-06-04,2128.274,2128.274,8.1,9.92,0.1994,8.2654,356.070228,1.1797,-47.586664,2125.2,-1.006736,41.817249,2125.2,592106,170038,-21.644
2014-06-05,2150.602,2150.602,8.1707,10.02,0.1738,8.3376,330.507747,1.1925,22.803785,2149.6,1.049113,36.477424,2149.6,655314,165439,22.328
2014-06-06,2134.716,2134.716,8.1203,9.95,0.1703,8.2861,324.155995,1.1856,-37.00949,2125.6,-0.738677,35.738058,2125.6,753940,163736,-15.886
2014-06-07,,,8.1203,,,8.2861,,1.1856,,,,,,,,
2014-06-08,,,8.1203,,,8.2861,,1.1856,,,,,,,,
2014-06-09,2134.281,2134.281,8.1345,9.95,0.1873,8.3006,353.267321,1.1878,-6.861029,2128.2,-0.020377,39.31106,2128.2,851109,164220,-0.435
2014-06-10,2161.268,2161.268,8.2308,10.07,0.2406,8.3989,444.161412,1.2018,47.487028,2157.6,1.264454,50.507902,2157.6,936416,169840,26.987
2014-06-11,2160.766,2160.766,8.229,10.07,0.2027,8.397,373.110807,1.2016,-4.017676,2151.2,-0.023227,42.563718,2151.2,645499,170007,-0.502
2014-06-12,2153.41,2153.41,8.209,10.04,0.2048,8.3766,372.520417,1.1989,-15.849915,2150.4,-0.340435,43.025843,2150.4,533161,169966,-7.356
2014-06-13,2176.242,2176.242,8.2923,10.15,0.2821,8.4616,517.655115,1.2113,39.290026,2177.2,1.060272,59.252876,2177.2,908882,177970,22.832
2014-06-14,,,8.2923,,,8.4616,,1.2113,,,,,,,,
2014-06-15,,,8.2923,,,8.4616,,1.2113,,,,,,,,
2014-06-16,2191.855,2191.855,8.4549,10.5,0.3028,8.6258,569.042984,1.2383,25.878579,2186.6,0.717429,63.296875,2186.6,652989,182000,15.613
2014-06-17,2169.674,2169.674,8.372,10.39,0.2388,8.5412,462.449778,1.2269,-32.375157,2173,-1.011974,49.933665,2173,537838,183801,-22.181
2014-06-18,2160.239,2160.239,8.3322,10.35,0.2366,8.5005,425.380955,1.2215,-15.424128,2159.6,-0.434858,49.463897,2164.2,554825,184126,-9.435
2014-06-19,2126.907,2126.907,8.2205,10.19,0.2543,8.3867,460.297449,1.2054,-41.495833,2130.6,-1.542977,53.162645,2135.6,699153,189052,-33.332
2014-06-20,2136.729,2136.729,8.2203,10.24,0.2027,8.3864,354.257129,1.2275,3.063895,2132.8,0.461797,42.393719,2130,624829,178758,9.822
2014-06-21,,,8.2203,,,8.3864,,1.2275,,,,,,,,
2014-06-22,,,8.2203,,,8.3864,,1.2275,,,,,,,,
2014-06-23,2134.11,2134.11,8.1971,10.22,0.1968,8.3628,371.124288,1.2246,-15.71985,2123.2,-0.122571,41.179258,2123.2,617860,181614,-2.619
2014-06-24,2144.821,2144.821,8.2334,10.27,0.1919,8.3998,387.785053,1.2312,11.23245,2132.2,0.501895,40.164356,2132.2,592677,175996,10.711
2014-06-25,2133.371,2133.371,8.2003,10.22,0.18,8.366,338.093155,1.2278,-16.183986,2126,-0.533844,37.6661,2126,572754,179252,-11.45
2014-06-26,2149.076,2149.076,8.2455,10.29,0.2115,8.4121,406.018366,1.2348,20.25831,2135.6,0.736159,44.351166,2135.6,649664,176290,15.705
2014-06-27,2150.258,2150.258,8.2171,10.3,0.2514,8.3832,455.256739,1.2359,-1.308921,2142.4,0.055,52.722896,2142.4,612542,171136,1.182
2014-06-28,,,8.2171,,,8.3832,,1.2359,,,,,,,,
2014-06-29,,,8.2171,,,8.3832,,1.2359,,,,,,,,
2014-06-30,2165.118,2165.118,8.26,10.37,0.2589,8.4269,502.775708,1.2426,15.899559,2154.2,0.69108,54.304188,2154.2,630336,170584,14.86
2014-07-01,2164.559,2164.559,8.2526,10.37,0.2541,8.4194,499.362843,1.2418,-21.071025,2156.2,-0.025818,53.3231,2156.2,544085,173840,-0.559
2014-07-02,2170.867,2170.867,8.2897,10.4,0.2844,8.4572,532.736589,1.2462,-7.295653,2163.2,0.291422,59.685501,2163.2,648794,175982,6.308
2014-07-03,2180.192,2180.192,8.3018,10.44,0.3035,8.4695,560.249393,1.248,3.420732,2167.4,0.429552,63.69069,2167.4,681084,176202,9.325
2014-07-04,2178.695,2178.695,8.2972,10.44,0.2518,8.4648,479.900334,1.2474,-22.326034,2166.6,-0.068664,52.851106,2166.6,487074,170047,-1.497
